x,phi(x)
7.1500000e-01,6.1870395e-01
7.2000000e-01,6.1797824e-01
7.2500000e-01,6.1725404e-01
7.3000000e-01,6.1653130e-01
7.3500000e-01,6.1580999e-01
7.4000000e-01,6.1509009e-01
7.4500000e-01,6.1437157e-01
7.5000000e-01,6.1365440e-01
7.5500000e-01,6.1293856e-01
7.6000000e-01,6.1222401e-01
7.6500000e-01,6.1151075e-01
7.7000000e-01,6.1079873e-01
7.7500000e-01,6.1008796e-01
7.8000000e-01,6.0937839e-01
7.8500000e-01,6.0867002e-01
7.9000000e-01,6.0796282e-01
7.9500000e-01,6.0725678e-01
8.0000000e-01,6.0655188e-01
8.0500000e-01,6.0584810e-01
8.1000000e-01,6.0514543e-01
8.1500000e-01,6.0444385e-01
8.2000000e-01,6.0374335e-01
8.2500000e-01,6.0304391e-01
8.3000000e-01,6.0234552e-01
8.3500000e-01,6.0164818e-01
8.4000000e-01,6.0095186e-01
8.4500000e-01,6.0025655e-01
8.5000000e-01,5.9956225e-01
8.5500000e-01,5.9886894e-01
8.6000000e-01,5.9817662e-01
8.6500000e-01,5.9748527e-01
8.7000000e-01,5.9679488e-01
8.7500000e-01,5.9610545e-01
8.8000000e-01,5.9541696e-01
8.8500000e-01,5.9472942e-01
8.9000000e-01,5.9404280e-01
8.9500000e-01,5.9335711e-01
9.0000000e-01,5.9267234e-01
9.0500000e-01,5.9198847e-01
9.1000000e-01,5.9130550e-01
9.1500000e-01,5.9062344e-01
9.2000000e-01,5.8994226e-01
9.2500000e-01,5.8926196e-01
9.3000000e-01,5.8858255e-01
9.3500000e-01,5.8790401e-01
9.4000000e-01,5.8722633e-01
9.4500000e-01,5.8654952e-01
9.5000000e-01,5.8587356e-01
9.5500000e-01,5.8519846e-01
9.6000000e-01,5.8452421e-01
9.6500000e-01,5.8385080e-01
9.7000000e-01,5.8317823e-01
9.7500000e-01,5.8250650e-01
9.8000000e-01,5.8183560e-01
9.8500000e-01,5.8116553e-01
9.9000000e-01,5.8049629e-01
9.9500000e-01,5.7982786e-01
1.0000000e+00,5.7916026e-01
1.0050000e+00,5.7849346e-01
1.0100000e+00,5.7782749e-01
1.0150000e+00,5.7716232e-01
1.0200000e+00,5.7649795e-01
1.0250000e+00,5.7583439e-01
1.0300000e+00,5.7517163e-01
1.0350000e+00,5.7450967e-01
1.0400000e+00,5.7384850e-01
1.0450000e+00,5.7318812e-01
1.0500000e+00,5.7252854e-01
1.0550000e+00,5.7186974e-01
1.0600000e+00,5.7121173e-01
1.0650000e+00,5.7055450e-01
1.0700000e+00,5.6989806e-01
1.0750000e+00,5.6924239e-01
1.0800000e+00,5.6858750e-01
1.0850000e+00,5.6793338e-01
1.0900000e+00,5.6728004e-01
1.0950000e+00,5.6662747e-01
1.1000000e+00,5.6597567e-01
1.1050000e+00,5.6532464e-01
1.1100000e+00,5.6467437e-01
1.1150000e+00,5.6402487e-01
1.1200000e+00,5.6337613e-01
1.1250000e+00,5.6272815e-01
1.1300000e+00,5.6208093e-01
1.1350000e+00,5.6143447e-01
1.1400000e+00,5.6078877e-01
1.1450000e+00,5.6014382e-01
1.1500000e+00,5.5949962e-01
1.1550000e+00,5.5885618e-01
1.1600000e+00,5.5821349e-01
1.1650000e+00,5.5757154e-01
1.1700000e+00,5.5693035e-01
1.1750000e+00,5.5628990e-01
1.1800000e+00,5.5565020e-01
1.1850000e+00,5.5501124e-01
1.1900000e+00,5.5437302e-01
1.1950000e+00,5.5373555e-01
1.2000000e+00,5.5309881e-01
1.2050000e+00,5.5246282e-01
1.2100000e+00,5.5182756e-01
1.2150000e+00,5.5119304e-01
1.2200000e+00,5.5055925e-01
1.2250000e+00,5.4992620e-01
1.2300000e+00,5.4929389e-01
1.2350000e+00,5.4866230e-01
1.2400000e+00,5.4803145e-01
1.2450000e+00,5.4740133e-01
1.2500000e+00,5.4677194e-01
1.2550000e+00,5.4614327e-01
1.2600000e+00,5.4551533e-01
1.2650000e+00,5.4488812e-01
1.2700000e+00,5.4426163e-01
1.2750000e+00,5.4363587e-01
1.2800000e+00,5.4301083e-01
1.2850000e+00,5.4238651e-01
1.2900000e+00,5.4176291e-01
1.2950000e+00,5.4114003e-01
1.3000000e+00,5.4051787e-01
1.3050000e+00,5.3989643e-01
1.3100000e+00,5.3927571e-01
1.3150000e+00,5.3865570e-01
1.3200000e+00,5.3803641e-01
1.3250000e+00,5.3741783e-01
1.3300000e+00,5.3679997e-01
1.3350000e+00,5.3618282e-01
1.3400000e+00,5.3556638e-01
1.3450000e+00,5.3495065e-01
1.3500000e+00,5.3433563e-01
1.3550000e+00,5.3372131e-01
1.3600000e+00,5.3310771e-01
1.3650000e+00,5.3249481e-01
1.3700000e+00,5.3188262e-01
1.3750000e+00,5.3127114e-01
1.3800000e+00,5.3066036e-01
1.3850000e+00,5.3005028e-01
1.3900000e+00,5.2944090e-01
1.3950000e+00,5.2883223e-01
1.4000000e+00,5.2822426e-01
1.4050000e+00,5.2761699e-01
1.4100000e+00,5.2701041e-01
1.4150000e+00,5.2640454e-01
1.4200000e+00,5.2579936e-01
1.4250000e+00,5.2519488e-01
1.4300000e+00,5.2459110e-01
1.4350000e+00,5.2398801e-01
1.4400000e+00,5.2338561e-01
1.4450000e+00,5.2278391e-01
1.4500000e+00,5.2218290e-01
1.4550000e+00,5.2158258e-01
1.4600000e+00,5.2098295e-01
1.4650000e+00,5.2038401e-01
1.4700000e+00,5.1978577e-01
1.4750000e+00,5.1918821e-01
1.4800000e+00,5.1859133e-01
1.4850000e+00,5.1799515e-01
1.4900000e+00,5.1739965e-01
1.4950000e+00,5.1680483e-01
1.5000000e+00,5.1621070e-01
1.5050000e+00,5.1561725e-01
1.5100000e+00,5.1502449e-01
1.5150000e+00,5.1443241e-01
1.5200000e+00,5.1384100e-01
1.5250000e+00,5.1325028e-01
1.5300000e+00,5.1266024e-01
1.5350000e+00,5.1207088e-01
1.5400000e+00,5.1148219e-01
1.5450000e+00,5.1089418e-01
1.5500000e+00,5.1030685e-01
1.5550000e+00,5.0972019e-01
1.5600000e+00,5.0913421e-01
1.5650000e+00,5.0854890e-01
1.5700000e+00,5.0796427e-01
1.5750000e+00,5.0738030e-01
1.5800000e+00,5.0679701e-01
1.5850000e+00,5.0621439e-01
1.5900000e+00,5.0563244e-01
1.5950000e+00,5.0505116e-01
1.6000000e+00,5.0447054e-01
1.6050000e+00,5.0389060e-01
1.6100000e+00,5.0331132e-01
1.6150000e+00,5.0273271e-01
1.6200000e+00,5.0215476e-01
1.6250000e+00,5.0157748e-01
1.6300000e+00,5.0100086e-01
1.6350000e+00,5.0042490e-01
1.6400000e+00,4.9984961e-01
1.6450000e+00,4.9927498e-01
1.6500000e+00,4.9870101e-01
1.6550000e+00,4.9812769e-01
1.6600000e+00,4.9755504e-01
1.6650000e+00,4.9698305e-01
1.6700000e+00,4.9641171e-01
1.6750000e+00,4.9584103e-01
1.6800000e+00,4.9527101e-01
1.6850000e+00,4.9470164e-01
1.6900000e+00,4.9413293e-01
1.6950000e+00,4.9356487e-01
1.7000000e+00,4.9299746e-01
1.7050000e+00,4.9243071e-01
1.7100000e+00,4.9186461e-01
1.7150000e+00,4.9129916e-01
1.7200000e+00,4.9073435e-01
1.7250000e+00,4.9017020e-01
1.7300000e+00,4.8960670e-01
1.7350000e+00,4.8904384e-01
1.7400000e+00,4.8848163e-01
1.7450000e+00,4.8792007e-01
1.7500000e+00,4.8735916e-01
1.7550000e+00,4.8679888e-01
1.7600000e+00,4.8623926e-01
1.7650000e+00,4.8568027e-01
1.7700000e+00,4.8512193e-01
1.7750000e+00,4.8456423e-01
1.7800000e+00,4.8400717e-01
1.7850000e+00,4.8345076e-01
1.7900000e+00,4.8289498e-01
1.7950000e+00,4.8233984e-01
1.8000000e+00,4.8178534e-01
1.8050000e+00,4.8123147e-01
1.8100000e+00,4.8067825e-01
1.8150000e+00,4.8012566e-01
1.8200000e+00,4.7957370e-01
1.8250000e+00,4.7902238e-01
1.8300000e+00,4.7847169e-01
1.8350000e+00,4.7792164e-01
1.8400000e+00,4.7737222e-01
1.8450000e+00,4.7682343e-01
1.8500000e+00,4.7627527e-01
1.8550000e+00,4.7572774e-01
1.8600000e+00,4.7518084e-01
1.8650000e+00,4.7463457e-01
1.8700000e+00,4.7408893e-01
1.8750000e+00,4.7354391e-01
1.8800000e+00,4.7299952e-01
1.8850000e+00,4.7245576e-01
1.8900000e+00,4.7191262e-01
1.8950000e+00,4.7137011e-01
1.9000000e+00,4.7082822e-01
1.9050000e+00,4.7028695e-01
1.9100000e+00,4.6974631e-01
1.9150000e+00,4.6920628e-01
1.9200000e+00,4.6866688e-01
1.9250000e+00,4.6812810e-01
1.9300000e+00,4.6758994e-01
1.9350000e+00,4.6705239e-01
1.9400000e+00,4.6651547e-01
1.9450000e+00,4.6597916e-01
1.9500000e+00,4.6544346e-01
1.9550000e+00,4.6490839e-01
1.9600000e+00,4.6437393e-01
1.9650000e+00,4.6384008e-01
1.9700000e+00,4.6330685e-01
1.9750000e+00,4.6277423e-01
1.9800000e+00,4.6224222e-01
1.9850000e+00,4.6171082e-01
1.9900000e+00,4.6118004e-01
1.9950000e+00,4.6064986e-01
2.0000000e+00,4.6012030e-01
2.0050000e+00,4.5959134e-01
2.0100000e+00,4.5906299e-01
2.0150000e+00,4.5853525e-01
2.0200000e+00,4.5800812e-01
2.0250000e+00,4.5748159e-01
2.0300000e+00,4.5695566e-01
2.0350000e+00,4.5643034e-01
2.0400000e+00,4.5590563e-01
2.0450000e+00,4.5538152e-01
2.0500000e+00,4.5485801e-01
2.0550000e+00,4.5433510e-01
2.0600000e+00,4.5381280e-01
2.0650000e+00,4.5329109e-01
2.0700000e+00,4.5276998e-01
2.0750000e+00,4.5224948e-01
2.0800000e+00,4.5172957e-01
2.0850000e+00,4.5121026e-01
2.0900000e+00,4.5069154e-01
2.0950000e+00,4.5017343e-01
2.1000000e+00,4.4965590e-01
2.1050000e+00,4.4913898e-01
2.1100000e+00,4.4862265e-01
2.1150000e+00,4.4810691e-01
2.1200000e+00,4.4759176e-01
2.1250000e+00,4.4707721e-01
2.1300000e+00,4.4656324e-01
2.1350000e+00,4.4604987e-01
2.1400000e+00,4.4553709e-01
2.1450000e+00,4.4502490e-01
2.1500000e+00,4.4451330e-01
2.1550000e+00,4.4400228e-01
2.1600000e+00,4.4349185e-01
2.1650000e+00,4.4298201e-01
2.1700000e+00,4.4247276e-01
2.1750000e+00,4.4196409e-01
2.1800000e+00,4.4145601e-01
2.1850000e+00,4.4094850e-01
2.1900000e+00,4.4044159e-01
2.1950000e+00,4.3993525e-01
2.2000000e+00,4.3942950e-01
2.2050000e+00,4.3892433e-01
2.2100000e+00,4.3841974e-01
2.2150000e+00,4.3791573e-01
2.2200000e+00,4.3741230e-01
2.2250000e+00,4.3690945e-01
2.2300000e+00,4.3640718e-01
2.2350000e+00,4.3590548e-01
2.2400000e+00,4.3540436e-01
2.2450000e+00,4.3490382e-01
2.2500000e+00,4.3440385e-01
2.2550000e+00,4.3390446e-01
2.2600000e+00,4.3340564e-01
2.2650000e+00,4.3290739e-01
2.2700000e+00,4.3240972e-01
2.2750000e+00,4.3191262e-01
2.2800000e+00,4.3141609e-01
2.2850000e+00,4.3092013e-01
2.2900000e+00,4.3042474e-01
2.2950000e+00,4.2992993e-01
2.3000000e+00,4.2943568e-01
2.3050000e+00,4.2894199e-01
2.3100000e+00,4.2844888e-01
2.3150000e+00,4.2795633e-01
2.3200000e+00,4.2746435e-01
2.3250000e+00,4.2697294e-01
2.3300000e+00,4.2648209e-01
2.3350000e+00,4.2599180e-01
2.3400000e+00,4.2550208e-01
2.3450000e+00,4.2501292e-01
2.3500000e+00,4.2452432e-01
2.3550000e+00,4.2403629e-01
2.3600000e+00,4.2354881e-01
2.3650000e+00,4.2306190e-01
2.3700000e+00,4.2257554e-01
2.3750000e+00,4.2208975e-01
2.3800000e+00,4.2160451e-01
2.3850000e+00,4.2111983e-01
2.3900000e+00,4.2063571e-01
2.3950000e+00,4.2015215e-01
2.4000000e+00,4.1966914e-01
2.4050000e+00,4.1918668e-01
2.4100000e+00,4.1870478e-01
2.4150000e+00,4.1822344e-01
2.4200000e+00,4.1774265e-01
2.4250000e+00,4.1726241e-01
2.4300000e+00,4.1678272e-01
2.4350000e+00,4.1630358e-01
2.4400000e+00,4.1582500e-01
2.4450000e+00,4.1534697e-01
2.4500000e+00,4.1486948e-01
2.4550000e+00,4.1439254e-01
2.4600000e+00,4.1391616e-01
2.4650000e+00,4.1344032e-01
2.4700000e+00,4.1296502e-01
2.4750000e+00,4.1249028e-01
2.4800000e+00,4.1201607e-01
2.4850000e+00,4.1154242e-01
2.4900000e+00,4.1106931e-01
2.4950000e+00,4.1059674e-01
2.5000000e+00,4.1012472e-01
2.5050000e+00,4.0965323e-01
2.5100000e+00,4.0918229e-01
2.5150000e+00,4.0871190e-01
2.5200000e+00,4.0824204e-01
2.5250000e+00,4.0777272e-01
2.5300000e+00,4.0730394e-01
2.5350000e+00,4.0683571e-01
2.5400000e+00,4.0636800e-01
2.5450000e+00,4.0590084e-01
2.5500000e+00,4.0543422e-01
2.5550000e+00,4.0496813e-01
2.5600000e+00,4.0450257e-01
2.5650000e+00,4.0403756e-01
2.5700000e+00,4.0357307e-01
2.5750000e+00,4.0310912e-01
2.5800000e+00,4.0264571e-01
2.5850000e+00,4.0218282e-01
2.5900000e+00,4.0172047e-01
2.5950000e+00,4.0125865e-01
2.6000000e+00,4.0079736e-01
2.6050000e+00,4.0033660e-01
2.6100000e+00,3.9987637e-01
2.6150000e+00,3.9941667e-01
2.6200000e+00,3.9895750e-01
2.6250000e+00,3.9849886e-01
2.6300000e+00,3.9804074e-01
2.6350000e+00,3.9758315e-01
2.6400000e+00,3.9712609e-01
2.6450000e+00,3.9666955e-01
2.6500000e+00,3.9621354e-01
2.6550000e+00,3.9575805e-01
2.6600000e+00,3.9530308e-01
2.6650000e+00,3.9484864e-01
2.6700000e+00,3.9439472e-01
2.6750000e+00,3.9394132e-01
2.6800000e+00,3.9348844e-01
2.6850000e+00,3.9303609e-01
2.6900000e+00,3.9258425e-01
2.6950000e+00,3.9213293e-01
2.7000000e+00,3.9168214e-01
2.7050000e+00,3.9123186e-01
2.7100000e+00,3.9078209e-01
2.7150000e+00,3.9033285e-01
2.7200000e+00,3.8988412e-01
2.7250000e+00,3.8943591e-01
2.7300000e+00,3.8898821e-01
2.7350000e+00,3.8854103e-01
2.7400000e+00,3.8809436e-01
2.7450000e+00,3.8764820e-01
2.7500000e+00,3.8720256e-01
2.7550000e+00,3.8675743e-01
2.7600000e+00,3.8631281e-01
2.7650000e+00,3.8586870e-01
2.7700000e+00,3.8542511e-01
2.7750000e+00,3.8498202e-01
2.7800000e+00,3.8453944e-01
2.7850000e+00,3.8409737e-01
2.7900000e+00,3.8365581e-01
2.7950000e+00,3.8321476e-01
2.8000000e+00,3.8277421e-01
2.8050000e+00,3.8233418e-01
2.8100000e+00,3.8189464e-01
2.8150000e+00,3.8145561e-01
2.8200000e+00,3.8101709e-01
2.8250000e+00,3.8057907e-01
2.8300000e+00,3.8014156e-01
2.8350000e+00,3.7970454e-01
2.8400000e+00,3.7926803e-01
2.8450000e+00,3.7883202e-01
2.8500000e+00,3.7839652e-01
2.8550000e+00,3.7796151e-01
2.8600000e+00,3.7752700e-01
2.8650000e+00,3.7709300e-01
2.8700000e+00,3.7665949e-01
2.8750000e+00,3.7622648e-01
2.8800000e+00,3.7579397e-01
2.8850000e+00,3.7536195e-01
2.8900000e+00,3.7493043e-01
2.8950000e+00,3.7449941e-01
2.9000000e+00,3.7406888e-01
2.9050000e+00,3.7363885e-01
2.9100000e+00,3.7320932e-01
2.9150000e+00,3.7278027e-01
2.9200000e+00,3.7235172e-01
2.9250000e+00,3.7192366e-01
2.9300000e+00,3.7149610e-01
2.9350000e+00,3.7106903e-01
2.9400000e+00,3.7064244e-01
2.9450000e+00,3.7021635e-01
2.9500000e+00,3.6979075e-01
2.9550000e+00,3.6936563e-01
2.9600000e+00,3.6894101e-01
2.9650000e+00,3.6851687e-01
2.9700000e+00,3.6809322e-01
2.9750000e+00,3.6767006e-01
2.9800000e+00,3.6724739e-01
2.9850000e+00,3.6682520e-01
2.9900000e+00,3.6640349e-01
2.9950000e+00,3.6598227e-01
3.0000000e+00,3.6556154e-01
3.0050000e+00,3.6514129e-01
3.0100000e+00,3.6472152e-01
3.0150000e+00,3.6430223e-01
3.0200000e+00,3.6388343e-01
3.0250000e+00,3.6346511e-01
3.0300000e+00,3.6304726e-01
3.0350000e+00,3.6262990e-01
3.0400000e+00,3.6221302e-01
3.0450000e+00,3.6179662e-01
3.0500000e+00,3.6138070e-01
3.0550000e+00,3.6096525e-01
3.0600000e+00,3.6055028e-01
3.0650000e+00,3.6013579e-01
3.0700000e+00,3.5972178e-01
3.0750000e+00,3.5930824e-01
3.0800000e+00,3.5889518e-01
3.0850000e+00,3.5848259e-01
3.0900000e+00,3.5807048e-01
3.0950000e+00,3.5765884e-01
3.1000000e+00,3.5724767e-01
3.1050000e+00,3.5683698e-01
3.1100000e+00,3.5642676e-01
3.1150000e+00,3.5601701e-01
3.1200000e+00,3.5560773e-01
3.1250000e+00,3.5519892e-01
3.1300000e+00,3.5479058e-01
3.1350000e+00,3.5438271e-01
3.1400000e+00,3.5397531e-01
3.1450000e+00,3.5356838e-01
3.1500000e+00,3.5316191e-01
3.1550000e+00,3.5275592e-01
3.1600000e+00,3.5235039e-01
3.1650000e+00,3.5194532e-01
3.1700000e+00,3.5154072e-01
3.1750000e+00,3.5113659e-01
3.1800000e+00,3.5073292e-01
3.1850000e+00,3.5032972e-01
3.1900000e+00,3.4992698e-01
3.1950000e+00,3.4952470e-01
3.2000000e+00,3.4912288e-01
3.2050000e+00,3.4872153e-01
3.2100000e+00,3.4832064e-01
3.2150000e+00,3.4792021e-01
3.2200000e+00,3.4752024e-01
3.2250000e+00,3.4712073e-01
3.2300000e+00,3.4672167e-01
3.2350000e+00,3.4632308e-01
3.2400000e+00,3.4592495e-01
3.2450000e+00,3.4552727e-01
3.2500000e+00,3.4513005e-01
3.2550000e+00,3.4473328e-01
3.2600000e+00,3.4433698e-01
3.2650000e+00,3.4394113e-01
3.2700000e+00,3.4354573e-01
3.2750000e+00,3.4315079e-01
3.2800000e+00,3.4275630e-01
3.2850000e+00,3.4236226e-01
3.2900000e+00,3.4196868e-01
3.2950000e+00,3.4157555e-01
3.3000000e+00,3.4118288e-01
3.3050000e+00,3.4079065e-01
3.3100000e+00,3.4039888e-01
3.3150000e+00,3.4000755e-01
3.3200000e+00,3.3961668e-01
3.3250000e+00,3.3922625e-01
3.3300000e+00,3.3883628e-01
3.3350000e+00,3.3844675e-01
3.3400000e+00,3.3805767e-01
3.3450000e+00,3.3766904e-01
3.3500000e+00,3.3728085e-01
3.3550000e+00,3.3689311e-01
3.3600000e+00,3.3650582e-01
3.3650000e+00,3.3611897e-01
3.3700000e+00,3.3573256e-01
3.3750000e+00,3.3534660e-01
3.3800000e+00,3.3496109e-01
3.3850000e+00,3.3457601e-01
3.3900000e+00,3.3419138e-01
3.3950000e+00,3.3380719e-01
3.4000000e+00,3.3342345e-01
3.4050000e+00,3.3304014e-01
3.4100000e+00,3.3265728e-01
3.4150000e+00,3.3227485e-01
3.4200000e+00,3.3189287e-01
3.4250000e+00,3.3151132e-01
3.4300000e+00,3.3113022e-01
3.4350000e+00,3.3074955e-01
3.4400000e+00,3.3036931e-01
3.4450000e+00,3.2998952e-01
3.4500000e+00,3.2961016e-01
3.4550000e+00,3.2923124e-01
3.4600000e+00,3.2885275e-01
3.4650000e+00,3.2847470e-01
3.4700000e+00,3.2809709e-01
3.4750000e+00,3.2771991e-01
3.4800000e+00,3.2734316e-01
3.4850000e+00,3.2696684e-01
3.4900000e+00,3.2659096e-01
3.4950000e+00,3.2621551e-01
3.5000000e+00,3.2584049e-01
3.5050000e+00,3.2546590e-01
3.5100000e+00,3.2509174e-01
3.5150000e+00,3.2471802e-01
3.5200000e+00,3.2434472e-01
3.5250000e+00,3.2397185e-01
3.5300000e+00,3.2359941e-01
3.5350000e+00,3.2322740e-01
3.5400000e+00,3.2285581e-01
3.5450000e+00,3.2248466e-01
3.5500000e+00,3.2211393e-01
3.5550000e+00,3.2174362e-01
3.5600000e+00,3.2137375e-01
3.5650000e+00,3.2100429e-01
3.5700000e+00,3.2063526e-01
3.5750000e+00,3.2026666e-01
3.5800000e+00,3.1989848e-01
3.5850000e+00,3.1953072e-01
3.5900000e+00,3.1916339e-01
3.5950000e+00,3.1879648e-01
3.6000000e+00,3.1842999e-01
3.6050000e+00,3.1806392e-01
3.6100000e+00,3.1769827e-01
3.6150000e+00,3.1733304e-01
3.6200000e+00,3.1696823e-01
3.6250000e+00,3.1660385e-01
3.6300000e+00,3.1623988e-01
3.6350000e+00,3.1587633e-01
3.6400000e+00,3.1551319e-01
3.6450000e+00,3.1515048e-01
3.6500000e+00,3.1478818e-01
3.6550000e+00,3.1442630e-01
3.6600000e+00,3.1406483e-01
3.6650000e+00,3.1370378e-01
3.6700000e+00,3.1334314e-01
3.6750000e+00,3.1298292e-01
3.6800000e+00,3.1262312e-01
3.6850000e+00,3.1226372e-01
3.6900000e+00,3.1190474e-01
3.6950000e+00,3.1154618e-01
3.7000000e+00,3.1118802e-01
3.7050000e+00,3.1083028e-01
3.7100000e+00,3.1047294e-01
3.7150000e+00,3.1011602e-01
3.7200000e+00,3.0975951e-01
3.7250000e+00,3.0940341e-01
3.7300000e+00,3.0904772e-01
3.7350000e+00,3.0869244e-01
3.7400000e+00,3.0833756e-01
3.7450000e+00,3.0798310e-01
3.7500000e+00,3.0762904e-01
3.7550000e+00,3.0727538e-01
3.7600000e+00,3.0692214e-01
3.7650000e+00,3.0656930e-01
3.7700000e+00,3.0621687e-01
3.7750000e+00,3.0586484e-01
3.7800000e+00,3.0551321e-01
3.7850000e+00,3.0516199e-01
3.7900000e+00,3.0481118e-01
3.7950000e+00,3.0446077e-01
3.8000000e+00,3.0411076e-01
3.8050000e+00,3.0376115e-01
3.8100000e+00,3.0341194e-01
3.8150000e+00,3.0306314e-01
3.8200000e+00,3.0271474e-01
3.8250000e+00,3.0236673e-01
3.8300000e+00,3.0201913e-01
3.8350000e+00,3.0167193e-01
3.8400000e+00,3.0132512e-01
3.8450000e+00,3.0097872e-01
3.8500000e+00,3.0063271e-01
3.8550000e+00,3.0028710e-01
3.8600000e+00,2.9994189e-01
3.8650000e+00,2.9959708e-01
3.8700000e+00,2.9925266e-01
3.8750000e+00,2.9890864e-01
