x,p2(x)
4.5500000e-01,4.8985681e-01
4.6000000e-01,4.8965863e-01
4.6500000e-01,4.8945898e-01
4.7000000e-01,4.8925786e-01
4.7500000e-01,4.8905529e-01
4.8000000e-01,4.8885128e-01
4.8500000e-01,4.8864583e-01
4.9000000e-01,4.8843896e-01
4.9500000e-01,4.8823067e-01
5.0000000e-01,4.8802098e-01
5.0500000e-01,4.8780989e-01
5.1000000e-01,4.8759741e-01
5.1500000e-01,4.8738355e-01
5.2000000e-01,4.8716831e-01
5.2500000e-01,4.8695172e-01
5.3000000e-01,4.8673377e-01
5.3500000e-01,4.8651447e-01
5.4000000e-01,4.8629384e-01
5.4500000e-01,4.8607188e-01
5.5000000e-01,4.8584860e-01
5.5500000e-01,4.8562400e-01
5.6000000e-01,4.8539810e-01
5.6500000e-01,4.8517090e-01
5.7000000e-01,4.8494241e-01
5.7500000e-01,4.8471264e-01
5.8000000e-01,4.8448160e-01
5.8500000e-01,4.8424929e-01
5.9000000e-01,4.8401572e-01
5.9500000e-01,4.8378090e-01
6.0000000e-01,4.8354484e-01
6.0500000e-01,4.8330753e-01
6.1000000e-01,4.8306900e-01
6.1500000e-01,4.8282925e-01
6.2000000e-01,4.8258828e-01
6.2500000e-01,4.8234610e-01
6.3000000e-01,4.8210272e-01
6.3500000e-01,4.8185815e-01
6.4000000e-01,4.8161239e-01
6.4500000e-01,4.8136545e-01
6.5000000e-01,4.8111733e-01
6.5500000e-01,4.8086804e-01
6.6000000e-01,4.8061760e-01
6.6500000e-01,4.8036600e-01
6.7000000e-01,4.8011325e-01
6.7500000e-01,4.7985935e-01
6.8000000e-01,4.7960433e-01
6.8500000e-01,4.7934817e-01
6.9000000e-01,4.7909089e-01
6.9500000e-01,4.7883249e-01
7.0000000e-01,4.7857298e-01
7.0500000e-01,4.7831236e-01
7.1000000e-01,4.7805065e-01
7.1500000e-01,4.7778784e-01
7.2000000e-01,4.7752395e-01
7.2500000e-01,4.7725897e-01
7.3000000e-01,4.7699291e-01
7.3500000e-01,4.7672579e-01
7.4000000e-01,4.7645760e-01
7.4500000e-01,4.7618835e-01
7.5000000e-01,4.7591805e-01
7.5500000e-01,4.7564670e-01
7.6000000e-01,4.7537431e-01
7.6500000e-01,4.7510088e-01
7.7000000e-01,4.7482642e-01
7.7500000e-01,4.7455093e-01
7.8000000e-01,4.7427442e-01
7.8500000e-01,4.7399690e-01
7.9000000e-01,4.7371836e-01
7.9500000e-01,4.7343881e-01
8.0000000e-01,4.7315827e-01
8.0500000e-01,4.7287673e-01
8.1000000e-01,4.7259420e-01
8.1500000e-01,4.7231068e-01
8.2000000e-01,4.7202618e-01
8.2500000e-01,4.7174071e-01
8.3000000e-01,4.7145426e-01
8.3500000e-01,4.7116685e-01
8.4000000e-01,4.7087848e-01
8.4500000e-01,4.7058915e-01
8.5000000e-01,4.7029886e-01
8.5500000e-01,4.7000763e-01
8.6000000e-01,4.6971545e-01
8.6500000e-01,4.6942234e-01
8.7000000e-01,4.6912829e-01
8.7500000e-01,4.6883332e-01
8.8000000e-01,4.6853741e-01
8.8500000e-01,4.6824059e-01
8.9000000e-01,4.6794285e-01
8.9500000e-01,4.6764419e-01
9.0000000e-01,4.6734463e-01
9.0500000e-01,4.6704417e-01
9.1000000e-01,4.6674281e-01
9.1500000e-01,4.6644055e-01
9.2000000e-01,4.6613740e-01
9.2500000e-01,4.6583336e-01
9.3000000e-01,4.6552844e-01
9.3500000e-01,4.6522264e-01
9.4000000e-01,4.6491597e-01
9.4500000e-01,4.6460843e-01
9.5000000e-01,4.6430002e-01
9.5500000e-01,4.6399075e-01
9.6000000e-01,4.6368061e-01
9.6500000e-01,4.6336963e-01
9.7000000e-01,4.6305779e-01
9.7500000e-01,4.6274511e-01
9.8000000e-01,4.6243158e-01
9.8500000e-01,4.6211721e-01
9.9000000e-01,4.6180201e-01
9.9500000e-01,4.6148597e-01
1.0000000e+00,4.6116911e-01
1.0050000e+00,4.6085142e-01
1.0100000e+00,4.6053292e-01
1.0150000e+00,4.6021359e-01
1.0200000e+00,4.5989345e-01
1.0250000e+00,4.5957250e-01
1.0300000e+00,4.5925074e-01
1.0350000e+00,4.5892818e-01
1.0400000e+00,4.5860482e-01
1.0450000e+00,4.5828067e-01
1.0500000e+00,4.5795572e-01
1.0550000e+00,4.5762998e-01
1.0600000e+00,4.5730346e-01
1.0650000e+00,4.5697616e-01
1.0700000e+00,4.5664807e-01
1.0750000e+00,4.5631921e-01
1.0800000e+00,4.5598958e-01
1.0850000e+00,4.5565918e-01
1.0900000e+00,4.5532801e-01
1.0950000e+00,4.5499608e-01
1.1000000e+00,4.5466339e-01
1.1050000e+00,4.5432994e-01
1.1100000e+00,4.5399574e-01
1.1150000e+00,4.5366079e-01
1.1200000e+00,4.5332510e-01
1.1250000e+00,4.5298866e-01
1.1300000e+00,4.5265148e-01
1.1350000e+00,4.5231357e-01
1.1400000e+00,4.5197491e-01
1.1450000e+00,4.5163553e-01
1.1500000e+00,4.5129542e-01
1.1550000e+00,4.5095459e-01
1.1600000e+00,4.5061303e-01
1.1650000e+00,4.5027075e-01
1.1700000e+00,4.4992776e-01
1.1750000e+00,4.4958405e-01
1.1800000e+00,4.4923964e-01
1.1850000e+00,4.4889451e-01
1.1900000e+00,4.4854869e-01
1.1950000e+00,4.4820216e-01
1.2000000e+00,4.4785493e-01
1.2050000e+00,4.4750700e-01
1.2100000e+00,4.4715838e-01
1.2150000e+00,4.4680908e-01
1.2200000e+00,4.4645908e-01
1.2250000e+00,4.4610840e-01
1.2300000e+00,4.4575704e-01
1.2350000e+00,4.4540499e-01
1.2400000e+00,4.4505227e-01
1.2450000e+00,4.4469888e-01
1.2500000e+00,4.4434482e-01
1.2550000e+00,4.4399009e-01
1.2600000e+00,4.4363469e-01
1.2650000e+00,4.4327863e-01
1.2700000e+00,4.4292190e-01
1.2750000e+00,4.4256452e-01
1.2800000e+00,4.4220649e-01
1.2850000e+00,4.4184780e-01
1.2900000e+00,4.4148846e-01
1.2950000e+00,4.4112848e-01
1.3000000e+00,4.4076785e-01
1.3050000e+00,4.4040657e-01
1.3100000e+00,4.4004466e-01
1.3150000e+00,4.3968211e-01
1.3200000e+00,4.3931892e-01
1.3250000e+00,4.3895510e-01
1.3300000e+00,4.3859066e-01
1.3350000e+00,4.3822558e-01
1.3400000e+00,4.3785988e-01
1.3450000e+00,4.3749356e-01
1.3500000e+00,4.3712661e-01
1.3550000e+00,4.3675905e-01
1.3600000e+00,4.3639087e-01
1.3650000e+00,4.3602208e-01
1.3700000e+00,4.3565268e-01
1.3750000e+00,4.3528267e-01
1.3800000e+00,4.3491206e-01
1.3850000e+00,4.3454084e-01
1.3900000e+00,4.3416902e-01
1.3950000e+00,4.3379660e-01
1.4000000e+00,4.3342359e-01
1.4050000e+00,4.3304998e-01
1.4100000e+00,4.3267577e-01
1.4150000e+00,4.3230098e-01
1.4200000e+00,4.3192560e-01
1.4250000e+00,4.3154964e-01
1.4300000e+00,4.3117309e-01
1.4350000e+00,4.3079596e-01
1.4400000e+00,4.3041826e-01
1.4450000e+00,4.3003997e-01
1.4500000e+00,4.2966112e-01
1.4550000e+00,4.2928169e-01
1.4600000e+00,4.2890169e-01
1.4650000e+00,4.2852112e-01
1.4700000e+00,4.2813999e-01
1.4750000e+00,4.2775829e-01
1.4800000e+00,4.2737604e-01
1.4850000e+00,4.2699322e-01
1.4900000e+00,4.2660985e-01
1.4950000e+00,4.2622592e-01
1.5000000e+00,4.2584144e-01
1.5050000e+00,4.2545642e-01
1.5100000e+00,4.2507084e-01
1.5150000e+00,4.2468471e-01
1.5200000e+00,4.2429804e-01
1.5250000e+00,4.2391083e-01
1.5300000e+00,4.2352308e-01
1.5350000e+00,4.2313479e-01
1.5400000e+00,4.2274597e-01
1.5450000e+00,4.2235661e-01
1.5500000e+00,4.2196672e-01
1.5550000e+00,4.2157630e-01
1.5600000e+00,4.2118535e-01
1.5650000e+00,4.2079388e-01
1.5700000e+00,4.2040188e-01
1.5750000e+00,4.2000936e-01
1.5800000e+00,4.1961632e-01
1.5850000e+00,4.1922276e-01
1.5900000e+00,4.1882869e-01
1.5950000e+00,4.1843410e-01
1.6000000e+00,4.1803900e-01
1.6050000e+00,4.1764339e-01
1.6100000e+00,4.1724727e-01
1.6150000e+00,4.1685065e-01
1.6200000e+00,4.1645352e-01
1.6250000e+00,4.1605589e-01
1.6300000e+00,4.1565776e-01
1.6350000e+00,4.1525913e-01
1.6400000e+00,4.1486000e-01
1.6450000e+00,4.1446038e-01
1.6500000e+00,4.1406027e-01
1.6550000e+00,4.1365966e-01
1.6600000e+00,4.1325857e-01
1.6650000e+00,4.1285699e-01
1.6700000e+00,4.1245492e-01
1.6750000e+00,4.1205237e-01
1.6800000e+00,4.1164934e-01
1.6850000e+00,4.1124583e-01
1.6900000e+00,4.1084184e-01
1.6950000e+00,4.1043738e-01
1.7000000e+00,4.1003244e-01
1.7050000e+00,4.0962703e-01
1.7100000e+00,4.0922115e-01
1.7150000e+00,4.0881480e-01
1.7200000e+00,4.0840798e-01
1.7250000e+00,4.0800070e-01
1.7300000e+00,4.0759295e-01
1.7350000e+00,4.0718475e-01
1.7400000e+00,4.0677608e-01
1.7450000e+00,4.0636695e-01
1.7500000e+00,4.0595737e-01
1.7550000e+00,4.0554734e-01
1.7600000e+00,4.0513685e-01
1.7650000e+00,4.0472591e-01
1.7700000e+00,4.0431452e-01
1.7750000e+00,4.0390269e-01
1.7800000e+00,4.0349041e-01
1.7850000e+00,4.0307768e-01
1.7900000e+00,4.0266451e-01
1.7950000e+00,4.0225091e-01
1.8000000e+00,4.0183686e-01
1.8050000e+00,4.0142238e-01
1.8100000e+00,4.0100746e-01
1.8150000e+00,4.0059211e-01
1.8200000e+00,4.0017633e-01
1.8250000e+00,3.9976011e-01
1.8300000e+00,3.9934347e-01
1.8350000e+00,3.9892641e-01
1.8400000e+00,3.9850891e-01
1.8450000e+00,3.9809100e-01
1.8500000e+00,3.9767266e-01
1.8550000e+00,3.9725390e-01
1.8600000e+00,3.9683473e-01
1.8650000e+00,3.9641514e-01
1.8700000e+00,3.9599513e-01
1.8750000e+00,3.9557471e-01
1.8800000e+00,3.9515388e-01
1.8850000e+00,3.9473264e-01
1.8900000e+00,3.9431099e-01
1.8950000e+00,3.9388894e-01
1.9000000e+00,3.9346648e-01
1.9050000e+00,3.9304362e-01
1.9100000e+00,3.9262035e-01
1.9150000e+00,3.9219669e-01
1.9200000e+00,3.9177263e-01
1.9250000e+00,3.9134817e-01
1.9300000e+00,3.9092331e-01
1.9350000e+00,3.9049807e-01
1.9400000e+00,3.9007243e-01
1.9450000e+00,3.8964640e-01
1.9500000e+00,3.8921998e-01
1.9550000e+00,3.8879318e-01
1.9600000e+00,3.8836599e-01
1.9650000e+00,3.8793842e-01
1.9700000e+00,3.8751047e-01
1.9750000e+00,3.8708214e-01
1.9800000e+00,3.8665342e-01
1.9850000e+00,3.8622433e-01
1.9900000e+00,3.8579487e-01
1.9950000e+00,3.8536503e-01
2.0000000e+00,3.8493482e-01
2.0050000e+00,3.8450424e-01
2.0100000e+00,3.8407329e-01
2.0150000e+00,3.8364197e-01
2.0200000e+00,3.8321029e-01
2.0250000e+00,3.8277824e-01
2.0300000e+00,3.8234583e-01
2.0350000e+00,3.8191306e-01
2.0400000e+00,3.8147993e-01
2.0450000e+00,3.8104644e-01
2.0500000e+00,3.8061260e-01
2.0550000e+00,3.8017840e-01
2.0600000e+00,3.7974385e-01
2.0650000e+00,3.7930894e-01
2.0700000e+00,3.7887369e-01
2.0750000e+00,3.7843809e-01
2.0800000e+00,3.7800214e-01
2.0850000e+00,3.7756584e-01
2.0900000e+00,3.7712920e-01
2.0950000e+00,3.7669222e-01
2.1000000e+00,3.7625490e-01
2.1050000e+00,3.7581724e-01
2.1100000e+00,3.7537925e-01
2.1150000e+00,3.7494091e-01
2.1200000e+00,3.7450224e-01
2.1250000e+00,3.7406324e-01
2.1300000e+00,3.7362391e-01
2.1350000e+00,3.7318425e-01
2.1400000e+00,3.7274426e-01
2.1450000e+00,3.7230394e-01
2.1500000e+00,3.7186330e-01
2.1550000e+00,3.7142234e-01
2.1600000e+00,3.7098105e-01
2.1650000e+00,3.7053944e-01
2.1700000e+00,3.7009752e-01
2.1750000e+00,3.6965527e-01
2.1800000e+00,3.6921271e-01
2.1850000e+00,3.6876984e-01
2.1900000e+00,3.6832665e-01
2.1950000e+00,3.6788316e-01
2.2000000e+00,3.6743935e-01
2.2050000e+00,3.6699523e-01
2.2100000e+00,3.6655081e-01
2.2150000e+00,3.6610608e-01
2.2200000e+00,3.6566105e-01
2.2250000e+00,3.6521572e-01
2.2300000e+00,3.6477009e-01
2.2350000e+00,3.6432415e-01
2.2400000e+00,3.6387792e-01
2.2450000e+00,3.6343140e-01
2.2500000e+00,3.6298458e-01
2.2550000e+00,3.6253746e-01
2.2600000e+00,3.6209006e-01
2.2650000e+00,3.6164236e-01
2.2700000e+00,3.6119438e-01
2.2750000e+00,3.6074611e-01
2.2800000e+00,3.6029756e-01
2.2850000e+00,3.5984872e-01
2.2900000e+00,3.5939960e-01
2.2950000e+00,3.5895019e-01
2.3000000e+00,3.5850051e-01
2.3050000e+00,3.5805055e-01
2.3100000e+00,3.5760032e-01
2.3150000e+00,3.5714981e-01
2.3200000e+00,3.5669903e-01
2.3250000e+00,3.5624797e-01
2.3300000e+00,3.5579665e-01
2.3350000e+00,3.5534505e-01
2.3400000e+00,3.5489319e-01
2.3450000e+00,3.5444107e-01
2.3500000e+00,3.5398868e-01
2.3550000e+00,3.5353603e-01
2.3600000e+00,3.5308311e-01
2.3650000e+00,3.5262994e-01
2.3700000e+00,3.5217651e-01
2.3750000e+00,3.5172282e-01
2.3800000e+00,3.5126888e-01
2.3850000e+00,3.5081468e-01
2.3900000e+00,3.5036023e-01
2.3950000e+00,3.4990553e-01
2.4000000e+00,3.4945058e-01
2.4050000e+00,3.4899539e-01
2.4100000e+00,3.4853995e-01
2.4150000e+00,3.4808426e-01
2.4200000e+00,3.4762833e-01
2.4250000e+00,3.4717216e-01
2.4300000e+00,3.4671575e-01
2.4350000e+00,3.4625911e-01
2.4400000e+00,3.4580222e-01
2.4450000e+00,3.4534510e-01
2.4500000e+00,3.4488774e-01
2.4550000e+00,3.4443016e-01
2.4600000e+00,3.4397234e-01
2.4650000e+00,3.4351429e-01
2.4700000e+00,3.4305602e-01
2.4750000e+00,3.4259752e-01
2.4800000e+00,3.4213879e-01
2.4850000e+00,3.4167984e-01
2.4900000e+00,3.4122067e-01
2.4950000e+00,3.4076128e-01
2.5000000e+00,3.4030167e-01
2.5050000e+00,3.3984184e-01
2.5100000e+00,3.3938180e-01
2.5150000e+00,3.3892154e-01
2.5200000e+00,3.3846107e-01
2.5250000e+00,3.3800039e-01
2.5300000e+00,3.3753950e-01
2.5350000e+00,3.3707840e-01
2.5400000e+00,3.3661710e-01
2.5450000e+00,3.3615559e-01
2.5500000e+00,3.3569387e-01
2.5550000e+00,3.3523196e-01
2.5600000e+00,3.3476984e-01
2.5650000e+00,3.3430752e-01
2.5700000e+00,3.3384501e-01
2.5750000e+00,3.3338230e-01
2.5800000e+00,3.3291940e-01
2.5850000e+00,3.3245630e-01
2.5900000e+00,3.3199301e-01
2.5950000e+00,3.3152954e-01
2.6000000e+00,3.3106587e-01
2.6050000e+00,3.3060202e-01
2.6100000e+00,3.3013798e-01
2.6150000e+00,3.2967376e-01
2.6200000e+00,3.2920935e-01
2.6250000e+00,3.2874477e-01
2.6300000e+00,3.2828000e-01
2.6350000e+00,3.2781506e-01
2.6400000e+00,3.2734994e-01
2.6450000e+00,3.2688465e-01
2.6500000e+00,3.2641918e-01
2.6550000e+00,3.2595355e-01
2.6600000e+00,3.2548774e-01
2.6650000e+00,3.2502176e-01
2.6700000e+00,3.2455562e-01
2.6750000e+00,3.2408931e-01
2.6800000e+00,3.2362284e-01
2.6850000e+00,3.2315621e-01
2.6900000e+00,3.2268941e-01
2.6950000e+00,3.2222246e-01
2.7000000e+00,3.2175535e-01
2.7050000e+00,3.2128808e-01
2.7100000e+00,3.2082065e-01
2.7150000e+00,3.2035308e-01
2.7200000e+00,3.1988535e-01
2.7250000e+00,3.1941747e-01
2.7300000e+00,3.1894945e-01
2.7350000e+00,3.1848128e-01
2.7400000e+00,3.1801296e-01
2.7450000e+00,3.1754450e-01
2.7500000e+00,3.1707589e-01
2.7550000e+00,3.1660715e-01
2.7600000e+00,3.1613826e-01
2.7650000e+00,3.1566924e-01
2.7700000e+00,3.1520009e-01
2.7750000e+00,3.1473080e-01
2.7800000e+00,3.1426137e-01
2.7850000e+00,3.1379182e-01
2.7900000e+00,3.1332213e-01
2.7950000e+00,3.1285232e-01
2.8000000e+00,3.1238238e-01
2.8050000e+00,3.1191231e-01
2.8100000e+00,3.1144212e-01
2.8150000e+00,3.1097181e-01
2.8200000e+00,3.1050138e-01
2.8250000e+00,3.1003083e-01
2.8300000e+00,3.0956016e-01
2.8350000e+00,3.0908938e-01
2.8400000e+00,3.0861849e-01
2.8450000e+00,3.0814748e-01
2.8500000e+00,3.0767636e-01
2.8550000e+00,3.0720513e-01
2.8600000e+00,3.0673379e-01
2.8650000e+00,3.0626235e-01
2.8700000e+00,3.0579080e-01
2.8750000e+00,3.0531915e-01
2.8800000e+00,3.0484740e-01
2.8850000e+00,3.0437555e-01
2.8900000e+00,3.0390360e-01
2.8950000e+00,3.0343155e-01
2.9000000e+00,3.0295941e-01
2.9050000e+00,3.0248717e-01
2.9100000e+00,3.0201485e-01
2.9150000e+00,3.0154243e-01
2.9200000e+00,3.0106992e-01
2.9250000e+00,3.0059733e-01
2.9300000e+00,3.0012465e-01
2.9350000e+00,2.9965189e-01
2.9400000e+00,2.9917905e-01
2.9450000e+00,2.9870612e-01
2.9500000e+00,2.9823312e-01
2.9550000e+00,2.9776004e-01
2.9600000e+00,2.9728688e-01
2.9650000e+00,2.9681365e-01
2.9700000e+00,2.9634035e-01
2.9750000e+00,2.9586697e-01
2.9800000e+00,2.9539353e-01
2.9850000e+00,2.9492002e-01
2.9900000e+00,2.9444644e-01
2.9950000e+00,2.9397280e-01
3.0000000e+00,2.9349909e-01
3.0050000e+00,2.9302533e-01
3.0100000e+00,2.9255150e-01
3.0150000e+00,2.9207762e-01
3.0200000e+00,2.9160368e-01
3.0250000e+00,2.9112968e-01
3.0300000e+00,2.9065564e-01
3.0350000e+00,2.9018154e-01
3.0400000e+00,2.8970739e-01
3.0450000e+00,2.8923319e-01
3.0500000e+00,2.8875895e-01
3.0550000e+00,2.8828466e-01
3.0600000e+00,2.8781033e-01
3.0650000e+00,2.8733596e-01
3.0700000e+00,2.8686155e-01
3.0750000e+00,2.8638710e-01
3.0800000e+00,2.8591261e-01
3.0850000e+00,2.8543809e-01
3.0900000e+00,2.8496353e-01
3.0950000e+00,2.8448895e-01
3.1000000e+00,2.8401433e-01
3.1050000e+00,2.8353968e-01
3.1100000e+00,2.8306501e-01
3.1150000e+00,2.8259032e-01
3.1200000e+00,2.8211560e-01
3.1250000e+00,2.8164085e-01
3.1300000e+00,2.8116609e-01
3.1350000e+00,2.8069131e-01
3.1400000e+00,2.8021652e-01
3.1450000e+00,2.7974171e-01
3.1500000e+00,2.7926688e-01
3.1550000e+00,2.7879205e-01
3.1600000e+00,2.7831720e-01
3.1650000e+00,2.7784235e-01
3.1700000e+00,2.7736749e-01
3.1750000e+00,2.7689262e-01
3.1800000e+00,2.7641775e-01
3.1850000e+00,2.7594288e-01
3.1900000e+00,2.7546801e-01
3.1950000e+00,2.7499315e-01
3.2000000e+00,2.7451828e-01
3.2050000e+00,2.7404342e-01
3.2100000e+00,2.7356857e-01
3.2150000e+00,2.7309373e-01
3.2200000e+00,2.7261890e-01
3.2250000e+00,2.7214408e-01
3.2300000e+00,2.7166927e-01
3.2350000e+00,2.7119448e-01
3.2400000e+00,2.7071971e-01
3.2450000e+00,2.7024496e-01
3.2500000e+00,2.6977022e-01
3.2550000e+00,2.6929551e-01
3.2600000e+00,2.6882083e-01
3.2650000e+00,2.6834617e-01
3.2700000e+00,2.6787153e-01
3.2750000e+00,2.6739693e-01
3.2800000e+00,2.6692236e-01
3.2850000e+00,2.6644782e-01
3.2900000e+00,2.6597331e-01
3.2950000e+00,2.6549884e-01
3.3000000e+00,2.6502441e-01
3.3050000e+00,2.6455002e-01
3.3100000e+00,2.6407567e-01
3.3150000e+00,2.6360137e-01
3.3200000e+00,2.6312711e-01
3.3250000e+00,2.6265289e-01
3.3300000e+00,2.6217873e-01
3.3350000e+00,2.6170461e-01
3.3400000e+00,2.6123055e-01
3.3450000e+00,2.6075654e-01
3.3500000e+00,2.6028258e-01
3.3550000e+00,2.5980869e-01
3.3600000e+00,2.5933485e-01
3.3650000e+00,2.5886107e-01
3.3700000e+00,2.5838736e-01
3.3750000e+00,2.5791371e-01
3.3800000e+00,2.5744013e-01
3.3850000e+00,2.5696661e-01
3.3900000e+00,2.5649316e-01
3.3950000e+00,2.5601979e-01
3.4000000e+00,2.5554649e-01
3.4050000e+00,2.5507326e-01
3.4100000e+00,2.5460011e-01
3.4150000e+00,2.5412704e-01
3.4200000e+00,2.5365405e-01
3.4250000e+00,2.5318114e-01
3.4300000e+00,2.5270831e-01
3.4350000e+00,2.5223557e-01
3.4400000e+00,2.5176292e-01
3.4450000e+00,2.5129036e-01
3.4500000e+00,2.5081789e-01
3.4550000e+00,2.5034551e-01
3.4600000e+00,2.4987323e-01
3.4650000e+00,2.4940104e-01
3.4700000e+00,2.4892895e-01
3.4750000e+00,2.4845696e-01
3.4800000e+00,2.4798507e-01
3.4850000e+00,2.4751329e-01
3.4900000e+00,2.4704161e-01
3.4950000e+00,2.4657004e-01
3.5000000e+00,2.4609858e-01
3.5050000e+00,2.4562723e-01
3.5100000e+00,2.4515599e-01
3.5150000e+00,2.4468487e-01
3.5200000e+00,2.4421386e-01
3.5250000e+00,2.4374297e-01
3.5300000e+00,2.4327220e-01
3.5350000e+00,2.4280156e-01
3.5400000e+00,2.4233104e-01
3.5450000e+00,2.4186064e-01
3.5500000e+00,2.4139037e-01
3.5550000e+00,2.4092023e-01
3.5600000e+00,2.4045022e-01
3.5650000e+00,2.3998034e-01
3.5700000e+00,2.3951060e-01
3.5750000e+00,2.3904100e-01
3.5800000e+00,2.3857153e-01
3.5850000e+00,2.3810220e-01
3.5900000e+00,2.3763302e-01
3.5950000e+00,2.3716398e-01
3.6000000e+00,2.3669508e-01
3.6050000e+00,2.3622634e-01
3.6100000e+00,2.3575774e-01
3.6150000e+00,2.3528929e-01
3.6200000e+00,2.3482100e-01
3.6250000e+00,2.3435286e-01
3.6300000e+00,2.3388488e-01
3.6350000e+00,2.3341706e-01
3.6400000e+00,2.3294940e-01
3.6450000e+00,2.3248190e-01
3.6500000e+00,2.3201457e-01
3.6550000e+00,2.3154740e-01
3.6600000e+00,2.3108040e-01
3.6650000e+00,2.3061357e-01
3.6700000e+00,2.3014692e-01
3.6750000e+00,2.2968043e-01
3.6800000e+00,2.2921412e-01
3.6850000e+00,2.2874799e-01
3.6900000e+00,2.2828204e-01
3.6950000e+00,2.2781627e-01
3.7000000e+00,2.2735069e-01
3.7050000e+00,2.2688529e-01
3.7100000e+00,2.2642007e-01
3.7150000e+00,2.2595505e-01
3.7200000e+00,2.2549022e-01
3.7250000e+00,2.2502557e-01
3.7300000e+00,2.2456113e-01
3.7350000e+00,2.2409688e-01
3.7400000e+00,2.2363283e-01
3.7450000e+00,2.2316897e-01
3.7500000e+00,2.2270533e-01
3.7550000e+00,2.2224188e-01
3.7600000e+00,2.2177864e-01
3.7650000e+00,2.2131561e-01
3.7700000e+00,2.2085279e-01
3.7750000e+00,2.2039018e-01
3.7800000e+00,2.1992778e-01
3.7850000e+00,2.1946560e-01
3.7900000e+00,2.1900364e-01
3.7950000e+00,2.1854190e-01
3.8000000e+00,2.1808038e-01
3.8050000e+00,2.1761908e-01
3.8100000e+00,2.1715800e-01
3.8150000e+00,2.1669716e-01
3.8200000e+00,2.1623654e-01
3.8250000e+00,2.1577615e-01
3.8300000e+00,2.1531600e-01
3.8350000e+00,2.1485608e-01
3.8400000e+00,2.1439640e-01
3.8450000e+00,2.1393695e-01
3.8500000e+00,2.1347775e-01
3.8550000e+00,2.1301879e-01
3.8600000e+00,2.1256007e-01
3.8650000e+00,2.1210160e-01
3.8700000e+00,2.1164338e-01
3.8750000e+00,2.1118541e-01
