x,phi2(x)
0.0000000e+00,1.8615737e+00
5.0000000e-03,1.8558824e+00
1.0000000e-02,1.8502193e+00
1.5000000e-02,1.8445842e+00
2.0000000e-02,1.8389770e+00
2.5000000e-02,1.8333975e+00
3.0000000e-02,1.8278455e+00
3.5000000e-02,1.8223209e+00
4.0000000e-02,1.8168235e+00
4.5000000e-02,1.8113531e+00
5.0000000e-02,1.8059095e+00
5.5000000e-02,1.8004927e+00
6.0000000e-02,1.7951023e+00
6.5000000e-02,1.7897383e+00
7.0000000e-02,1.7844005e+00
7.5000000e-02,1.7790887e+00
8.0000000e-02,1.7738028e+00
8.5000000e-02,1.7685425e+00
9.0000000e-02,1.7633079e+00
9.5000000e-02,1.7580986e+00
1.0000000e-01,1.7529146e+00
1.0500000e-01,1.7477557e+00
1.1000000e-01,1.7426216e+00
1.1500000e-01,1.7375124e+00
1.2000000e-01,1.7324278e+00
1.2500000e-01,1.7273676e+00
1.3000000e-01,1.7223318e+00
1.3500000e-01,1.7173201e+00
1.4000000e-01,1.7123325e+00
1.4500000e-01,1.7073688e+00
1.5000000e-01,1.7024287e+00
1.5500000e-01,1.6975123e+00
1.6000000e-01,1.6926193e+00
1.6500000e-01,1.6877496e+00
1.7000000e-01,1.6829031e+00
1.7500000e-01,1.6780796e+00
1.8000000e-01,1.6732789e+00
1.8500000e-01,1.6685010e+00
1.9000000e-01,1.6637457e+00
1.9500000e-01,1.6590129e+00
2.0000000e-01,1.6543023e+00
2.0500000e-01,1.6496140e+00
2.1000000e-01,1.6449477e+00
2.1500000e-01,1.6403033e+00
2.2000000e-01,1.6356808e+00
2.2500000e-01,1.6310798e+00
2.3000000e-01,1.6265004e+00
2.3500000e-01,1.6219424e+00
2.4000000e-01,1.6174057e+00
2.4500000e-01,1.6128901e+00
2.5000000e-01,1.6083955e+00
2.5500000e-01,1.6039217e+00
2.6000000e-01,1.5994688e+00
2.6500000e-01,1.5950364e+00
2.7000000e-01,1.5906246e+00
2.7500000e-01,1.5862331e+00
2.8000000e-01,1.5818619e+00
2.8500000e-01,1.5775109e+00
2.9000000e-01,1.5731798e+00
2.9500000e-01,1.5688687e+00
3.0000000e-01,1.5645773e+00
3.0500000e-01,1.5603056e+00
3.1000000e-01,1.5560534e+00
3.1500000e-01,1.5518207e+00
3.2000000e-01,1.5476073e+00
3.2500000e-01,1.5434130e+00
3.3000000e-01,1.5392378e+00
3.3500000e-01,1.5350816e+00
3.4000000e-01,1.5309443e+00
3.4500000e-01,1.5268256e+00
3.5000000e-01,1.5227256e+00
3.5500000e-01,1.5186441e+00
3.6000000e-01,1.5145811e+00
3.6500000e-01,1.5105363e+00
3.7000000e-01,1.5065097e+00
3.7500000e-01,1.5025011e+00
3.8000000e-01,1.4985106e+00
3.8500000e-01,1.4945379e+00
3.9000000e-01,1.4905829e+00
3.9500000e-01,1.4866457e+00
4.0000000e-01,1.4827259e+00
4.0500000e-01,1.4788236e+00
4.1000000e-01,1.4749387e+00
4.1500000e-01,1.4710709e+00
4.2000000e-01,1.4672204e+00
4.2500000e-01,1.4633868e+00
4.3000000e-01,1.4595702e+00
4.3500000e-01,1.4557704e+00
4.4000000e-01,1.4519874e+00
4.4500000e-01,1.4482210e+00
4.5000000e-01,1.4444711e+00
4.5500000e-01,1.4407377e+00
4.6000000e-01,1.4370206e+00
4.6500000e-01,1.4333198e+00
4.7000000e-01,1.4296351e+00
4.7500000e-01,1.4259665e+00
4.8000000e-01,1.4223138e+00
4.8500000e-01,1.4186771e+00
4.9000000e-01,1.4150561e+00
4.9500000e-01,1.4114507e+00
5.0000000e-01,1.4078610e+00
5.0500000e-01,1.4042868e+00
5.1000000e-01,1.4007280e+00
5.1500000e-01,1.3971845e+00
5.2000000e-01,1.3936563e+00
5.2500000e-01,1.3901432e+00
5.3000000e-01,1.3866452e+00
5.3500000e-01,1.3831621e+00
5.4000000e-01,1.3796939e+00
5.4500000e-01,1.3762405e+00
5.5000000e-01,1.3728018e+00
5.5500000e-01,1.3693778e+00
5.6000000e-01,1.3659683e+00
5.6500000e-01,1.3625732e+00
5.7000000e-01,1.3591925e+00
5.7500000e-01,1.3558262e+00
5.8000000e-01,1.3524740e+00
5.8500000e-01,1.3491359e+00
5.9000000e-01,1.3458119e+00
5.9500000e-01,1.3425019e+00
6.0000000e-01,1.3392057e+00
6.0500000e-01,1.3359234e+00
6.1000000e-01,1.3326547e+00
6.1500000e-01,1.3293997e+00
6.2000000e-01,1.3261583e+00
6.2500000e-01,1.3229304e+00
6.3000000e-01,1.3197159e+00
6.3500000e-01,1.3165147e+00
6.4000000e-01,1.3133268e+00
6.4500000e-01,1.3101520e+00
6.5000000e-01,1.3069904e+00
6.5500000e-01,1.3038418e+00
6.6000000e-01,1.3007061e+00
6.6500000e-01,1.2975834e+00
6.7000000e-01,1.2944735e+00
6.7500000e-01,1.2913762e+00
6.8000000e-01,1.2882917e+00
6.8500000e-01,1.2852198e+00
6.9000000e-01,1.2821603e+00
6.9500000e-01,1.2791134e+00
7.0000000e-01,1.2760788e+00
7.0500000e-01,1.2730565e+00
7.1000000e-01,1.2700465e+00
7.1500000e-01,1.2670486e+00
7.2000000e-01,1.2640629e+00
7.2500000e-01,1.2610891e+00
7.3000000e-01,1.2581274e+00
7.3500000e-01,1.2551775e+00
7.4000000e-01,1.2522395e+00
7.4500000e-01,1.2493133e+00
7.5000000e-01,1.2463987e+00
7.5500000e-01,1.2434958e+00
7.6000000e-01,1.2406045e+00
7.6500000e-01,1.2377246e+00
7.7000000e-01,1.2348562e+00
7.7500000e-01,1.2319992e+00
7.8000000e-01,1.2291535e+00
7.8500000e-01,1.2263190e+00
7.9000000e-01,1.2234957e+00
7.9500000e-01,1.2206836e+00
8.0000000e-01,1.2178825e+00
8.0500000e-01,1.2150924e+00
8.1000000e-01,1.2123132e+00
8.1500000e-01,1.2095450e+00
8.2000000e-01,1.2067875e+00
8.2500000e-01,1.2040408e+00
8.3000000e-01,1.2013048e+00
8.3500000e-01,1.1985794e+00
8.4000000e-01,1.1958647e+00
8.4500000e-01,1.1931604e+00
8.5000000e-01,1.1904666e+00
8.5500000e-01,1.1877832e+00
8.6000000e-01,1.1851102e+00
8.6500000e-01,1.1824474e+00
8.7000000e-01,1.1797949e+00
8.7500000e-01,1.1771526e+00
8.8000000e-01,1.1745204e+00
8.8500000e-01,1.1718982e+00
8.9000000e-01,1.1692861e+00
8.9500000e-01,1.1666839e+00
9.0000000e-01,1.1640916e+00
9.0500000e-01,1.1615092e+00
9.1000000e-01,1.1589366e+00
9.1500000e-01,1.1563737e+00
9.2000000e-01,1.1538205e+00
9.2500000e-01,1.1512769e+00
9.3000000e-01,1.1487429e+00
9.3500000e-01,1.1462185e+00
9.4000000e-01,1.1437035e+00
9.4500000e-01,1.1411979e+00
9.5000000e-01,1.1387017e+00
9.5500000e-01,1.1362149e+00
9.6000000e-01,1.1337373e+00
9.6500000e-01,1.1312690e+00
9.7000000e-01,1.1288098e+00
9.7500000e-01,1.1263597e+00
9.8000000e-01,1.1239187e+00
