x,phi1(x)
0.0000000e+00,1.1408372e+00
5.0000000e-03,1.1404794e+00
1.0000000e-02,1.1400927e+00
1.5000000e-02,1.1396785e+00
2.0000000e-02,1.1392382e+00
2.5000000e-02,1.1387728e+00
3.0000000e-02,1.1382837e+00
3.5000000e-02,1.1377720e+00
4.0000000e-02,1.1372387e+00
4.5000000e-02,1.1366849e+00
5.0000000e-02,1.1361116e+00
5.5000000e-02,1.1355196e+00
6.0000000e-02,1.1349099e+00
6.5000000e-02,1.1342834e+00
7.0000000e-02,1.1336409e+00
7.5000000e-02,1.1329830e+00
8.0000000e-02,1.1323107e+00
8.5000000e-02,1.1316245e+00
9.0000000e-02,1.1309252e+00
9.5000000e-02,1.1302134e+00
1.0000000e-01,1.1294897e+00
1.0500000e-01,1.1287547e+00
1.1000000e-01,1.1280089e+00
1.1500000e-01,1.1272530e+00
1.2000000e-01,1.1264873e+00
1.2500000e-01,1.1257124e+00
1.3000000e-01,1.1249288e+00
1.3500000e-01,1.1241368e+00
1.4000000e-01,1.1233370e+00
1.4500000e-01,1.1225296e+00
1.5000000e-01,1.1217151e+00
1.5500000e-01,1.1208939e+00
1.6000000e-01,1.1200663e+00
1.6500000e-01,1.1192326e+00
1.7000000e-01,1.1183932e+00
1.7500000e-01,1.1175483e+00
1.8000000e-01,1.1166983e+00
1.8500000e-01,1.1158433e+00
1.9000000e-01,1.1149838e+00
1.9500000e-01,1.1141198e+00
2.0000000e-01,1.1132518e+00
2.0500000e-01,1.1123798e+00
2.1000000e-01,1.1115042e+00
2.1500000e-01,1.1106250e+00
2.2000000e-01,1.1097426e+00
2.2500000e-01,1.1088571e+00
2.3000000e-01,1.1079687e+00
2.3500000e-01,1.1070775e+00
2.4000000e-01,1.1061837e+00
2.4500000e-01,1.1052875e+00
2.5000000e-01,1.1043891e+00
2.5500000e-01,1.1034885e+00
2.6000000e-01,1.1025859e+00
2.6500000e-01,1.1016814e+00
2.7000000e-01,1.1007752e+00
2.7500000e-01,1.0998673e+00
2.8000000e-01,1.0989580e+00
2.8500000e-01,1.0980472e+00
2.9000000e-01,1.0971351e+00
2.9500000e-01,1.0962218e+00
3.0000000e-01,1.0953074e+00
3.0500000e-01,1.0943919e+00
3.1000000e-01,1.0934755e+00
3.1500000e-01,1.0925583e+00
3.2000000e-01,1.0916402e+00
3.2500000e-01,1.0907214e+00
3.3000000e-01,1.0898020e+00
3.3500000e-01,1.0888820e+00
3.4000000e-01,1.0879615e+00
3.4500000e-01,1.0870405e+00
3.5000000e-01,1.0861191e+00
3.5500000e-01,1.0851974e+00
3.6000000e-01,1.0842754e+00
3.6500000e-01,1.0833531e+00
3.7000000e-01,1.0824307e+00
3.7500000e-01,1.0815081e+00
3.8000000e-01,1.0805853e+00
3.8500000e-01,1.0796626e+00
3.9000000e-01,1.0787397e+00
3.9500000e-01,1.0778169e+00
4.0000000e-01,1.0768942e+00
4.0500000e-01,1.0759715e+00
4.1000000e-01,1.0750490e+00
4.1500000e-01,1.0741266e+00
4.2000000e-01,1.0732043e+00
4.2500000e-01,1.0722823e+00
4.3000000e-01,1.0713605e+00
4.3500000e-01,1.0704389e+00
4.4000000e-01,1.0695176e+00
4.4500000e-01,1.0685966e+00
4.5000000e-01,1.0676760e+00
4.5500000e-01,1.0667557e+00
4.6000000e-01,1.0658357e+00
4.6500000e-01,1.0649161e+00
4.7000000e-01,1.0639970e+00
4.7500000e-01,1.0630782e+00
4.8000000e-01,1.0621599e+00
4.8500000e-01,1.0612420e+00
4.9000000e-01,1.0603246e+00
4.9500000e-01,1.0594077e+00
5.0000000e-01,1.0584913e+00
5.0500000e-01,1.0575754e+00
5.1000000e-01,1.0566600e+00
5.1500000e-01,1.0557451e+00
5.2000000e-01,1.0548307e+00
5.2500000e-01,1.0539170e+00
5.3000000e-01,1.0530037e+00
5.3500000e-01,1.0520911e+00
5.4000000e-01,1.0511790e+00
5.4500000e-01,1.0502675e+00
5.5000000e-01,1.0493566e+00
5.5500000e-01,1.0484463e+00
5.6000000e-01,1.0475367e+00
5.6500000e-01,1.0466276e+00
5.7000000e-01,1.0457192e+00
5.7500000e-01,1.0448114e+00
5.8000000e-01,1.0439042e+00
5.8500000e-01,1.0429977e+00
5.9000000e-01,1.0420918e+00
5.9500000e-01,1.0411866e+00
6.0000000e-01,1.0402821e+00
6.0500000e-01,1.0393782e+00
6.1000000e-01,1.0384749e+00
6.1500000e-01,1.0375724e+00
6.2000000e-01,1.0366705e+00
6.2500000e-01,1.0357693e+00
6.3000000e-01,1.0348688e+00
6.3500000e-01,1.0339690e+00
6.4000000e-01,1.0330698e+00
6.4500000e-01,1.0321714e+00
6.5000000e-01,1.0312736e+00
6.5500000e-01,1.0303765e+00
6.6000000e-01,1.0294802e+00
6.6500000e-01,1.0285845e+00
6.7000000e-01,1.0276896e+00
6.7500000e-01,1.0267953e+00
6.8000000e-01,1.0259018e+00
6.8500000e-01,1.0250090e+00
6.9000000e-01,1.0241168e+00
6.9500000e-01,1.0232254e+00
7.0000000e-01,1.0223348e+00
7.0500000e-01,1.0214448e+00
7.1000000e-01,1.0205555e+00
7.1500000e-01,1.0196670e+00
7.2000000e-01,1.0187792e+00
7.2500000e-01,1.0178921e+00
7.3000000e-01,1.0170057e+00
7.3500000e-01,1.0161201e+00
7.4000000e-01,1.0152352e+00
7.4500000e-01,1.0143510e+00
7.5000000e-01,1.0134675e+00
7.5500000e-01,1.0125847e+00
7.6000000e-01,1.0117027e+00
7.6500000e-01,1.0108214e+00
7.7000000e-01,1.0099409e+00
7.7500000e-01,1.0090610e+00
7.8000000e-01,1.0081819e+00
7.8500000e-01,1.0073035e+00
7.9000000e-01,1.0064259e+00
7.9500000e-01,1.0055489e+00
8.0000000e-01,1.0046727e+00
8.0500000e-01,1.0037973e+00
8.1000000e-01,1.0029225e+00
8.1500000e-01,1.0020485e+00
8.2000000e-01,1.0011753e+00
8.2500000e-01,1.0003027e+00
8.3000000e-01,9.9943090e-01
8.3500000e-01,9.9855981e-01
8.4000000e-01,9.9768945e-01
8.4500000e-01,9.9681982e-01
8.5000000e-01,9.9595092e-01
8.5500000e-01,9.9508274e-01
8.6000000e-01,9.9421530e-01
8.6500000e-01,9.9334859e-01
8.7000000e-01,9.9248260e-01
8.7500000e-01,9.9161734e-01
8.8000000e-01,9.9075282e-01
8.8500000e-01,9.8988901e-01
8.9000000e-01,9.8902594e-01
8.9500000e-01,9.8816359e-01
9.0000000e-01,9.8730197e-01
9.0500000e-01,9.8644108e-01
9.1000000e-01,9.8558091e-01
9.1500000e-01,9.8472147e-01
9.2000000e-01,9.8386276e-01
9.2500000e-01,9.8300477e-01
9.3000000e-01,9.8214750e-01
9.3500000e-01,9.8129096e-01
9.4000000e-01,9.8043514e-01
9.4500000e-01,9.7958005e-01
9.5000000e-01,9.7872568e-01
9.5500000e-01,9.7787203e-01
9.6000000e-01,9.7701910e-01
9.6500000e-01,9.7616690e-01
9.7000000e-01,9.7531541e-01
9.7500000e-01,9.7446465e-01
9.8000000e-01,9.7361461e-01
9.8500000e-01,9.7276529e-01
9.9000000e-01,9.7191668e-01
9.9500000e-01,9.7106880e-01
1.0000000e+00,9.7022163e-01
1.0050000e+00,9.6937519e-01
1.0100000e+00,9.6852946e-01
1.0150000e+00,9.6768444e-01
1.0200000e+00,9.6684015e-01
1.0250000e+00,9.6599656e-01
1.0300000e+00,9.6515370e-01
1.0350000e+00,9.6431154e-01
1.0400000e+00,9.6347011e-01
1.0450000e+00,9.6262938e-01
1.0500000e+00,9.6178937e-01
1.0550000e+00,9.6095007e-01
1.0600000e+00,9.6011149e-01
1.0650000e+00,9.5927361e-01
1.0700000e+00,9.5843645e-01
1.0750000e+00,9.5759999e-01
