x,p1(x)
3.8750000e+00,5.8232317e-01
3.8800000e+00,5.8249644e-01
3.8850000e+00,5.8266981e-01
3.8900000e+00,5.8284329e-01
3.8950000e+00,5.8301689e-01
3.9000000e+00,5.8319059e-01
3.9050000e+00,5.8336440e-01
3.9100000e+00,5.8353831e-01
3.9150000e+00,5.8371234e-01
3.9200000e+00,5.8388647e-01
3.9250000e+00,5.8406071e-01
3.9300000e+00,5.8423506e-01
3.9350000e+00,5.8440951e-01
3.9400000e+00,5.8458408e-01
3.9450000e+00,5.8475875e-01
3.9500000e+00,5.8493352e-01
3.9550000e+00,5.8510841e-01
3.9600000e+00,5.8528339e-01
3.9650000e+00,5.8545849e-01
3.9700000e+00,5.8563369e-01
3.9750000e+00,5.8580900e-01
3.9800000e+00,5.8598442e-01
3.9850000e+00,5.8615994e-01
3.9900000e+00,5.8633556e-01
3.9950000e+00,5.8651129e-01
4.0000000e+00,5.8668713e-01
4.0050000e+00,5.8686307e-01
4.0100000e+00,5.8703912e-01
4.0150000e+00,5.8721527e-01
4.0200000e+00,5.8739153e-01
4.0250000e+00,5.8756789e-01
4.0300000e+00,5.8774436e-01
4.0350000e+00,5.8792093e-01
4.0400000e+00,5.8809761e-01
4.0450000e+00,5.8827439e-01
4.0500000e+00,5.8845127e-01
4.0550000e+00,5.8862826e-01
4.0600000e+00,5.8880535e-01
4.0650000e+00,5.8898255e-01
4.0700000e+00,5.8915984e-01
4.0750000e+00,5.8933725e-01
4.0800000e+00,5.8951475e-01
4.0850000e+00,5.8969236e-01
4.0900000e+00,5.8987007e-01
4.0950000e+00,5.9004788e-01
4.1000000e+00,5.9022580e-01
4.1050000e+00,5.9040382e-01
4.1100000e+00,5.9058194e-01
4.1150000e+00,5.9076016e-01
4.1200000e+00,5.9093849e-01
4.1250000e+00,5.9111692e-01
4.1300000e+00,5.9129545e-01
4.1350000e+00,5.9147408e-01
4.1400000e+00,5.9165281e-01
4.1450000e+00,5.9183164e-01
4.1500000e+00,5.9201058e-01
4.1550000e+00,5.9218961e-01
4.1600000e+00,5.9236875e-01
4.1650000e+00,5.9254799e-01
4.1700000e+00,5.9272733e-01
4.1750000e+00,5.9290677e-01
4.1800000e+00,5.9308631e-01
4.1850000e+00,5.9326595e-01
4.1900000e+00,5.9344569e-01
4.1950000e+00,5.9362553e-01
4.2000000e+00,5.9380547e-01
4.2050000e+00,5.9398551e-01
4.2100000e+00,5.9416565e-01
4.2150000e+00,5.9434589e-01
4.2200000e+00,5.9452623e-01
4.2250000e+00,5.9470666e-01
4.2300000e+00,5.9488720e-01
4.2350000e+00,5.9506784e-01
4.2400000e+00,5.9524857e-01
4.2450000e+00,5.9542941e-01
4.2500000e+00,5.9561034e-01
4.2550000e+00,5.9579137e-01
4.2600000e+00,5.9597250e-01
4.2650000e+00,5.9615373e-01
4.2700000e+00,5.9633505e-01
4.2750000e+00,5.9651648e-01
4.2800000e+00,5.9669800e-01
4.2850000e+00,5.9687962e-01
4.2900000e+00,5.9706134e-01
4.2950000e+00,5.9724315e-01
4.3000000e+00,5.9742506e-01
4.3050000e+00,5.9760707e-01
4.3100000e+00,5.9778918e-01
4.3150000e+00,5.9797138e-01
4.3200000e+00,5.9815368e-01
4.3250000e+00,5.9833608e-01
4.3300000e+00,5.9851857e-01
4.3350000e+00,5.9870116e-01
4.3400000e+00,5.9888385e-01
4.3450000e+00,5.9906663e-01
4.3500000e+00,5.9924951e-01
4.3550000e+00,5.9943248e-01
4.3600000e+00,5.9961555e-01
4.3650000e+00,5.9979872e-01
4.3700000e+00,5.9998198e-01
4.3750000e+00,6.0016534e-01
4.3800000e+00,6.0034879e-01
4.3850000e+00,6.0053234e-01
4.3900000e+00,6.0071598e-01
4.3950000e+00,6.0089972e-01
4.4000000e+00,6.0108355e-01
4.4050000e+00,6.0126748e-01
4.4100000e+00,6.0145150e-01
4.4150000e+00,6.0163562e-01
4.4200000e+00,6.0181983e-01
4.4250000e+00,6.0200413e-01
4.4300000e+00,6.0218853e-01
4.4350000e+00,6.0237302e-01
4.4400000e+00,6.0255761e-01
4.4450000e+00,6.0274229e-01
4.4500000e+00,6.0292707e-01
4.4550000e+00,6.0311194e-01
4.4600000e+00,6.0329690e-01
4.4650000e+00,6.0348195e-01
4.4700000e+00,6.0366710e-01
4.4750000e+00,6.0385234e-01
4.4800000e+00,6.0403768e-01
4.4850000e+00,6.0422311e-01
4.4900000e+00,6.0440863e-01
4.4950000e+00,6.0459424e-01
4.5000000e+00,6.0477994e-01
4.5050000e+00,6.0496574e-01
4.5100000e+00,6.0515163e-01
4.5150000e+00,6.0533761e-01
4.5200000e+00,6.0552369e-01
4.5250000e+00,6.0570985e-01
4.5300000e+00,6.0589611e-01
4.5350000e+00,6.0608246e-01
4.5400000e+00,6.0626890e-01
4.5450000e+00,6.0645543e-01
4.5500000e+00,6.0664206e-01
4.5550000e+00,6.0682877e-01
4.5600000e+00,6.0701558e-01
4.5650000e+00,6.0720248e-01
4.5700000e+00,6.0738947e-01
4.5750000e+00,6.0757655e-01
4.5800000e+00,6.0776372e-01
4.5850000e+00,6.0795098e-01
4.5900000e+00,6.0813833e-01
4.5950000e+00,6.0832577e-01
4.6000000e+00,6.0851330e-01
4.6050000e+00,6.0870092e-01
4.6100000e+00,6.0888863e-01
4.6150000e+00,6.0907643e-01
4.6200000e+00,6.0926433e-01
4.6250000e+00,6.0945231e-01
4.6300000e+00,6.0964038e-01
4.6350000e+00,6.0982854e-01
4.6400000e+00,6.1001679e-01
4.6450000e+00,6.1020513e-01
4.6500000e+00,6.1039355e-01
4.6550000e+00,6.1058207e-01
4.6600000e+00,6.1077068e-01
4.6650000e+00,6.1095937e-01
4.6700000e+00,6.1114816e-01
4.6750000e+00,6.1133703e-01
4.6800000e+00,6.1152599e-01
4.6850000e+00,6.1171504e-01
4.6900000e+00,6.1190417e-01
4.6950000e+00,6.1209340e-01
4.7000000e+00,6.1228271e-01
4.7050000e+00,6.1247211e-01
4.7100000e+00,6.1266160e-01
4.7150000e+00,6.1285118e-01
4.7200000e+00,6.1304084e-01
4.7250000e+00,6.1323060e-01
4.7300000e+00,6.1342044e-01
4.7350000e+00,6.1361036e-01
4.7400000e+00,6.1380038e-01
4.7450000e+00,6.1399048e-01
4.7500000e+00,6.1418067e-01
4.7550000e+00,6.1437094e-01
4.7600000e+00,6.1456130e-01
4.7650000e+00,6.1475175e-01
4.7700000e+00,6.1494229e-01
4.7750000e+00,6.1513291e-01
4.7800000e+00,6.1532362e-01
4.7850000e+00,6.1551441e-01
4.7900000e+00,6.1570529e-01
4.7950000e+00,6.1589626e-01
4.8000000e+00,6.1608731e-01
4.8050000e+00,6.1627845e-01
4.8100000e+00,6.1646968e-01
4.8150000e+00,6.1666099e-01
4.8200000e+00,6.1685238e-01
4.8250000e+00,6.1704387e-01
4.8300000e+00,6.1723543e-01
4.8350000e+00,6.1742708e-01
4.8400000e+00,6.1761882e-01
4.8450000e+00,6.1781064e-01
4.8500000e+00,6.1800255e-01
4.8550000e+00,6.1819454e-01
4.8600000e+00,6.1838662e-01
4.8650000e+00,6.1857878e-01
4.8700000e+00,6.1877103e-01
4.8750000e+00,6.1896336e-01
4.8800000e+00,6.1915577e-01
4.8850000e+00,6.1934827e-01
4.8900000e+00,6.1954086e-01
4.8950000e+00,6.1973352e-01
4.9000000e+00,6.1992628e-01
4.9050000e+00,6.2011911e-01
4.9100000e+00,6.2031203e-01
4.9150000e+00,6.2050503e-01
4.9200000e+00,6.2069812e-01
4.9250000e+00,6.2089129e-01
4.9300000e+00,6.2108454e-01
4.9350000e+00,6.2127788e-01
4.9400000e+00,6.2147130e-01
4.9450000e+00,6.2166480e-01
4.9500000e+00,6.2185839e-01
4.9550000e+00,6.2205206e-01
4.9600000e+00,6.2224581e-01
4.9650000e+00,6.2243965e-01
4.9700000e+00,6.2263356e-01
4.9750000e+00,6.2282756e-01
4.9800000e+00,6.2302165e-01
4.9850000e+00,6.2321581e-01
4.9900000e+00,6.2341006e-01
4.9950000e+00,6.2360439e-01
5.0000000e+00,6.2379880e-01
5.0050000e+00,6.2399329e-01
5.0100000e+00,6.2418787e-01
5.0150000e+00,6.2438253e-01
5.0200000e+00,6.2457726e-01
5.0250000e+00,6.2477208e-01
5.0300000e+00,6.2496699e-01
5.0350000e+00,6.2516197e-01
5.0400000e+00,6.2535704e-01
5.0450000e+00,6.2555218e-01
5.0500000e+00,6.2574741e-01
5.0550000e+00,6.2594272e-01
5.0600000e+00,6.2613811e-01
5.0650000e+00,6.2633358e-01
5.0700000e+00,6.2652913e-01
5.0750000e+00,6.2672476e-01
5.0800000e+00,6.2692047e-01
5.0850000e+00,6.2711627e-01
5.0900000e+00,6.2731214e-01
5.0950000e+00,6.2750809e-01
5.1000000e+00,6.2770413e-01
5.1050000e+00,6.2790024e-01
5.1100000e+00,6.2809643e-01
5.1150000e+00,6.2829271e-01
5.1200000e+00,6.2848906e-01
5.1250000e+00,6.2868550e-01
5.1300000e+00,6.2888201e-01
5.1350000e+00,6.2907860e-01
5.1400000e+00,6.2927528e-01
5.1450000e+00,6.2947203e-01
5.1500000e+00,6.2966886e-01
5.1550000e+00,6.2986577e-01
5.1600000e+00,6.3006276e-01
5.1650000e+00,6.3025983e-01
5.1700000e+00,6.3045698e-01
5.1750000e+00,6.3065421e-01
5.1800000e+00,6.3085151e-01
5.1850000e+00,6.3104890e-01
5.1900000e+00,6.3124636e-01
5.1950000e+00,6.3144391e-01
5.2000000e+00,6.3164153e-01
5.2050000e+00,6.3183923e-01
5.2100000e+00,6.3203700e-01
5.2150000e+00,6.3223486e-01
5.2200000e+00,6.3243279e-01
5.2250000e+00,6.3263081e-01
5.2300000e+00,6.3282890e-01
5.2350000e+00,6.3302706e-01
5.2400000e+00,6.3322531e-01
5.2450000e+00,6.3342363e-01
5.2500000e+00,6.3362204e-01
5.2550000e+00,6.3382051e-01
5.2600000e+00,6.3401907e-01
5.2650000e+00,6.3421770e-01
5.2700000e+00,6.3441642e-01
5.2750000e+00,6.3461520e-01
5.2800000e+00,6.3481407e-01
5.2850000e+00,6.3501301e-01
5.2900000e+00,6.3521203e-01
5.2950000e+00,6.3541113e-01
5.3000000e+00,6.3561030e-01
5.3050000e+00,6.3580955e-01
5.3100000e+00,6.3600888e-01
5.3150000e+00,6.3620828e-01
5.3200000e+00,6.3640776e-01
5.3250000e+00,6.3660732e-01
5.3300000e+00,6.3680695e-01
5.3350000e+00,6.3700666e-01
5.3400000e+00,6.3720645e-01
5.3450000e+00,6.3740631e-01
5.3500000e+00,6.3760625e-01
5.3550000e+00,6.3780626e-01
5.3600000e+00,6.3800635e-01
5.3650000e+00,6.3820652e-01
5.3700000e+00,6.3840676e-01
5.3750000e+00,6.3860707e-01
5.3800000e+00,6.3880747e-01
5.3850000e+00,6.3900793e-01
5.3900000e+00,6.3920848e-01
5.3950000e+00,6.3940909e-01
5.4000000e+00,6.3960979e-01
5.4050000e+00,6.3981056e-01
5.4100000e+00,6.4001140e-01
5.4150000e+00,6.4021232e-01
5.4200000e+00,6.4041331e-01
5.4250000e+00,6.4061438e-01
5.4300000e+00,6.4081553e-01
5.4350000e+00,6.4101674e-01
5.4400000e+00,6.4121804e-01
5.4450000e+00,6.4141940e-01
5.4500000e+00,6.4162085e-01
5.4550000e+00,6.4182236e-01
5.4600000e+00,6.4202395e-01
5.4650000e+00,6.4222562e-01
5.4700000e+00,6.4242736e-01
5.4750000e+00,6.4262917e-01
5.4800000e+00,6.4283106e-01
5.4850000e+00,6.4303302e-01
5.4900000e+00,6.4323505e-01
5.4950000e+00,6.4343716e-01
5.5000000e+00,6.4363934e-01
5.5050000e+00,6.4384160e-01
5.5100000e+00,6.4404393e-01
5.5150000e+00,6.4424633e-01
5.5200000e+00,6.4444881e-01
5.5250000e+00,6.4465136e-01
5.5300000e+00,6.4485398e-01
5.5350000e+00,6.4505668e-01
5.5400000e+00,6.4525945e-01
5.5450000e+00,6.4546229e-01
5.5500000e+00,6.4566521e-01
5.5550000e+00,6.4586819e-01
5.5600000e+00,6.4607126e-01
5.5650000e+00,6.4627439e-01
5.5700000e+00,6.4647760e-01
5.5750000e+00,6.4668088e-01
5.5800000e+00,6.4688423e-01
5.5850000e+00,6.4708765e-01
5.5900000e+00,6.4729115e-01
5.5950000e+00,6.4749472e-01
5.6000000e+00,6.4769836e-01
5.6050000e+00,6.4790207e-01
5.6100000e+00,6.4810586e-01
5.6150000e+00,6.4830972e-01
5.6200000e+00,6.4851365e-01
5.6250000e+00,6.4871765e-01
5.6300000e+00,6.4892172e-01
5.6350000e+00,6.4912587e-01
5.6400000e+00,6.4933008e-01
5.6450000e+00,6.4953437e-01
5.6500000e+00,6.4973873e-01
5.6550000e+00,6.4994316e-01
5.6600000e+00,6.5014766e-01
5.6650000e+00,6.5035224e-01
5.6700000e+00,6.5055688e-01
5.6750000e+00,6.5076160e-01
5.6800000e+00,6.5096639e-01
5.6850000e+00,6.5117125e-01
5.6900000e+00,6.5137618e-01
5.6950000e+00,6.5158118e-01
5.7000000e+00,6.5178625e-01
5.7050000e+00,6.5199139e-01
5.7100000e+00,6.5219661e-01
5.7150000e+00,6.5240189e-01
5.7200000e+00,6.5260724e-01
5.7250000e+00,6.5281267e-01
5.7300000e+00,6.5301816e-01
5.7350000e+00,6.5322373e-01
5.7400000e+00,6.5342937e-01
5.7450000e+00,6.5363507e-01
5.7500000e+00,6.5384085e-01
5.7550000e+00,6.5404670e-01
5.7600000e+00,6.5425261e-01
5.7650000e+00,6.5445860e-01
5.7700000e+00,6.5466465e-01
5.7750000e+00,6.5487078e-01
5.7800000e+00,6.5507698e-01
5.7850000e+00,6.5528324e-01
5.7900000e+00,6.5548958e-01
5.7950000e+00,6.5569598e-01
5.8000000e+00,6.5590246e-01
5.8050000e+00,6.5610900e-01
5.8100000e+00,6.5631562e-01
5.8150000e+00,6.5652230e-01
5.8200000e+00,6.5672905e-01
5.8250000e+00,6.5693587e-01
5.8300000e+00,6.5714276e-01
5.8350000e+00,6.5734972e-01
5.8400000e+00,6.5755675e-01
5.8450000e+00,6.5776385e-01
5.8500000e+00,6.5797102e-01
5.8550000e+00,6.5817825e-01
5.8600000e+00,6.5838555e-01
5.8650000e+00,6.5859293e-01
5.8700000e+00,6.5880037e-01
5.8750000e+00,6.5900788e-01
5.8800000e+00,6.5921546e-01
5.8850000e+00,6.5942310e-01
5.8900000e+00,6.5963082e-01
5.8950000e+00,6.5983860e-01
5.9000000e+00,6.6004645e-01
5.9050000e+00,6.6025437e-01
5.9100000e+00,6.6046236e-01
5.9150000e+00,6.6067042e-01
5.9200000e+00,6.6087854e-01
5.9250000e+00,6.6108673e-01
5.9300000e+00,6.6129499e-01
5.9350000e+00,6.6150332e-01
5.9400000e+00,6.6171172e-01
5.9450000e+00,6.6192018e-01
5.9500000e+00,6.6212871e-01
5.9550000e+00,6.6233731e-01
5.9600000e+00,6.6254597e-01
5.9650000e+00,6.6275471e-01
5.9700000e+00,6.6296351e-01
5.9750000e+00,6.6317237e-01
5.9800000e+00,6.6338131e-01
5.9850000e+00,6.6359031e-01
5.9900000e+00,6.6379938e-01
5.9950000e+00,6.6400852e-01
6.0000000e+00,6.6421772e-01
6.0050000e+00,6.6442699e-01
6.0100000e+00,6.6463633e-01
6.0150000e+00,6.6484574e-01
6.0200000e+00,6.6505521e-01
6.0250000e+00,6.6526474e-01
6.0300000e+00,6.6547435e-01
6.0350000e+00,6.6568402e-01
6.0400000e+00,6.6589376e-01
6.0450000e+00,6.6610356e-01
6.0500000e+00,6.6631343e-01
6.0550000e+00,6.6652337e-01
6.0600000e+00,6.6673337e-01
6.0650000e+00,6.6694344e-01
6.0700000e+00,6.6715358e-01
6.0750000e+00,6.6736378e-01
6.0800000e+00,6.6757405e-01
6.0850000e+00,6.6778438e-01
6.0900000e+00,6.6799478e-01
6.0950000e+00,6.6820525e-01
6.1000000e+00,6.6841578e-01
6.1050000e+00,6.6862638e-01
6.1100000e+00,6.6883704e-01
6.1150000e+00,6.6904777e-01
6.1200000e+00,6.6925857e-01
6.1250000e+00,6.6946943e-01
6.1300000e+00,6.6968035e-01
6.1350000e+00,6.6989135e-01
6.1400000e+00,6.7010240e-01
6.1450000e+00,6.7031353e-01
6.1500000e+00,6.7052471e-01
6.1550000e+00,6.7073597e-01
6.1600000e+00,6.7094728e-01
6.1650000e+00,6.7115867e-01
6.1700000e+00,6.7137012e-01
6.1750000e+00,6.7158163e-01
6.1800000e+00,6.7179321e-01
6.1850000e+00,6.7200485e-01
6.1900000e+00,6.7221656e-01
6.1950000e+00,6.7242833e-01
6.2000000e+00,6.7264017e-01
6.2050000e+00,6.7285207e-01
6.2100000e+00,6.7306404e-01
6.2150000e+00,6.7327607e-01
6.2200000e+00,6.7348817e-01
6.2250000e+00,6.7370033e-01
6.2300000e+00,6.7391255e-01
6.2350000e+00,6.7412484e-01
6.2400000e+00,6.7433720e-01
6.2450000e+00,6.7454961e-01
6.2500000e+00,6.7476210e-01
6.2550000e+00,6.7497464e-01
6.2600000e+00,6.7518725e-01
6.2650000e+00,6.7539993e-01
6.2700000e+00,6.7561267e-01
6.2750000e+00,6.7582547e-01
6.2800000e+00,6.7603834e-01
6.2850000e+00,6.7625127e-01
6.2900000e+00,6.7646426e-01
6.2950000e+00,6.7667732e-01
6.3000000e+00,6.7689044e-01
6.3050000e+00,6.7710363e-01
6.3100000e+00,6.7731688e-01
6.3150000e+00,6.7753019e-01
6.3200000e+00,6.7774356e-01
6.3250000e+00,6.7795700e-01
6.3300000e+00,6.7817051e-01
6.3350000e+00,6.7838407e-01
6.3400000e+00,6.7859770e-01
6.3450000e+00,6.7881140e-01
6.3500000e+00,6.7902515e-01
6.3550000e+00,6.7923897e-01
6.3600000e+00,6.7945285e-01
6.3650000e+00,6.7966680e-01
6.3700000e+00,6.7988081e-01
6.3750000e+00,6.8009488e-01
6.3800000e+00,6.8030901e-01
6.3850000e+00,6.8052321e-01
6.3900000e+00,6.8073747e-01
6.3950000e+00,6.8095179e-01
6.4000000e+00,6.8116618e-01
6.4050000e+00,6.8138063e-01
6.4100000e+00,6.8159514e-01
6.4150000e+00,6.8180971e-01
6.4200000e+00,6.8202435e-01
6.4250000e+00,6.8223904e-01
6.4300000e+00,6.8245380e-01
6.4350000e+00,6.8266863e-01
6.4400000e+00,6.8288351e-01
6.4450000e+00,6.8309846e-01
6.4500000e+00,6.8331347e-01
6.4550000e+00,6.8352854e-01
6.4600000e+00,6.8374367e-01
6.4650000e+00,6.8395887e-01
6.4700000e+00,6.8417413e-01
6.4750000e+00,6.8438945e-01
6.4800000e+00,6.8460483e-01
6.4850000e+00,6.8482028e-01
6.4900000e+00,6.8503578e-01
6.4950000e+00,6.8525135e-01
6.5000000e+00,6.8546698e-01
6.5050000e+00,6.8568267e-01
6.5100000e+00,6.8589842e-01
6.5150000e+00,6.8611424e-01
6.5200000e+00,6.8633011e-01
6.5250000e+00,6.8654605e-01
6.5300000e+00,6.8676205e-01
6.5350000e+00,6.8697811e-01
6.5400000e+00,6.8719423e-01
6.5450000e+00,6.8741041e-01
6.5500000e+00,6.8762666e-01
6.5550000e+00,6.8784296e-01
6.5600000e+00,6.8805933e-01
6.5650000e+00,6.8827576e-01
6.5700000e+00,6.8849225e-01
6.5750000e+00,6.8870880e-01
6.5800000e+00,6.8892541e-01
6.5850000e+00,6.8914208e-01
6.5900000e+00,6.8935881e-01
6.5950000e+00,6.8957561e-01
6.6000000e+00,6.8979246e-01
6.6050000e+00,6.9000938e-01
6.6100000e+00,6.9022635e-01
6.6150000e+00,6.9044339e-01
6.6200000e+00,6.9066049e-01
6.6250000e+00,6.9087765e-01
6.6300000e+00,6.9109486e-01
6.6350000e+00,6.9131214e-01
6.6400000e+00,6.9152948e-01
6.6450000e+00,6.9174688e-01
6.6500000e+00,6.9196434e-01
6.6550000e+00,6.9218187e-01
6.6600000e+00,6.9239945e-01
6.6650000e+00,6.9261709e-01
6.6700000e+00,6.9283479e-01
6.6750000e+00,6.9305255e-01
6.6800000e+00,6.9327038e-01
6.6850000e+00,6.9348826e-01
6.6900000e+00,6.9370620e-01
6.6950000e+00,6.9392420e-01
6.7000000e+00,6.9414226e-01
6.7050000e+00,6.9436039e-01
6.7100000e+00,6.9457857e-01
6.7150000e+00,6.9479681e-01
6.7200000e+00,6.9501511e-01
6.7250000e+00,6.9523348e-01
6.7300000e+00,6.9545190e-01
6.7350000e+00,6.9567038e-01
6.7400000e+00,6.9588892e-01
6.7450000e+00,6.9610752e-01
6.7500000e+00,6.9632618e-01
6.7550000e+00,6.9654490e-01
6.7600000e+00,6.9676368e-01
6.7650000e+00,6.9698252e-01
6.7700000e+00,6.9720141e-01
6.7750000e+00,6.9742037e-01
6.7800000e+00,6.9763939e-01
6.7850000e+00,6.9785846e-01
6.7900000e+00,6.9807760e-01
6.7950000e+00,6.9829679e-01
6.8000000e+00,6.9851605e-01
6.8050000e+00,6.9873536e-01
6.8100000e+00,6.9895473e-01
6.8150000e+00,6.9917416e-01
6.8200000e+00,6.9939365e-01
6.8250000e+00,6.9961320e-01
6.8300000e+00,6.9983281e-01
6.8350000e+00,7.0005247e-01
6.8400000e+00,7.0027220e-01
6.8450000e+00,7.0049198e-01
6.8500000e+00,7.0071183e-01
6.8550000e+00,7.0093173e-01
6.8600000e+00,7.0115169e-01
6.8650000e+00,7.0137171e-01
6.8700000e+00,7.0159179e-01
6.8750000e+00,7.0181192e-01
6.8800000e+00,7.0203212e-01
6.8850000e+00,7.0225237e-01
6.8900000e+00,7.0247268e-01
6.8950000e+00,7.0269305e-01
6.9000000e+00,7.0291348e-01
6.9050000e+00,7.0313397e-01
6.9100000e+00,7.0335451e-01
6.9150000e+00,7.0357512e-01
6.9200000e+00,7.0379578e-01
6.9250000e+00,7.0401650e-01
6.9300000e+00,7.0423728e-01
6.9350000e+00,7.0445811e-01
6.9400000e+00,7.0467901e-01
6.9450000e+00,7.0489996e-01
6.9500000e+00,7.0512097e-01
6.9550000e+00,7.0534204e-01
6.9600000e+00,7.0556316e-01
6.9650000e+00,7.0578435e-01
6.9700000e+00,7.0600559e-01
6.9750000e+00,7.0622689e-01
6.9800000e+00,7.0644825e-01
6.9850000e+00,7.0666966e-01
6.9900000e+00,7.0689114e-01
6.9950000e+00,7.0711267e-01
7.0000000e+00,7.0733426e-01
7.0050000e+00,7.0755590e-01
7.0100000e+00,7.0777761e-01
7.0150000e+00,7.0799937e-01
7.0200000e+00,7.0822119e-01
7.0250000e+00,7.0844306e-01
7.0300000e+00,7.0866500e-01
7.0350000e+00,7.0888699e-01
7.0400000e+00,7.0910904e-01
7.0450000e+00,7.0933114e-01
7.0500000e+00,7.0955331e-01
7.0550000e+00,7.0977553e-01
7.0600000e+00,7.0999781e-01
7.0650000e+00,7.1022014e-01
7.0700000e+00,7.1044253e-01
7.0750000e+00,7.1066498e-01
7.0800000e+00,7.1088749e-01
7.0850000e+00,7.1111005e-01
7.0900000e+00,7.1133267e-01
7.0950000e+00,7.1155535e-01
7.1000000e+00,7.1177809e-01
7.1050000e+00,7.1200088e-01
7.1100000e+00,7.1222373e-01
7.1150000e+00,7.1244663e-01
7.1200000e+00,7.1266959e-01
7.1250000e+00,7.1289261e-01
7.1300000e+00,7.1311569e-01
7.1350000e+00,7.1333882e-01
7.1400000e+00,7.1356201e-01
7.1450000e+00,7.1378526e-01
7.1500000e+00,7.1400856e-01
7.1550000e+00,7.1423192e-01
7.1600000e+00,7.1445534e-01
7.1650000e+00,7.1467881e-01
7.1700000e+00,7.1490234e-01
7.1750000e+00,7.1512592e-01
7.1800000e+00,7.1534956e-01
7.1850000e+00,7.1557326e-01
7.1900000e+00,7.1579702e-01
7.1950000e+00,7.1602083e-01
7.2000000e+00,7.1624469e-01
7.2050000e+00,7.1646862e-01
7.2100000e+00,7.1669260e-01
7.2150000e+00,7.1691663e-01
7.2200000e+00,7.1714073e-01
7.2250000e+00,7.1736487e-01
7.2300000e+00,7.1758908e-01
7.2350000e+00,7.1781334e-01
7.2400000e+00,7.1803766e-01
7.2450000e+00,7.1826203e-01
7.2500000e+00,7.1848646e-01
7.2550000e+00,7.1871094e-01
7.2600000e+00,7.1893548e-01
7.2650000e+00,7.1916008e-01
7.2700000e+00,7.1938473e-01
7.2750000e+00,7.1960944e-01
7.2800000e+00,7.1983421e-01
7.2850000e+00,7.2005903e-01
7.2900000e+00,7.2028390e-01
7.2950000e+00,7.2050883e-01
7.3000000e+00,7.2073382e-01
7.3050000e+00,7.2095886e-01
7.3100000e+00,7.2118396e-01
7.3150000e+00,7.2140912e-01
7.3200000e+00,7.2163433e-01
7.3250000e+00,7.2185959e-01
7.3300000e+00,7.2208491e-01
7.3350000e+00,7.2231029e-01
7.3400000e+00,7.2253572e-01
7.3450000e+00,7.2276121e-01
7.3500000e+00,7.2298675e-01
7.3550000e+00,7.2321235e-01
7.3600000e+00,7.2343800e-01
7.3650000e+00,7.2366371e-01
7.3700000e+00,7.2388948e-01
7.3750000e+00,7.2411530e-01
7.3800000e+00,7.2434117e-01
7.3850000e+00,7.2456710e-01
7.3900000e+00,7.2479309e-01
7.3950000e+00,7.2501913e-01
7.4000000e+00,7.2524522e-01
7.4050000e+00,7.2547137e-01
7.4100000e+00,7.2569758e-01
7.4150000e+00,7.2592384e-01
7.4200000e+00,7.2615016e-01
7.4250000e+00,7.2637653e-01
7.4300000e+00,7.2660295e-01
7.4350000e+00,7.2682943e-01
7.4400000e+00,7.2705597e-01
7.4450000e+00,7.2728256e-01
7.4500000e+00,7.2750921e-01
7.4550000e+00,7.2773591e-01
7.4600000e+00,7.2796266e-01
7.4650000e+00,7.2818947e-01
7.4700000e+00,7.2841634e-01
7.4750000e+00,7.2864326e-01
7.4800000e+00,7.2887023e-01
7.4850000e+00,7.2909726e-01
7.4900000e+00,7.2932434e-01
7.4950000e+00,7.2955148e-01
7.5000000e+00,7.2977867e-01
7.5050000e+00,7.3000592e-01
7.5100000e+00,7.3023322e-01
7.5150000e+00,7.3046058e-01
7.5200000e+00,7.3068799e-01
7.5250000e+00,7.3091546e-01
7.5300000e+00,7.3114297e-01
7.5350000e+00,7.3137055e-01
7.5400000e+00,7.3159818e-01
7.5450000e+00,7.3182586e-01
7.5500000e+00,7.3205360e-01
7.5550000e+00,7.3228139e-01
7.5600000e+00,7.3250924e-01
7.5650000e+00,7.3273714e-01
7.5700000e+00,7.3296509e-01
7.5750000e+00,7.3319310e-01
7.5800000e+00,7.3342116e-01
7.5850000e+00,7.3364928e-01
7.5900000e+00,7.3387745e-01
7.5950000e+00,7.3410568e-01
7.6000000e+00,7.3433396e-01
7.6050000e+00,7.3456229e-01
7.6100000e+00,7.3479068e-01
7.6150000e+00,7.3501912e-01
7.6200000e+00,7.3524762e-01
7.6250000e+00,7.3547617e-01
7.6300000e+00,7.3570477e-01
7.6350000e+00,7.3593343e-01
7.6400000e+00,7.3616214e-01
7.6450000e+00,7.3639091e-01
7.6500000e+00,7.3661973e-01
7.6550000e+00,7.3684860e-01
7.6600000e+00,7.3707753e-01
7.6650000e+00,7.3730651e-01
7.6700000e+00,7.3753554e-01
7.6750000e+00,7.3776463e-01
7.6800000e+00,7.3799377e-01
7.6850000e+00,7.3822297e-01
7.6900000e+00,7.3845222e-01
7.6950000e+00,7.3868152e-01
7.7000000e+00,7.3891088e-01
7.7050000e+00,7.3914029e-01
7.7100000e+00,7.3936975e-01
7.7150000e+00,7.3959927e-01
7.7200000e+00,7.3982884e-01
7.7250000e+00,7.4005847e-01
7.7300000e+00,7.4028815e-01
7.7350000e+00,7.4051788e-01
7.7400000e+00,7.4074766e-01
7.7450000e+00,7.4097750e-01
7.7500000e+00,7.4120739e-01
7.7550000e+00,7.4143734e-01
