x,phi(x)
2.8000000e-01,5.8227983e-01
2.8500000e-01,5.8004518e-01
2.9000000e-01,5.7788450e-01
2.9500000e-01,5.7579447e-01
3.0000000e-01,5.7377192e-01
3.0500000e-01,5.7181382e-01
3.1000000e-01,5.6991730e-01
3.1500000e-01,5.6807960e-01
3.2000000e-01,5.6629809e-01
3.2500000e-01,5.6457025e-01
3.3000000e-01,5.6289368e-01
3.3500000e-01,5.6126611e-01
3.4000000e-01,5.5968535e-01
3.4500000e-01,5.5814930e-01
3.5000000e-01,5.5665599e-01
3.5500000e-01,5.5520351e-01
3.6000000e-01,5.5379004e-01
3.6500000e-01,5.5241385e-01
3.7000000e-01,5.5107330e-01
3.7500000e-01,5.4976680e-01
3.8000000e-01,5.4849284e-01
3.8500000e-01,5.4725000e-01
3.9000000e-01,5.4603688e-01
3.9500000e-01,5.4485219e-01
4.0000000e-01,5.4369468e-01
4.0500000e-01,5.4256314e-01
4.1000000e-01,5.4145643e-01
4.1500000e-01,5.4037348e-01
4.2000000e-01,5.3931324e-01
4.2500000e-01,5.3827471e-01
4.3000000e-01,5.3725695e-01
4.3500000e-01,5.3625906e-01
4.4000000e-01,5.3528018e-01
4.4500000e-01,5.3431947e-01
4.5000000e-01,5.3337615e-01
4.5500000e-01,5.3244947e-01
4.6000000e-01,5.3153872e-01
4.6500000e-01,5.3064321e-01
4.7000000e-01,5.2976228e-01
4.7500000e-01,5.2889531e-01
4.8000000e-01,5.2804171e-01
4.8500000e-01,5.2720090e-01
4.9000000e-01,5.2637236e-01
4.9500000e-01,5.2555554e-01
5.0000000e-01,5.2474997e-01
5.0500000e-01,5.2395516e-01
5.1000000e-01,5.2317068e-01
5.1500000e-01,5.2239608e-01
5.2000000e-01,5.2163095e-01
5.2500000e-01,5.2087491e-01
5.3000000e-01,5.2012758e-01
5.3500000e-01,5.1938860e-01
5.4000000e-01,5.1865762e-01
5.4500000e-01,5.1793433e-01
5.5000000e-01,5.1721841e-01
5.5500000e-01,5.1650957e-01
5.6000000e-01,5.1580751e-01
5.6500000e-01,5.1511197e-01
5.7000000e-01,5.1442269e-01
5.7500000e-01,5.1373943e-01
5.8000000e-01,5.1306194e-01
5.8500000e-01,5.1239000e-01
5.9000000e-01,5.1172340e-01
5.9500000e-01,5.1106193e-01
6.0000000e-01,5.1040539e-01
6.0500000e-01,5.0975360e-01
6.1000000e-01,5.0910638e-01
6.1500000e-01,5.0846355e-01
6.2000000e-01,5.0782496e-01
6.2500000e-01,5.0719044e-01
6.3000000e-01,5.0655986e-01
6.3500000e-01,5.0593306e-01
6.4000000e-01,5.0530991e-01
6.4500000e-01,5.0469028e-01
6.5000000e-01,5.0407405e-01
6.5500000e-01,5.0346110e-01
6.6000000e-01,5.0285132e-01
6.6500000e-01,5.0224460e-01
6.7000000e-01,5.0164083e-01
6.7500000e-01,5.0103992e-01
6.8000000e-01,5.0044177e-01
6.8500000e-01,4.9984629e-01
6.9000000e-01,4.9925340e-01
6.9500000e-01,4.9866302e-01
7.0000000e-01,4.9807506e-01
7.0500000e-01,4.9748945e-01
7.1000000e-01,4.9690613e-01
7.1500000e-01,4.9632502e-01
7.2000000e-01,4.9574605e-01
7.2500000e-01,4.9516917e-01
7.3000000e-01,4.9459431e-01
7.3500000e-01,4.9402142e-01
7.4000000e-01,4.9345045e-01
7.4500000e-01,4.9288133e-01
7.5000000e-01,4.9231403e-01
7.5500000e-01,4.9174849e-01
7.6000000e-01,4.9118467e-01
7.6500000e-01,4.9062252e-01
7.7000000e-01,4.9006201e-01
7.7500000e-01,4.8950310e-01
7.8000000e-01,4.8894573e-01
7.8500000e-01,4.8838989e-01
7.9000000e-01,4.8783553e-01
7.9500000e-01,4.8728263e-01
8.0000000e-01,4.8673114e-01
8.0500000e-01,4.8618104e-01
8.1000000e-01,4.8563231e-01
8.1500000e-01,4.8508490e-01
8.2000000e-01,4.8453880e-01
8.2500000e-01,4.8399399e-01
8.3000000e-01,4.8345042e-01
8.3500000e-01,4.8290809e-01
8.4000000e-01,4.8236697e-01
8.4500000e-01,4.8182704e-01
8.5000000e-01,4.8128828e-01
8.5500000e-01,4.8075067e-01
8.6000000e-01,4.8021419e-01
8.6500000e-01,4.7967881e-01
8.7000000e-01,4.7914454e-01
8.7500000e-01,4.7861134e-01
8.8000000e-01,4.7807920e-01
8.8500000e-01,4.7754812e-01
8.9000000e-01,4.7701806e-01
8.9500000e-01,4.7648902e-01
9.0000000e-01,4.7596099e-01
9.0500000e-01,4.7543395e-01
9.1000000e-01,4.7490790e-01
9.1500000e-01,4.7438281e-01
9.2000000e-01,4.7385867e-01
9.2500000e-01,4.7333549e-01
9.3000000e-01,4.7281324e-01
9.3500000e-01,4.7229191e-01
9.4000000e-01,4.7177150e-01
9.4500000e-01,4.7125200e-01
9.5000000e-01,4.7073340e-01
9.5500000e-01,4.7021569e-01
9.6000000e-01,4.6969885e-01
9.6500000e-01,4.6918289e-01
9.7000000e-01,4.6866780e-01
9.7500000e-01,4.6815357e-01
9.8000000e-01,4.6764018e-01
9.8500000e-01,4.6712764e-01
9.9000000e-01,4.6661594e-01
9.9500000e-01,4.6610508e-01
1.0000000e+00,4.6559503e-01
1.0050000e+00,4.6508581e-01
1.0100000e+00,4.6457740e-01
1.0150000e+00,4.6406980e-01
1.0200000e+00,4.6356300e-01
1.0250000e+00,4.6305701e-01
1.0300000e+00,4.6255180e-01
1.0350000e+00,4.6204739e-01
1.0400000e+00,4.6154375e-01
1.0450000e+00,4.6104090e-01
1.0500000e+00,4.6053883e-01
1.0550000e+00,4.6003752e-01
1.0600000e+00,4.5953698e-01
1.0650000e+00,4.5903721e-01
1.0700000e+00,4.5853820e-01
1.0750000e+00,4.5803994e-01
1.0800000e+00,4.5754243e-01
1.0850000e+00,4.5704568e-01
1.0900000e+00,4.5654966e-01
1.0950000e+00,4.5605440e-01
1.1000000e+00,4.5555987e-01
1.1050000e+00,4.5506607e-01
1.1100000e+00,4.5457301e-01
1.1150000e+00,4.5408069e-01
1.1200000e+00,4.5358908e-01
1.1250000e+00,4.5309821e-01
1.1300000e+00,4.5260805e-01
1.1350000e+00,4.5211862e-01
1.1400000e+00,4.5162990e-01
1.1450000e+00,4.5114189e-01
1.1500000e+00,4.5065460e-01
1.1550000e+00,4.5016802e-01
1.1600000e+00,4.4968214e-01
1.1650000e+00,4.4919697e-01
1.1700000e+00,4.4871250e-01
1.1750000e+00,4.4822874e-01
1.1800000e+00,4.4774567e-01
1.1850000e+00,4.4726329e-01
1.1900000e+00,4.4678162e-01
1.1950000e+00,4.4630063e-01
1.2000000e+00,4.4582034e-01
1.2050000e+00,4.4534073e-01
1.2100000e+00,4.4486181e-01
1.2150000e+00,4.4438357e-01
1.2200000e+00,4.4390602e-01
1.2250000e+00,4.4342915e-01
1.2300000e+00,4.4295295e-01
1.2350000e+00,4.4247744e-01
1.2400000e+00,4.4200260e-01
1.2450000e+00,4.4152843e-01
1.2500000e+00,4.4105494e-01
1.2550000e+00,4.4058211e-01
1.2600000e+00,4.4010996e-01
1.2650000e+00,4.3963847e-01
1.2700000e+00,4.3916765e-01
1.2750000e+00,4.3869749e-01
1.2800000e+00,4.3822800e-01
1.2850000e+00,4.3775917e-01
1.2900000e+00,4.3729100e-01
1.2950000e+00,4.3682348e-01
1.3000000e+00,4.3635662e-01
1.3050000e+00,4.3589042e-01
1.3100000e+00,4.3542487e-01
1.3150000e+00,4.3495997e-01
1.3200000e+00,4.3449573e-01
1.3250000e+00,4.3403213e-01
1.3300000e+00,4.3356919e-01
1.3350000e+00,4.3310688e-01
1.3400000e+00,4.3264523e-01
1.3450000e+00,4.3218422e-01
1.3500000e+00,4.3172385e-01
1.3550000e+00,4.3126412e-01
1.3600000e+00,4.3080503e-01
1.3650000e+00,4.3034659e-01
1.3700000e+00,4.2988878e-01
1.3750000e+00,4.2943160e-01
1.3800000e+00,4.2897506e-01
1.3850000e+00,4.2851916e-01
1.3900000e+00,4.2806388e-01
1.3950000e+00,4.2760924e-01
1.4000000e+00,4.2715523e-01
1.4050000e+00,4.2670184e-01
1.4100000e+00,4.2624909e-01
1.4150000e+00,4.2579696e-01
1.4200000e+00,4.2534545e-01
1.4250000e+00,4.2489457e-01
1.4300000e+00,4.2444431e-01
1.4350000e+00,4.2399467e-01
1.4400000e+00,4.2354565e-01
1.4450000e+00,4.2309725e-01
1.4500000e+00,4.2264947e-01
1.4550000e+00,4.2220231e-01
1.4600000e+00,4.2175576e-01
1.4650000e+00,4.2130982e-01
1.4700000e+00,4.2086450e-01
1.4750000e+00,4.2041979e-01
1.4800000e+00,4.1997569e-01
1.4850000e+00,4.1953220e-01
1.4900000e+00,4.1908932e-01
1.4950000e+00,4.1864705e-01
1.5000000e+00,4.1820538e-01
1.5050000e+00,4.1776432e-01
1.5100000e+00,4.1732386e-01
1.5150000e+00,4.1688400e-01
1.5200000e+00,4.1644475e-01
1.5250000e+00,4.1600609e-01
1.5300000e+00,4.1556804e-01
1.5350000e+00,4.1513058e-01
1.5400000e+00,4.1469373e-01
1.5450000e+00,4.1425746e-01
1.5500000e+00,4.1382180e-01
1.5550000e+00,4.1338672e-01
1.5600000e+00,4.1295224e-01
1.5650000e+00,4.1251835e-01
1.5700000e+00,4.1208506e-01
1.5750000e+00,4.1165235e-01
1.5800000e+00,4.1122023e-01
1.5850000e+00,4.1078870e-01
1.5900000e+00,4.1035775e-01
1.5950000e+00,4.0992739e-01
1.6000000e+00,4.0949762e-01
1.6050000e+00,4.0906843e-01
1.6100000e+00,4.0863982e-01
1.6150000e+00,4.0821179e-01
1.6200000e+00,4.0778434e-01
1.6250000e+00,4.0735747e-01
1.6300000e+00,4.0693118e-01
1.6350000e+00,4.0650547e-01
1.6400000e+00,4.0608033e-01
1.6450000e+00,4.0565576e-01
1.6500000e+00,4.0523178e-01
1.6550000e+00,4.0480836e-01
1.6600000e+00,4.0438551e-01
1.6650000e+00,4.0396324e-01
1.6700000e+00,4.0354154e-01
1.6750000e+00,4.0312040e-01
1.6800000e+00,4.0269984e-01
1.6850000e+00,4.0227984e-01
1.6900000e+00,4.0186040e-01
1.6950000e+00,4.0144153e-01
1.7000000e+00,4.0102323e-01
1.7050000e+00,4.0060548e-01
1.7100000e+00,4.0018830e-01
1.7150000e+00,3.9977168e-01
1.7200000e+00,3.9935562e-01
1.7250000e+00,3.9894012e-01
1.7300000e+00,3.9852518e-01
1.7350000e+00,3.9811079e-01
1.7400000e+00,3.9769696e-01
1.7450000e+00,3.9728368e-01
1.7500000e+00,3.9687096e-01
1.7550000e+00,3.9645879e-01
1.7600000e+00,3.9604717e-01
1.7650000e+00,3.9563610e-01
1.7700000e+00,3.9522559e-01
1.7750000e+00,3.9481562e-01
1.7800000e+00,3.9440620e-01
1.7850000e+00,3.9399733e-01
1.7900000e+00,3.9358900e-01
1.7950000e+00,3.9318122e-01
1.8000000e+00,3.9277398e-01
1.8050000e+00,3.9236729e-01
1.8100000e+00,3.9196113e-01
1.8150000e+00,3.9155552e-01
1.8200000e+00,3.9115045e-01
1.8250000e+00,3.9074592e-01
1.8300000e+00,3.9034193e-01
1.8350000e+00,3.8993848e-01
1.8400000e+00,3.8953556e-01
1.8450000e+00,3.8913318e-01
1.8500000e+00,3.8873133e-01
1.8550000e+00,3.8833002e-01
1.8600000e+00,3.8792923e-01
1.8650000e+00,3.8752899e-01
1.8700000e+00,3.8712927e-01
1.8750000e+00,3.8673008e-01
1.8800000e+00,3.8633142e-01
1.8850000e+00,3.8593329e-01
1.8900000e+00,3.8553569e-01
1.8950000e+00,3.8513861e-01
1.9000000e+00,3.8474206e-01
1.9050000e+00,3.8434603e-01
1.9100000e+00,3.8395053e-01
1.9150000e+00,3.8355555e-01
1.9200000e+00,3.8316109e-01
1.9250000e+00,3.8276715e-01
1.9300000e+00,3.8237373e-01
1.9350000e+00,3.8198083e-01
1.9400000e+00,3.8158845e-01
1.9450000e+00,3.8119659e-01
1.9500000e+00,3.8080524e-01
1.9550000e+00,3.8041441e-01
1.9600000e+00,3.8002410e-01
1.9650000e+00,3.7963429e-01
1.9700000e+00,3.7924500e-01
1.9750000e+00,3.7885622e-01
1.9800000e+00,3.7846796e-01
1.9850000e+00,3.7808020e-01
1.9900000e+00,3.7769295e-01
1.9950000e+00,3.7730621e-01
2.0000000e+00,3.7691998e-01
2.0050000e+00,3.7653426e-01
2.0100000e+00,3.7614904e-01
2.0150000e+00,3.7576432e-01
2.0200000e+00,3.7538011e-01
2.0250000e+00,3.7499641e-01
2.0300000e+00,3.7461320e-01
2.0350000e+00,3.7423050e-01
2.0400000e+00,3.7384829e-01
2.0450000e+00,3.7346659e-01
2.0500000e+00,3.7308539e-01
2.0550000e+00,3.7270468e-01
2.0600000e+00,3.7232447e-01
2.0650000e+00,3.7194476e-01
2.0700000e+00,3.7156554e-01
2.0750000e+00,3.7118682e-01
2.0800000e+00,3.7080859e-01
2.0850000e+00,3.7043085e-01
2.0900000e+00,3.7005361e-01
2.0950000e+00,3.6967685e-01
2.1000000e+00,3.6930059e-01
2.1050000e+00,3.6892482e-01
2.1100000e+00,3.6854953e-01
2.1150000e+00,3.6817474e-01
2.1200000e+00,3.6780043e-01
2.1250000e+00,3.6742660e-01
2.1300000e+00,3.6705326e-01
2.1350000e+00,3.6668041e-01
2.1400000e+00,3.6630804e-01
2.1450000e+00,3.6593615e-01
2.1500000e+00,3.6556475e-01
2.1550000e+00,3.6519382e-01
2.1600000e+00,3.6482338e-01
2.1650000e+00,3.6445341e-01
2.1700000e+00,3.6408393e-01
2.1750000e+00,3.6371492e-01
2.1800000e+00,3.6334639e-01
2.1850000e+00,3.6297834e-01
2.1900000e+00,3.6261076e-01
2.1950000e+00,3.6224365e-01
2.2000000e+00,3.6187702e-01
2.2050000e+00,3.6151086e-01
2.2100000e+00,3.6114518e-01
2.2150000e+00,3.6077997e-01
2.2200000e+00,3.6041522e-01
2.2250000e+00,3.6005095e-01
2.2300000e+00,3.5968715e-01
2.2350000e+00,3.5932381e-01
2.2400000e+00,3.5896094e-01
2.2450000e+00,3.5859854e-01
2.2500000e+00,3.5823660e-01
2.2550000e+00,3.5787513e-01
2.2600000e+00,3.5751413e-01
2.2650000e+00,3.5715358e-01
2.2700000e+00,3.5679350e-01
2.2750000e+00,3.5643388e-01
2.2800000e+00,3.5607473e-01
2.2850000e+00,3.5571603e-01
2.2900000e+00,3.5535779e-01
2.2950000e+00,3.5500001e-01
2.3000000e+00,3.5464269e-01
2.3050000e+00,3.5428583e-01
2.3100000e+00,3.5392942e-01
2.3150000e+00,3.5357347e-01
2.3200000e+00,3.5321797e-01
2.3250000e+00,3.5286293e-01
2.3300000e+00,3.5250834e-01
2.3350000e+00,3.5215421e-01
2.3400000e+00,3.5180052e-01
2.3450000e+00,3.5144729e-01
2.3500000e+00,3.5109451e-01
2.3550000e+00,3.5074217e-01
2.3600000e+00,3.5039029e-01
2.3650000e+00,3.5003885e-01
2.3700000e+00,3.4968786e-01
2.3750000e+00,3.4933732e-01
2.3800000e+00,3.4898723e-01
2.3850000e+00,3.4863757e-01
2.3900000e+00,3.4828837e-01
2.3950000e+00,3.4793960e-01
2.4000000e+00,3.4759128e-01
2.4050000e+00,3.4724340e-01
2.4100000e+00,3.4689597e-01
2.4150000e+00,3.4654897e-01
2.4200000e+00,3.4620241e-01
2.4250000e+00,3.4585630e-01
2.4300000e+00,3.4551062e-01
2.4350000e+00,3.4516538e-01
2.4400000e+00,3.4482057e-01
2.4450000e+00,3.4447620e-01
2.4500000e+00,3.4413227e-01
2.4550000e+00,3.4378877e-01
2.4600000e+00,3.4344571e-01
2.4650000e+00,3.4310308e-01
2.4700000e+00,3.4276088e-01
2.4750000e+00,3.4241911e-01
2.4800000e+00,3.4207778e-01
2.4850000e+00,3.4173687e-01
2.4900000e+00,3.4139640e-01
2.4950000e+00,3.4105635e-01
2.5000000e+00,3.4071673e-01
2.5050000e+00,3.4037754e-01
2.5100000e+00,3.4003878e-01
2.5150000e+00,3.3970044e-01
2.5200000e+00,3.3936253e-01
2.5250000e+00,3.3902504e-01
2.5300000e+00,3.3868798e-01
2.5350000e+00,3.3835134e-01
2.5400000e+00,3.3801512e-01
2.5450000e+00,3.3767932e-01
2.5500000e+00,3.3734395e-01
2.5550000e+00,3.3700899e-01
2.5600000e+00,3.3667446e-01
2.5650000e+00,3.3634034e-01
2.5700000e+00,3.3600665e-01
2.5750000e+00,3.3567337e-01
2.5800000e+00,3.3534051e-01
2.5850000e+00,3.3500806e-01
2.5900000e+00,3.3467603e-01
2.5950000e+00,3.3434441e-01
2.6000000e+00,3.3401321e-01
2.6050000e+00,3.3368243e-01
2.6100000e+00,3.3335205e-01
2.6150000e+00,3.3302209e-01
2.6200000e+00,3.3269254e-01
2.6250000e+00,3.3236340e-01
2.6300000e+00,3.3203467e-01
2.6350000e+00,3.3170635e-01
2.6400000e+00,3.3137844e-01
2.6450000e+00,3.3105093e-01
2.6500000e+00,3.3072384e-01
2.6550000e+00,3.3039715e-01
2.6600000e+00,3.3007086e-01
2.6650000e+00,3.2974499e-01
2.6700000e+00,3.2941951e-01
2.6750000e+00,3.2909444e-01
2.6800000e+00,3.2876978e-01
2.6850000e+00,3.2844552e-01
2.6900000e+00,3.2812165e-01
2.6950000e+00,3.2779820e-01
2.7000000e+00,3.2747514e-01
2.7050000e+00,3.2715248e-01
2.7100000e+00,3.2683022e-01
2.7150000e+00,3.2650836e-01
2.7200000e+00,3.2618690e-01
2.7250000e+00,3.2586583e-01
2.7300000e+00,3.2554517e-01
2.7350000e+00,3.2522489e-01
2.7400000e+00,3.2490502e-01
2.7450000e+00,3.2458554e-01
2.7500000e+00,3.2426645e-01
2.7550000e+00,3.2394776e-01
2.7600000e+00,3.2362946e-01
2.7650000e+00,3.2331155e-01
2.7700000e+00,3.2299403e-01
2.7750000e+00,3.2267691e-01
2.7800000e+00,3.2236017e-01
2.7850000e+00,3.2204383e-01
2.7900000e+00,3.2172787e-01
2.7950000e+00,3.2141231e-01
2.8000000e+00,3.2109713e-01
2.8050000e+00,3.2078234e-01
2.8100000e+00,3.2046793e-01
2.8150000e+00,3.2015391e-01
2.8200000e+00,3.1984028e-01
2.8250000e+00,3.1952703e-01
2.8300000e+00,3.1921416e-01
2.8350000e+00,3.1890168e-01
2.8400000e+00,3.1858958e-01
2.8450000e+00,3.1827786e-01
2.8500000e+00,3.1796653e-01
2.8550000e+00,3.1765557e-01
2.8600000e+00,3.1734500e-01
2.8650000e+00,3.1703480e-01
2.8700000e+00,3.1672499e-01
2.8750000e+00,3.1641555e-01
2.8800000e+00,3.1610649e-01
2.8850000e+00,3.1579781e-01
2.8900000e+00,3.1548950e-01
2.8950000e+00,3.1518157e-01
2.9000000e+00,3.1487402e-01
2.9050000e+00,3.1456684e-01
2.9100000e+00,3.1426004e-01
2.9150000e+00,3.1395360e-01
2.9200000e+00,3.1364755e-01
2.9250000e+00,3.1334186e-01
2.9300000e+00,3.1303655e-01
2.9350000e+00,3.1273160e-01
2.9400000e+00,3.1242703e-01
2.9450000e+00,3.1212283e-01
2.9500000e+00,3.1181899e-01
2.9550000e+00,3.1151553e-01
2.9600000e+00,3.1121243e-01
2.9650000e+00,3.1090970e-01
2.9700000e+00,3.1060734e-01
2.9750000e+00,3.1030535e-01
2.9800000e+00,3.1000372e-01
2.9850000e+00,3.0970245e-01
2.9900000e+00,3.0940155e-01
2.9950000e+00,3.0910102e-01
3.0000000e+00,3.0880085e-01
3.0050000e+00,3.0850104e-01
3.0100000e+00,3.0820159e-01
3.0150000e+00,3.0790250e-01
3.0200000e+00,3.0760378e-01
3.0250000e+00,3.0730542e-01
3.0300000e+00,3.0700741e-01
3.0350000e+00,3.0670977e-01
3.0400000e+00,3.0641248e-01
3.0450000e+00,3.0611556e-01
3.0500000e+00,3.0581899e-01
3.0550000e+00,3.0552277e-01
3.0600000e+00,3.0522692e-01
3.0650000e+00,3.0493142e-01
3.0700000e+00,3.0463627e-01
3.0750000e+00,3.0434148e-01
3.0800000e+00,3.0404704e-01
3.0850000e+00,3.0375296e-01
3.0900000e+00,3.0345923e-01
3.0950000e+00,3.0316586e-01
3.1000000e+00,3.0287283e-01
3.1050000e+00,3.0258016e-01
3.1100000e+00,3.0228784e-01
3.1150000e+00,3.0199586e-01
3.1200000e+00,3.0170424e-01
3.1250000e+00,3.0141297e-01
3.1300000e+00,3.0112204e-01
3.1350000e+00,3.0083146e-01
3.1400000e+00,3.0054124e-01
3.1450000e+00,3.0025135e-01
3.1500000e+00,2.9996182e-01
3.1550000e+00,2.9967263e-01
3.1600000e+00,2.9938378e-01
3.1650000e+00,2.9909528e-01
3.1700000e+00,2.9880712e-01
3.1750000e+00,2.9851931e-01
3.1800000e+00,2.9823184e-01
3.1850000e+00,2.9794471e-01
3.1900000e+00,2.9765793e-01
3.1950000e+00,2.9737148e-01
3.2000000e+00,2.9708538e-01
3.2050000e+00,2.9679962e-01
3.2100000e+00,2.9651420e-01
3.2150000e+00,2.9622911e-01
3.2200000e+00,2.9594437e-01
3.2250000e+00,2.9565996e-01
3.2300000e+00,2.9537589e-01
3.2350000e+00,2.9509216e-01
3.2400000e+00,2.9480876e-01
3.2450000e+00,2.9452570e-01
3.2500000e+00,2.9424298e-01
3.2550000e+00,2.9396059e-01
3.2600000e+00,2.9367854e-01
3.2650000e+00,2.9339681e-01
3.2700000e+00,2.9311543e-01
3.2750000e+00,2.9283437e-01
3.2800000e+00,2.9255365e-01
3.2850000e+00,2.9227326e-01
3.2900000e+00,2.9199320e-01
3.2950000e+00,2.9171347e-01
3.3000000e+00,2.9143407e-01
3.3050000e+00,2.9115501e-01
3.3100000e+00,2.9087627e-01
3.3150000e+00,2.9059785e-01
3.3200000e+00,2.9031977e-01
3.3250000e+00,2.9004202e-01
3.3300000e+00,2.8976459e-01
3.3350000e+00,2.8948749e-01
3.3400000e+00,2.8921071e-01
3.3450000e+00,2.8893426e-01
3.3500000e+00,2.8865814e-01
3.3550000e+00,2.8838234e-01
3.3600000e+00,2.8810686e-01
3.3650000e+00,2.8783171e-01
3.3700000e+00,2.8755688e-01
3.3750000e+00,2.8728237e-01
3.3800000e+00,2.8700819e-01
3.3850000e+00,2.8673432e-01
3.3900000e+00,2.8646078e-01
3.3950000e+00,2.8618756e-01
3.4000000e+00,2.8591465e-01
3.4050000e+00,2.8564207e-01
3.4100000e+00,2.8536981e-01
3.4150000e+00,2.8509786e-01
3.4200000e+00,2.8482623e-01
3.4250000e+00,2.8455492e-01
3.4300000e+00,2.8428393e-01
3.4350000e+00,2.8401325e-01
3.4400000e+00,2.8374289e-01
3.4450000e+00,2.8347285e-01
3.4500000e+00,2.8320311e-01
3.4550000e+00,2.8293370e-01
3.4600000e+00,2.8266460e-01
3.4650000e+00,2.8239581e-01
3.4700000e+00,2.8212733e-01
3.4750000e+00,2.8185917e-01
3.4800000e+00,2.8159132e-01
3.4850000e+00,2.8132378e-01
3.4900000e+00,2.8105655e-01
3.4950000e+00,2.8078963e-01
3.5000000e+00,2.8052302e-01
3.5050000e+00,2.8025672e-01
3.5100000e+00,2.7999074e-01
3.5150000e+00,2.7972505e-01
3.5200000e+00,2.7945968e-01
3.5250000e+00,2.7919462e-01
3.5300000e+00,2.7892986e-01
3.5350000e+00,2.7866541e-01
3.5400000e+00,2.7840126e-01
3.5450000e+00,2.7813742e-01
3.5500000e+00,2.7787389e-01
3.5550000e+00,2.7761066e-01
3.5600000e+00,2.7734774e-01
3.5650000e+00,2.7708511e-01
3.5700000e+00,2.7682280e-01
3.5750000e+00,2.7656078e-01
3.5800000e+00,2.7629907e-01
3.5850000e+00,2.7603766e-01
3.5900000e+00,2.7577655e-01
3.5950000e+00,2.7551574e-01
3.6000000e+00,2.7525524e-01
3.6050000e+00,2.7499503e-01
3.6100000e+00,2.7473512e-01
3.6150000e+00,2.7447551e-01
3.6200000e+00,2.7421620e-01
3.6250000e+00,2.7395719e-01
3.6300000e+00,2.7369848e-01
3.6350000e+00,2.7344006e-01
3.6400000e+00,2.7318194e-01
3.6450000e+00,2.7292412e-01
3.6500000e+00,2.7266659e-01
3.6550000e+00,2.7240936e-01
3.6600000e+00,2.7215242e-01
3.6650000e+00,2.7189578e-01
3.6700000e+00,2.7163943e-01
3.6750000e+00,2.7138338e-01
3.6800000e+00,2.7112761e-01
3.6850000e+00,2.7087215e-01
3.6900000e+00,2.7061697e-01
3.6950000e+00,2.7036208e-01
3.7000000e+00,2.7010749e-01
3.7050000e+00,2.6985319e-01
3.7100000e+00,2.6959918e-01
3.7150000e+00,2.6934545e-01
3.7200000e+00,2.6909202e-01
3.7250000e+00,2.6883888e-01
3.7300000e+00,2.6858602e-01
3.7350000e+00,2.6833346e-01
3.7400000e+00,2.6808118e-01
3.7450000e+00,2.6782919e-01
3.7500000e+00,2.6757748e-01
3.7550000e+00,2.6732607e-01
3.7600000e+00,2.6707493e-01
3.7650000e+00,2.6682409e-01
3.7700000e+00,2.6657353e-01
3.7750000e+00,2.6632325e-01
3.7800000e+00,2.6607326e-01
3.7850000e+00,2.6582355e-01
3.7900000e+00,2.6557413e-01
3.7950000e+00,2.6532498e-01
3.8000000e+00,2.6507612e-01
3.8050000e+00,2.6482755e-01
3.8100000e+00,2.6457925e-01
3.8150000e+00,2.6433124e-01
3.8200000e+00,2.6408350e-01
3.8250000e+00,2.6383605e-01
3.8300000e+00,2.6358888e-01
3.8350000e+00,2.6334198e-01
3.8400000e+00,2.6309537e-01
3.8450000e+00,2.6284903e-01
3.8500000e+00,2.6260298e-01
3.8550000e+00,2.6235720e-01
3.8600000e+00,2.6211169e-01
3.8650000e+00,2.6186647e-01
3.8700000e+00,2.6162152e-01
3.8750000e+00,2.6137685e-01
