x,phi2(x)
0.0000000e+00,1.0047720e+00
5.0000000e-03,9.6036637e-01
1.0000000e-02,9.1800233e-01
1.5000000e-02,8.7758595e-01
2.0000000e-02,8.3902763e-01
2.5000000e-02,8.0224186e-01
3.0000000e-02,7.6714709e-01
3.5000000e-02,7.3366552e-01
4.0000000e-02,7.0172293e-01
4.5000000e-02,6.7124849e-01
5.0000000e-02,6.4217467e-01
5.5000000e-02,6.1443701e-01
6.0000000e-02,5.8797404e-01
6.5000000e-02,5.6272712e-01
7.0000000e-02,5.3864028e-01
7.5000000e-02,5.1566015e-01
8.0000000e-02,4.9373581e-01
8.5000000e-02,4.7281869e-01
9.0000000e-02,4.5286244e-01
9.5000000e-02,4.3382285e-01
1.0000000e-01,4.1565774e-01
1.0500000e-01,3.9832689e-01
1.1000000e-01,3.8179189e-01
1.1500000e-01,3.6601615e-01
1.2000000e-01,3.5096472e-01
1.2500000e-01,3.3660428e-01
1.3000000e-01,3.2290304e-01
1.3500000e-01,3.0983066e-01
1.4000000e-01,2.9735821e-01
1.4500000e-01,2.8545810e-01
1.5000000e-01,2.7410398e-01
1.5500000e-01,2.6327074e-01
1.6000000e-01,2.5293441e-01
1.6500000e-01,2.4307212e-01
1.7000000e-01,2.3366208e-01
1.7500000e-01,2.2468346e-01
1.8000000e-01,2.1611643e-01
1.8500000e-01,2.0794204e-01
1.9000000e-01,2.0014223e-01
1.9500000e-01,1.9269977e-01
2.0000000e-01,1.8559821e-01
2.0500000e-01,1.7882188e-01
2.1000000e-01,1.7235580e-01
2.1500000e-01,1.6618570e-01
2.2000000e-01,1.6029798e-01
2.2500000e-01,1.5467962e-01
2.3000000e-01,1.4931825e-01
2.3500000e-01,1.4420204e-01
2.4000000e-01,1.3931971e-01
2.4500000e-01,1.3466050e-01
2.5000000e-01,1.3021414e-01
2.5500000e-01,1.2597085e-01
2.6000000e-01,1.2192127e-01
2.6500000e-01,1.1805651e-01
2.7000000e-01,1.1436805e-01
2.7500000e-01,1.1084779e-01
2.8000000e-01,1.0748799e-01
2.8500000e-01,1.0428126e-01
2.9000000e-01,1.0122057e-01
2.9500000e-01,9.8299191e-02
3.0000000e-01,9.5510722e-02
3.0500000e-01,9.2849045e-02
3.1000000e-01,9.0308329e-02
3.1500000e-01,8.7883009e-02
3.2000000e-01,8.5567777e-02
3.2500000e-01,8.3357569e-02
3.3000000e-01,8.1247553e-02
3.3500000e-01,7.9233121e-02
3.4000000e-01,7.7309877e-02
3.4500000e-01,7.5473625e-02
3.5000000e-01,7.3720365e-02
3.5500000e-01,7.2046279e-02
3.6000000e-01,7.0447725e-02
3.6500000e-01,6.8921229e-02
3.7000000e-01,6.7463477e-02
3.7500000e-01,6.6071308e-02
3.8000000e-01,6.4741704e-02
3.8500000e-01,6.3471789e-02
3.9000000e-01,6.2258817e-02
3.9500000e-01,6.1100170e-02
4.0000000e-01,5.9993349e-02
4.0500000e-01,5.8935971e-02
4.1000000e-01,5.7925761e-02
4.1500000e-01,5.6960552e-02
4.2000000e-01,5.6038274e-02
4.2500000e-01,5.5156952e-02
4.3000000e-01,5.4314704e-02
4.3500000e-01,5.3509733e-02
4.4000000e-01,5.2740325e-02
4.4500000e-01,5.2004844e-02
4.5000000e-01,5.1301732e-02
4.5500000e-01,5.0629500e-02
4.6000000e-01,4.9986728e-02
4.6500000e-01,4.9372062e-02
4.7000000e-01,4.8784211e-02
4.7500000e-01,4.8221941e-02
4.8000000e-01,4.7684076e-02
4.8500000e-01,4.7169497e-02
4.9000000e-01,4.6677131e-02
4.9500000e-01,4.6205958e-02
5.0000000e-01,4.5755004e-02
5.0500000e-01,4.5323341e-02
5.1000000e-01,4.4910081e-02
5.1500000e-01,4.4514380e-02
5.2000000e-01,4.4135431e-02
5.2500000e-01,4.3772463e-02
5.3000000e-01,4.3424744e-02
5.3500000e-01,4.3091572e-02
5.4000000e-01,4.2772279e-02
5.4500000e-01,4.2466229e-02
5.5000000e-01,4.2172813e-02
5.5500000e-01,4.1891451e-02
5.6000000e-01,4.1621589e-02
5.6500000e-01,4.1362700e-02
5.7000000e-01,4.1114280e-02
5.7500000e-01,4.0875848e-02
5.8000000e-01,4.0646947e-02
5.8500000e-01,4.0427138e-02
5.9000000e-01,4.0216005e-02
5.9500000e-01,4.0013150e-02
6.0000000e-01,3.9818194e-02
6.0500000e-01,3.9630773e-02
6.1000000e-01,3.9450542e-02
6.1500000e-01,3.9277172e-02
6.2000000e-01,3.9110349e-02
6.2500000e-01,3.8949772e-02
6.3000000e-01,3.8795155e-02
6.3500000e-01,3.8646225e-02
6.4000000e-01,3.8502722e-02
6.4500000e-01,3.8364397e-02
6.5000000e-01,3.8231013e-02
6.5500000e-01,3.8102344e-02
6.6000000e-01,3.7978174e-02
6.6500000e-01,3.7858298e-02
6.7000000e-01,3.7742519e-02
6.7500000e-01,3.7630650e-02
6.8000000e-01,3.7522512e-02
6.8500000e-01,3.7417934e-02
6.9000000e-01,3.7316755e-02
6.9500000e-01,3.7218818e-02
7.0000000e-01,3.7123977e-02
7.0500000e-01,3.7032089e-02
7.1000000e-01,3.6943019e-02
7.1500000e-01,3.6856641e-02
7.2000000e-01,3.6772830e-02
7.2500000e-01,3.6691470e-02
