x,phi1(x)
0.0000000e+00,1.2690973e+00
5.0000000e-03,1.2681409e+00
1.0000000e-02,1.2671834e+00
1.5000000e-02,1.2662247e+00
2.0000000e-02,1.2652648e+00
2.5000000e-02,1.2643038e+00
3.0000000e-02,1.2633417e+00
3.5000000e-02,1.2623784e+00
4.0000000e-02,1.2614140e+00
4.5000000e-02,1.2604486e+00
5.0000000e-02,1.2594820e+00
5.5000000e-02,1.2585143e+00
6.0000000e-02,1.2575456e+00
6.5000000e-02,1.2565759e+00
7.0000000e-02,1.2556050e+00
7.5000000e-02,1.2546332e+00
8.0000000e-02,1.2536603e+00
8.5000000e-02,1.2526864e+00
9.0000000e-02,1.2517115e+00
9.5000000e-02,1.2507356e+00
1.0000000e-01,1.2497588e+00
1.0500000e-01,1.2487809e+00
1.1000000e-01,1.2478021e+00
1.1500000e-01,1.2468224e+00
1.2000000e-01,1.2458417e+00
1.2500000e-01,1.2448601e+00
1.3000000e-01,1.2438776e+00
1.3500000e-01,1.2428941e+00
1.4000000e-01,1.2419098e+00
1.4500000e-01,1.2409245e+00
1.5000000e-01,1.2399384e+00
1.5500000e-01,1.2389515e+00
1.6000000e-01,1.2379636e+00
1.6500000e-01,1.2369750e+00
1.7000000e-01,1.2359854e+00
1.7500000e-01,1.2349951e+00
1.8000000e-01,1.2340039e+00
1.8500000e-01,1.2330120e+00
1.9000000e-01,1.2320192e+00
1.9500000e-01,1.2310256e+00
2.0000000e-01,1.2300313e+00
2.0500000e-01,1.2290362e+00
2.1000000e-01,1.2280403e+00
2.1500000e-01,1.2270437e+00
2.2000000e-01,1.2260463e+00
2.2500000e-01,1.2250482e+00
2.3000000e-01,1.2240494e+00
2.3500000e-01,1.2230499e+00
2.4000000e-01,1.2220496e+00
2.4500000e-01,1.2210487e+00
2.5000000e-01,1.2200471e+00
2.5500000e-01,1.2190448e+00
2.6000000e-01,1.2180418e+00
2.6500000e-01,1.2170382e+00
2.7000000e-01,1.2160339e+00
2.7500000e-01,1.2150290e+00
2.8000000e-01,1.2140235e+00
2.8500000e-01,1.2130173e+00
2.9000000e-01,1.2120105e+00
2.9500000e-01,1.2110031e+00
3.0000000e-01,1.2099951e+00
3.0500000e-01,1.2089865e+00
3.1000000e-01,1.2079774e+00
3.1500000e-01,1.2069676e+00
3.2000000e-01,1.2059573e+00
3.2500000e-01,1.2049465e+00
3.3000000e-01,1.2039351e+00
3.3500000e-01,1.2029231e+00
3.4000000e-01,1.2019106e+00
3.4500000e-01,1.2008976e+00
3.5000000e-01,1.1998841e+00
3.5500000e-01,1.1988701e+00
3.6000000e-01,1.1978556e+00
3.6500000e-01,1.1968406e+00
3.7000000e-01,1.1958251e+00
3.7500000e-01,1.1948092e+00
3.8000000e-01,1.1937927e+00
3.8500000e-01,1.1927759e+00
3.9000000e-01,1.1917585e+00
3.9500000e-01,1.1907407e+00
4.0000000e-01,1.1897225e+00
4.0500000e-01,1.1887039e+00
4.1000000e-01,1.1876848e+00
4.1500000e-01,1.1866654e+00
4.2000000e-01,1.1856455e+00
4.2500000e-01,1.1846252e+00
4.3000000e-01,1.1836046e+00
4.3500000e-01,1.1825835e+00
4.4000000e-01,1.1815621e+00
4.4500000e-01,1.1805403e+00
4.5000000e-01,1.1795182e+00
4.5500000e-01,1.1784957e+00
4.6000000e-01,1.1774728e+00
4.6500000e-01,1.1764497e+00
4.7000000e-01,1.1754262e+00
4.7500000e-01,1.1744023e+00
4.8000000e-01,1.1733782e+00
4.8500000e-01,1.1723537e+00
4.9000000e-01,1.1713290e+00
4.9500000e-01,1.1703039e+00
5.0000000e-01,1.1692786e+00
5.0500000e-01,1.1682529e+00
5.1000000e-01,1.1672270e+00
5.1500000e-01,1.1662009e+00
5.2000000e-01,1.1651745e+00
5.2500000e-01,1.1641478e+00
5.3000000e-01,1.1631209e+00
5.3500000e-01,1.1620937e+00
5.4000000e-01,1.1610663e+00
5.4500000e-01,1.1600387e+00
5.5000000e-01,1.1590108e+00
5.5500000e-01,1.1579827e+00
5.6000000e-01,1.1569545e+00
5.6500000e-01,1.1559260e+00
5.7000000e-01,1.1548973e+00
5.7500000e-01,1.1538685e+00
5.8000000e-01,1.1528394e+00
5.8500000e-01,1.1518102e+00
5.9000000e-01,1.1507808e+00
5.9500000e-01,1.1497513e+00
6.0000000e-01,1.1487216e+00
6.0500000e-01,1.1476918e+00
6.1000000e-01,1.1466618e+00
6.1500000e-01,1.1456316e+00
6.2000000e-01,1.1446014e+00
6.2500000e-01,1.1435710e+00
6.3000000e-01,1.1425405e+00
6.3500000e-01,1.1415098e+00
6.4000000e-01,1.1404791e+00
6.4500000e-01,1.1394483e+00
6.5000000e-01,1.1384173e+00
6.5500000e-01,1.1373863e+00
6.6000000e-01,1.1363552e+00
6.6500000e-01,1.1353240e+00
6.7000000e-01,1.1342927e+00
6.7500000e-01,1.1332614e+00
6.8000000e-01,1.1322300e+00
6.8500000e-01,1.1311986e+00
6.9000000e-01,1.1301671e+00
6.9500000e-01,1.1291356e+00
7.0000000e-01,1.1281040e+00
7.0500000e-01,1.1270724e+00
7.1000000e-01,1.1260407e+00
7.1500000e-01,1.1250091e+00
7.2000000e-01,1.1239774e+00
7.2500000e-01,1.1229457e+00
7.3000000e-01,1.1219140e+00
7.3500000e-01,1.1208823e+00
7.4000000e-01,1.1198506e+00
7.4500000e-01,1.1188189e+00
7.5000000e-01,1.1177873e+00
7.5500000e-01,1.1167556e+00
7.6000000e-01,1.1157240e+00
7.6500000e-01,1.1146924e+00
7.7000000e-01,1.1136609e+00
7.7500000e-01,1.1126293e+00
7.8000000e-01,1.1115979e+00
7.8500000e-01,1.1105665e+00
7.9000000e-01,1.1095351e+00
7.9500000e-01,1.1085038e+00
8.0000000e-01,1.1074726e+00
8.0500000e-01,1.1064414e+00
8.1000000e-01,1.1054103e+00
8.1500000e-01,1.1043793e+00
8.2000000e-01,1.1033484e+00
8.2500000e-01,1.1023176e+00
8.3000000e-01,1.1012868e+00
8.3500000e-01,1.1002562e+00
8.4000000e-01,1.0992257e+00
8.4500000e-01,1.0981953e+00
8.5000000e-01,1.0971650e+00
8.5500000e-01,1.0961348e+00
8.6000000e-01,1.0951047e+00
8.6500000e-01,1.0940748e+00
8.7000000e-01,1.0930450e+00
8.7500000e-01,1.0920153e+00
8.8000000e-01,1.0909858e+00
8.8500000e-01,1.0899564e+00
8.9000000e-01,1.0889272e+00
8.9500000e-01,1.0878981e+00
9.0000000e-01,1.0868692e+00
9.0500000e-01,1.0858405e+00
9.1000000e-01,1.0848119e+00
9.1500000e-01,1.0837835e+00
9.2000000e-01,1.0827553e+00
9.2500000e-01,1.0817273e+00
9.3000000e-01,1.0806994e+00
9.3500000e-01,1.0796718e+00
9.4000000e-01,1.0786443e+00
9.4500000e-01,1.0776170e+00
9.5000000e-01,1.0765900e+00
9.5500000e-01,1.0755631e+00
9.6000000e-01,1.0745364e+00
9.6500000e-01,1.0735100e+00
9.7000000e-01,1.0724838e+00
9.7500000e-01,1.0714578e+00
9.8000000e-01,1.0704321e+00
9.8500000e-01,1.0694065e+00
9.9000000e-01,1.0683812e+00
9.9500000e-01,1.0673562e+00
1.0000000e+00,1.0663314e+00
1.0050000e+00,1.0653068e+00
1.0100000e+00,1.0642825e+00
1.0150000e+00,1.0632584e+00
1.0200000e+00,1.0622346e+00
1.0250000e+00,1.0612111e+00
1.0300000e+00,1.0601878e+00
1.0350000e+00,1.0591648e+00
1.0400000e+00,1.0581421e+00
1.0450000e+00,1.0571197e+00
1.0500000e+00,1.0560975e+00
1.0550000e+00,1.0550756e+00
1.0600000e+00,1.0540540e+00
1.0650000e+00,1.0530327e+00
1.0700000e+00,1.0520117e+00
1.0750000e+00,1.0509910e+00
1.0800000e+00,1.0499706e+00
1.0850000e+00,1.0489506e+00
1.0900000e+00,1.0479308e+00
1.0950000e+00,1.0469113e+00
1.1000000e+00,1.0458922e+00
1.1050000e+00,1.0448733e+00
1.1100000e+00,1.0438548e+00
1.1150000e+00,1.0428367e+00
1.1200000e+00,1.0418188e+00
1.1250000e+00,1.0408013e+00
1.1300000e+00,1.0397842e+00
1.1350000e+00,1.0387673e+00
1.1400000e+00,1.0377509e+00
1.1450000e+00,1.0367347e+00
1.1500000e+00,1.0357189e+00
1.1550000e+00,1.0347035e+00
1.1600000e+00,1.0336884e+00
1.1650000e+00,1.0326737e+00
1.1700000e+00,1.0316594e+00
1.1750000e+00,1.0306454e+00
1.1800000e+00,1.0296318e+00
1.1850000e+00,1.0286186e+00
1.1900000e+00,1.0276057e+00
1.1950000e+00,1.0265933e+00
1.2000000e+00,1.0255812e+00
1.2050000e+00,1.0245695e+00
1.2100000e+00,1.0235581e+00
1.2150000e+00,1.0225472e+00
1.2200000e+00,1.0215367e+00
1.2250000e+00,1.0205266e+00
1.2300000e+00,1.0195168e+00
1.2350000e+00,1.0185075e+00
1.2400000e+00,1.0174986e+00
1.2450000e+00,1.0164901e+00
1.2500000e+00,1.0154820e+00
1.2550000e+00,1.0144743e+00
1.2600000e+00,1.0134671e+00
1.2650000e+00,1.0124603e+00
1.2700000e+00,1.0114538e+00
1.2750000e+00,1.0104479e+00
1.2800000e+00,1.0094423e+00
1.2850000e+00,1.0084372e+00
1.2900000e+00,1.0074325e+00
1.2950000e+00,1.0064283e+00
1.3000000e+00,1.0054245e+00
1.3050000e+00,1.0044211e+00
1.3100000e+00,1.0034182e+00
1.3150000e+00,1.0024157e+00
1.3200000e+00,1.0014137e+00
1.3250000e+00,1.0004122e+00
1.3300000e+00,9.9941105e-01
1.3350000e+00,9.9841041e-01
1.3400000e+00,9.9741023e-01
1.3450000e+00,9.9641052e-01
1.3500000e+00,9.9541127e-01
1.3550000e+00,9.9441250e-01
1.3600000e+00,9.9341420e-01
1.3650000e+00,9.9241637e-01
1.3700000e+00,9.9141902e-01
1.3750000e+00,9.9042215e-01
1.3800000e+00,9.8942576e-01
1.3850000e+00,9.8842985e-01
1.3900000e+00,9.8743444e-01
1.3950000e+00,9.8643951e-01
1.4000000e+00,9.8544508e-01
1.4050000e+00,9.8445114e-01
1.4100000e+00,9.8345769e-01
1.4150000e+00,9.8246475e-01
1.4200000e+00,9.8147231e-01
1.4250000e+00,9.8048037e-01
1.4300000e+00,9.7948894e-01
1.4350000e+00,9.7849801e-01
1.4400000e+00,9.7750760e-01
1.4450000e+00,9.7651770e-01
1.4500000e+00,9.7552831e-01
1.4550000e+00,9.7453944e-01
1.4600000e+00,9.7355109e-01
1.4650000e+00,9.7256326e-01
1.4700000e+00,9.7157596e-01
1.4750000e+00,9.7058918e-01
1.4800000e+00,9.6960293e-01
1.4850000e+00,9.6861721e-01
1.4900000e+00,9.6763203e-01
1.4950000e+00,9.6664737e-01
1.5000000e+00,9.6566326e-01
1.5050000e+00,9.6467968e-01
1.5100000e+00,9.6369664e-01
1.5150000e+00,9.6271415e-01
1.5200000e+00,9.6173220e-01
1.5250000e+00,9.6075080e-01
1.5300000e+00,9.5976995e-01
1.5350000e+00,9.5878964e-01
1.5400000e+00,9.5780989e-01
1.5450000e+00,9.5683070e-01
1.5500000e+00,9.5585206e-01
1.5550000e+00,9.5487398e-01
1.5600000e+00,9.5389646e-01
1.5650000e+00,9.5291950e-01
1.5700000e+00,9.5194311e-01
1.5750000e+00,9.5096728e-01
1.5800000e+00,9.4999202e-01
1.5850000e+00,9.4901733e-01
1.5900000e+00,9.4804321e-01
1.5950000e+00,9.4706967e-01
1.6000000e+00,9.4609670e-01
1.6050000e+00,9.4512431e-01
1.6100000e+00,9.4415249e-01
1.6150000e+00,9.4318126e-01
1.6200000e+00,9.4221061e-01
1.6250000e+00,9.4124055e-01
1.6300000e+00,9.4027107e-01
1.6350000e+00,9.3930217e-01
1.6400000e+00,9.3833387e-01
1.6450000e+00,9.3736616e-01
1.6500000e+00,9.3639904e-01
1.6550000e+00,9.3543251e-01
1.6600000e+00,9.3446658e-01
1.6650000e+00,9.3350125e-01
1.6700000e+00,9.3253652e-01
1.6750000e+00,9.3157239e-01
1.6800000e+00,9.3060886e-01
1.6850000e+00,9.2964594e-01
1.6900000e+00,9.2868362e-01
1.6950000e+00,9.2772190e-01
1.7000000e+00,9.2676080e-01
1.7050000e+00,9.2580031e-01
1.7100000e+00,9.2484043e-01
1.7150000e+00,9.2388116e-01
1.7200000e+00,9.2292251e-01
1.7250000e+00,9.2196447e-01
1.7300000e+00,9.2100705e-01
1.7350000e+00,9.2005025e-01
1.7400000e+00,9.1909407e-01
1.7450000e+00,9.1813852e-01
1.7500000e+00,9.1718359e-01
1.7550000e+00,9.1622928e-01
1.7600000e+00,9.1527560e-01
1.7650000e+00,9.1432255e-01
1.7700000e+00,9.1337012e-01
1.7750000e+00,9.1241833e-01
1.7800000e+00,9.1146717e-01
1.7850000e+00,9.1051664e-01
1.7900000e+00,9.0956675e-01
1.7950000e+00,9.0861750e-01
1.8000000e+00,9.0766888e-01
1.8050000e+00,9.0672090e-01
1.8100000e+00,9.0577356e-01
1.8150000e+00,9.0482686e-01
1.8200000e+00,9.0388081e-01
1.8250000e+00,9.0293540e-01
1.8300000e+00,9.0199063e-01
1.8350000e+00,9.0104651e-01
1.8400000e+00,9.0010304e-01
1.8450000e+00,8.9916022e-01
1.8500000e+00,8.9821805e-01
1.8550000e+00,8.9727653e-01
1.8600000e+00,8.9633566e-01
1.8650000e+00,8.9539545e-01
1.8700000e+00,8.9445589e-01
1.8750000e+00,8.9351699e-01
1.8800000e+00,8.9257874e-01
1.8850000e+00,8.9164116e-01
1.8900000e+00,8.9070423e-01
1.8950000e+00,8.8976796e-01
1.9000000e+00,8.8883236e-01
