x,phi2(x)
0.0000000e+00,1.8118830e+00
5.0000000e-03,1.8039551e+00
1.0000000e-02,1.7960624e+00
1.5000000e-02,1.7882047e+00
2.0000000e-02,1.7803820e+00
2.5000000e-02,1.7725940e+00
3.0000000e-02,1.7648406e+00
3.5000000e-02,1.7571217e+00
4.0000000e-02,1.7494370e+00
4.5000000e-02,1.7417865e+00
5.0000000e-02,1.7341700e+00
5.5000000e-02,1.7265874e+00
6.0000000e-02,1.7190385e+00
6.5000000e-02,1.7115232e+00
7.0000000e-02,1.7040412e+00
7.5000000e-02,1.6965926e+00
8.0000000e-02,1.6891771e+00
8.5000000e-02,1.6817946e+00
9.0000000e-02,1.6744450e+00
9.5000000e-02,1.6671281e+00
1.0000000e-01,1.6598438e+00
1.0500000e-01,1.6525919e+00
1.1000000e-01,1.6453724e+00
1.1500000e-01,1.6381850e+00
1.2000000e-01,1.6310297e+00
1.2500000e-01,1.6239063e+00
1.3000000e-01,1.6168147e+00
1.3500000e-01,1.6097548e+00
1.4000000e-01,1.6027263e+00
1.4500000e-01,1.5957293e+00
1.5000000e-01,1.5887635e+00
1.5500000e-01,1.5818288e+00
1.6000000e-01,1.5749251e+00
1.6500000e-01,1.5680523e+00
1.7000000e-01,1.5612103e+00
1.7500000e-01,1.5543988e+00
1.8000000e-01,1.5476179e+00
1.8500000e-01,1.5408673e+00
1.9000000e-01,1.5341470e+00
1.9500000e-01,1.5274567e+00
2.0000000e-01,1.5207965e+00
2.0500000e-01,1.5141662e+00
2.1000000e-01,1.5075656e+00
2.1500000e-01,1.5009946e+00
2.2000000e-01,1.4944531e+00
2.2500000e-01,1.4879410e+00
2.3000000e-01,1.4814582e+00
2.3500000e-01,1.4750045e+00
2.4000000e-01,1.4685798e+00
2.4500000e-01,1.4621841e+00
2.5000000e-01,1.4558171e+00
2.5500000e-01,1.4494788e+00
2.6000000e-01,1.4431691e+00
2.6500000e-01,1.4368878e+00
2.7000000e-01,1.4306348e+00
2.7500000e-01,1.4244100e+00
2.8000000e-01,1.4182133e+00
2.8500000e-01,1.4120446e+00
2.9000000e-01,1.4059038e+00
2.9500000e-01,1.3997906e+00
3.0000000e-01,1.3937052e+00
3.0500000e-01,1.3876472e+00
3.1000000e-01,1.3816166e+00
3.1500000e-01,1.3756134e+00
3.2000000e-01,1.3696373e+00
3.2500000e-01,1.3636883e+00
3.3000000e-01,1.3577662e+00
3.3500000e-01,1.3518710e+00
3.4000000e-01,1.3460026e+00
3.4500000e-01,1.3401607e+00
3.5000000e-01,1.3343454e+00
3.5500000e-01,1.3285565e+00
3.6000000e-01,1.3227939e+00
3.6500000e-01,1.3170575e+00
3.7000000e-01,1.3113472e+00
3.7500000e-01,1.3056629e+00
3.8000000e-01,1.3000044e+00
3.8500000e-01,1.2943718e+00
3.9000000e-01,1.2887647e+00
3.9500000e-01,1.2831833e+00
4.0000000e-01,1.2776272e+00
4.0500000e-01,1.2720966e+00
4.1000000e-01,1.2665911e+00
4.1500000e-01,1.2611108e+00
4.2000000e-01,1.2556555e+00
4.2500000e-01,1.2502252e+00
4.3000000e-01,1.2448197e+00
4.3500000e-01,1.2394389e+00
4.4000000e-01,1.2340827e+00
4.4500000e-01,1.2287511e+00
4.5000000e-01,1.2234439e+00
4.5500000e-01,1.2181610e+00
4.6000000e-01,1.2129023e+00
4.6500000e-01,1.2076677e+00
4.7000000e-01,1.2024571e+00
4.7500000e-01,1.1972705e+00
4.8000000e-01,1.1921076e+00
4.8500000e-01,1.1869685e+00
4.9000000e-01,1.1818530e+00
4.9500000e-01,1.1767611e+00
5.0000000e-01,1.1716925e+00
5.0500000e-01,1.1666473e+00
5.1000000e-01,1.1616253e+00
5.1500000e-01,1.1566264e+00
5.2000000e-01,1.1516506e+00
5.2500000e-01,1.1466977e+00
5.3000000e-01,1.1417676e+00
5.3500000e-01,1.1368603e+00
5.4000000e-01,1.1319756e+00
5.4500000e-01,1.1271135e+00
5.5000000e-01,1.1222738e+00
5.5500000e-01,1.1174566e+00
5.6000000e-01,1.1126615e+00
5.6500000e-01,1.1078887e+00
5.7000000e-01,1.1031380e+00
5.7500000e-01,1.0984092e+00
5.8000000e-01,1.0937023e+00
5.8500000e-01,1.0890173e+00
5.9000000e-01,1.0843539e+00
5.9500000e-01,1.0797122e+00
6.0000000e-01,1.0750920e+00
6.0500000e-01,1.0704933e+00
6.1000000e-01,1.0659159e+00
6.1500000e-01,1.0613598e+00
6.2000000e-01,1.0568248e+00
6.2500000e-01,1.0523109e+00
6.3000000e-01,1.0478180e+00
6.3500000e-01,1.0433460e+00
6.4000000e-01,1.0388948e+00
6.4500000e-01,1.0344643e+00
6.5000000e-01,1.0300545e+00
6.5500000e-01,1.0256652e+00
6.6000000e-01,1.0212964e+00
6.6500000e-01,1.0169479e+00
6.7000000e-01,1.0126198e+00
6.7500000e-01,1.0083118e+00
6.8000000e-01,1.0040239e+00
6.8500000e-01,9.9975611e-01
6.9000000e-01,9.9550822e-01
6.9500000e-01,9.9128018e-01
7.0000000e-01,9.8707191e-01
7.0500000e-01,9.8288332e-01
7.1000000e-01,9.7871433e-01
7.1500000e-01,9.7456486e-01
7.2000000e-01,9.7043482e-01
7.2500000e-01,9.6632412e-01
7.3000000e-01,9.6223269e-01
7.3500000e-01,9.5816044e-01
7.4000000e-01,9.5410729e-01
7.4500000e-01,9.5007315e-01
7.5000000e-01,9.4605795e-01
7.5500000e-01,9.4206160e-01
7.6000000e-01,9.3808402e-01
7.6500000e-01,9.3412512e-01
7.7000000e-01,9.3018484e-01
7.7500000e-01,9.2626308e-01
7.8000000e-01,9.2235977e-01
7.8500000e-01,9.1847482e-01
7.9000000e-01,9.1460816e-01
7.9500000e-01,9.1075971e-01
8.0000000e-01,9.0692938e-01
8.0500000e-01,9.0311710e-01
8.1000000e-01,8.9932280e-01
8.1500000e-01,8.9554638e-01
8.2000000e-01,8.9178777e-01
8.2500000e-01,8.8804691e-01
8.3000000e-01,8.8432370e-01
8.3500000e-01,8.8061806e-01
8.4000000e-01,8.7692994e-01
8.4500000e-01,8.7325924e-01
8.5000000e-01,8.6960589e-01
8.5500000e-01,8.6596981e-01
8.6000000e-01,8.6235093e-01
8.6500000e-01,8.5874917e-01
8.7000000e-01,8.5516447e-01
8.7500000e-01,8.5159673e-01
8.8000000e-01,8.4804589e-01
8.8500000e-01,8.4451187e-01
8.9000000e-01,8.4099460e-01
8.9500000e-01,8.3749401e-01
9.0000000e-01,8.3401002e-01
9.0500000e-01,8.3054255e-01
9.1000000e-01,8.2709154e-01
9.1500000e-01,8.2365691e-01
9.2000000e-01,8.2023859e-01
9.2500000e-01,8.1683651e-01
9.3000000e-01,8.1345059e-01
9.3500000e-01,8.1008077e-01
9.4000000e-01,8.0672696e-01
9.4500000e-01,8.0338911e-01
9.5000000e-01,8.0006714e-01
9.5500000e-01,7.9676097e-01
9.6000000e-01,7.9347054e-01
9.6500000e-01,7.9019578e-01
9.7000000e-01,7.8693662e-01
9.7500000e-01,7.8369299e-01
9.8000000e-01,7.8046481e-01
9.8500000e-01,7.7725203e-01
9.9000000e-01,7.7405456e-01
9.9500000e-01,7.7087235e-01
1.0000000e+00,7.6770533e-01
1.0050000e+00,7.6455342e-01
1.0100000e+00,7.6141656e-01
1.0150000e+00,7.5829468e-01
1.0200000e+00,7.5518771e-01
1.0250000e+00,7.5209559e-01
1.0300000e+00,7.4901825e-01
1.0350000e+00,7.4595562e-01
1.0400000e+00,7.4290764e-01
1.0450000e+00,7.3987424e-01
1.0500000e+00,7.3685536e-01
1.0550000e+00,7.3385092e-01
1.0600000e+00,7.3086087e-01
1.0650000e+00,7.2788514e-01
