x,phi2(x)
0.0000000e+00,1.8409068e+00
5.0000000e-03,1.8347162e+00
1.0000000e-02,1.8285727e+00
1.5000000e-02,1.8224759e+00
2.0000000e-02,1.8164255e+00
2.5000000e-02,1.8104210e+00
3.0000000e-02,1.8044620e+00
3.5000000e-02,1.7985482e+00
4.0000000e-02,1.7926791e+00
4.5000000e-02,1.7868543e+00
5.0000000e-02,1.7810734e+00
5.5000000e-02,1.7753362e+00
6.0000000e-02,1.7696421e+00
6.5000000e-02,1.7639908e+00
7.0000000e-02,1.7583820e+00
7.5000000e-02,1.7528152e+00
8.0000000e-02,1.7472901e+00
8.5000000e-02,1.7418064e+00
9.0000000e-02,1.7363636e+00
9.5000000e-02,1.7309614e+00
1.0000000e-01,1.7255995e+00
1.0500000e-01,1.7202775e+00
1.1000000e-01,1.7149950e+00
1.1500000e-01,1.7097517e+00
1.2000000e-01,1.7045473e+00
1.2500000e-01,1.6993815e+00
1.3000000e-01,1.6942538e+00
1.3500000e-01,1.6891639e+00
1.4000000e-01,1.6841116e+00
1.4500000e-01,1.6790965e+00
1.5000000e-01,1.6741183e+00
1.5500000e-01,1.6691766e+00
1.6000000e-01,1.6642712e+00
1.6500000e-01,1.6594017e+00
1.7000000e-01,1.6545677e+00
1.7500000e-01,1.6497691e+00
1.8000000e-01,1.6450054e+00
1.8500000e-01,1.6402765e+00
1.9000000e-01,1.6355819e+00
1.9500000e-01,1.6309214e+00
2.0000000e-01,1.6262946e+00
2.0500000e-01,1.6217014e+00
2.1000000e-01,1.6171413e+00
2.1500000e-01,1.6126142e+00
2.2000000e-01,1.6081196e+00
2.2500000e-01,1.6036574e+00
2.3000000e-01,1.5992273e+00
2.3500000e-01,1.5948289e+00
2.4000000e-01,1.5904620e+00
2.4500000e-01,1.5861263e+00
2.5000000e-01,1.5818216e+00
2.5500000e-01,1.5775476e+00
2.6000000e-01,1.5733040e+00
2.6500000e-01,1.5690905e+00
2.7000000e-01,1.5649069e+00
2.7500000e-01,1.5607530e+00
2.8000000e-01,1.5566284e+00
2.8500000e-01,1.5525329e+00
2.9000000e-01,1.5484663e+00
2.9500000e-01,1.5444283e+00
3.0000000e-01,1.5404187e+00
3.0500000e-01,1.5364372e+00
3.1000000e-01,1.5324835e+00
3.1500000e-01,1.5285575e+00
3.2000000e-01,1.5246589e+00
3.2500000e-01,1.5207874e+00
