x,phi2(x)
0.0000000e+00,1.5201574e+00
5.0000000e-03,1.4987797e+00
1.0000000e-02,1.4777353e+00
1.5000000e-02,1.4570186e+00
2.0000000e-02,1.4366242e+00
2.5000000e-02,1.4165470e+00
3.0000000e-02,1.3967817e+00
3.5000000e-02,1.3773233e+00
4.0000000e-02,1.3581668e+00
4.5000000e-02,1.3393072e+00
5.0000000e-02,1.3207398e+00
5.5000000e-02,1.3024597e+00
6.0000000e-02,1.2844624e+00
6.5000000e-02,1.2667433e+00
7.0000000e-02,1.2492979e+00
7.5000000e-02,1.2321217e+00
8.0000000e-02,1.2152103e+00
8.5000000e-02,1.1985597e+00
9.0000000e-02,1.1821654e+00
9.5000000e-02,1.1660234e+00
1.0000000e-01,1.1501297e+00
1.0500000e-01,1.1344802e+00
1.1000000e-01,1.1190711e+00
1.1500000e-01,1.1038984e+00
1.2000000e-01,1.0889584e+00
1.2500000e-01,1.0742474e+00
1.3000000e-01,1.0597617e+00
1.3500000e-01,1.0454976e+00
1.4000000e-01,1.0314517e+00
1.4500000e-01,1.0176205e+00
1.5000000e-01,1.0040005e+00
1.5500000e-01,9.9058833e-01
1.6000000e-01,9.7738077e-01
1.6500000e-01,9.6437451e-01
1.7000000e-01,9.5156637e-01
1.7500000e-01,9.3895318e-01
1.8000000e-01,9.2653185e-01
1.8500000e-01,9.1429935e-01
1.9000000e-01,9.0225267e-01
1.9500000e-01,8.9038887e-01
2.0000000e-01,8.7870505e-01
2.0500000e-01,8.6719837e-01
2.1000000e-01,8.5586603e-01
2.1500000e-01,8.4470527e-01
2.2000000e-01,8.3371339e-01
2.2500000e-01,8.2288771e-01
2.3000000e-01,8.1222562e-01
2.3500000e-01,8.0172454e-01
2.4000000e-01,7.9138193e-01
2.4500000e-01,7.8119530e-01
2.5000000e-01,7.7116220e-01
2.5500000e-01,7.6128021e-01
2.6000000e-01,7.5154697e-01
2.6500000e-01,7.4196012e-01
2.7000000e-01,7.3251739e-01
2.7500000e-01,7.2321650e-01
2.8000000e-01,7.1405524e-01
2.8500000e-01,7.0503141e-01
2.9000000e-01,6.9614288e-01
2.9500000e-01,6.8738751e-01
3.0000000e-01,6.7876324e-01
3.0500000e-01,6.7026800e-01
3.1000000e-01,6.6189980e-01
3.1500000e-01,6.5365664e-01
3.2000000e-01,6.4553657e-01
3.2500000e-01,6.3753767e-01
3.3000000e-01,6.2965807e-01
3.3500000e-01,6.2189589e-01
3.4000000e-01,6.1424932e-01
3.4500000e-01,6.0671655e-01
3.5000000e-01,5.9929581e-01
3.5500000e-01,5.9198537e-01
3.6000000e-01,5.8478352e-01
3.6500000e-01,5.7768855e-01
3.7000000e-01,5.7069883e-01
3.7500000e-01,5.6381271e-01
3.8000000e-01,5.5702860e-01
3.8500000e-01,5.5034490e-01
3.9000000e-01,5.4376008e-01
3.9500000e-01,5.3727259e-01
4.0000000e-01,5.3088093e-01
4.0500000e-01,5.2458362e-01
4.1000000e-01,5.1837921e-01
4.1500000e-01,5.1226625e-01
4.2000000e-01,5.0624335e-01
4.2500000e-01,5.0030910e-01
4.3000000e-01,4.9446214e-01
4.3500000e-01,4.8870113e-01
4.4000000e-01,4.8302474e-01
4.4500000e-01,4.7743167e-01
4.5000000e-01,4.7192064e-01
4.5500000e-01,4.6649039e-01
4.6000000e-01,4.6113967e-01
4.6500000e-01,4.5586726e-01
4.7000000e-01,4.5067197e-01
4.7500000e-01,4.4555259e-01
4.8000000e-01,4.4050799e-01
4.8500000e-01,4.3553699e-01
4.9000000e-01,4.3063849e-01
4.9500000e-01,4.2581135e-01
5.0000000e-01,4.2105451e-01
5.0500000e-01,4.1636687e-01
5.1000000e-01,4.1174737e-01
5.1500000e-01,4.0719499e-01
5.2000000e-01,4.0270868e-01
5.2500000e-01,3.9828745e-01
5.3000000e-01,3.9393030e-01
5.3500000e-01,3.8963624e-01
5.4000000e-01,3.8540432e-01
5.4500000e-01,3.8123359e-01
5.5000000e-01,3.7712312e-01
5.5500000e-01,3.7307199e-01
5.6000000e-01,3.6907929e-01
5.6500000e-01,3.6514414e-01
5.7000000e-01,3.6126566e-01
5.7500000e-01,3.5744299e-01
5.8000000e-01,3.5367528e-01
5.8500000e-01,3.4996170e-01
5.9000000e-01,3.4630142e-01
5.9500000e-01,3.4269363e-01
6.0000000e-01,3.3913755e-01
6.0500000e-01,3.3563238e-01
6.1000000e-01,3.3217735e-01
6.1500000e-01,3.2877170e-01
6.2000000e-01,3.2541469e-01
6.2500000e-01,3.2210558e-01
6.3000000e-01,3.1884365e-01
6.3500000e-01,3.1562817e-01
6.4000000e-01,3.1245846e-01
6.4500000e-01,3.0933381e-01
6.5000000e-01,3.0625356e-01
6.5500000e-01,3.0321702e-01
6.6000000e-01,3.0022353e-01
6.6500000e-01,2.9727246e-01
6.7000000e-01,2.9436316e-01
6.7500000e-01,2.9149499e-01
6.8000000e-01,2.8866735e-01
6.8500000e-01,2.8587962e-01
6.9000000e-01,2.8313120e-01
6.9500000e-01,2.8042150e-01
7.0000000e-01,2.7774994e-01
7.0500000e-01,2.7511594e-01
7.1000000e-01,2.7251895e-01
7.1500000e-01,2.6995840e-01
7.2000000e-01,2.6743375e-01
7.2500000e-01,2.6494446e-01
7.3000000e-01,2.6249000e-01
7.3500000e-01,2.6006985e-01
7.4000000e-01,2.5768350e-01
7.4500000e-01,2.5533044e-01
7.5000000e-01,2.5301017e-01
7.5500000e-01,2.5072220e-01
7.6000000e-01,2.4846606e-01
7.6500000e-01,2.4624125e-01
7.7000000e-01,2.4404733e-01
7.7500000e-01,2.4188381e-01
7.8000000e-01,2.3975027e-01
7.8500000e-01,2.3764623e-01
7.9000000e-01,2.3557128e-01
7.9500000e-01,2.3352497e-01
8.0000000e-01,2.3150687e-01
8.0500000e-01,2.2951657e-01
8.1000000e-01,2.2755366e-01
8.1500000e-01,2.2561773e-01
8.2000000e-01,2.2370837e-01
8.2500000e-01,2.2182519e-01
8.3000000e-01,2.1996781e-01
8.3500000e-01,2.1813584e-01
8.4000000e-01,2.1632890e-01
8.4500000e-01,2.1454663e-01
8.5000000e-01,2.1278866e-01
8.5500000e-01,2.1105463e-01
8.6000000e-01,2.0934419e-01
8.6500000e-01,2.0765698e-01
8.7000000e-01,2.0599267e-01
8.7500000e-01,2.0435091e-01
8.8000000e-01,2.0273138e-01
8.8500000e-01,2.0113374e-01
8.9000000e-01,1.9955768e-01
8.9500000e-01,1.9800287e-01
9.0000000e-01,1.9646900e-01
9.0500000e-01,1.9495577e-01
9.1000000e-01,1.9346287e-01
9.1500000e-01,1.9199001e-01
9.2000000e-01,1.9053688e-01
9.2500000e-01,1.8910320e-01
9.3000000e-01,1.8768868e-01
9.3500000e-01,1.8629304e-01
9.4000000e-01,1.8491601e-01
9.4500000e-01,1.8355732e-01
9.5000000e-01,1.8221669e-01
9.5500000e-01,1.8089386e-01
9.6000000e-01,1.7958857e-01
9.6500000e-01,1.7830056e-01
9.7000000e-01,1.7702959e-01
9.7500000e-01,1.7577540e-01
9.8000000e-01,1.7453775e-01
9.8500000e-01,1.7331640e-01
9.9000000e-01,1.7211111e-01
9.9500000e-01,1.7092165e-01
1.0000000e+00,1.6974778e-01
1.0050000e+00,1.6858929e-01
1.0100000e+00,1.6744594e-01
1.0150000e+00,1.6631752e-01
1.0200000e+00,1.6520381e-01
1.0250000e+00,1.6410459e-01
1.0300000e+00,1.6301967e-01
1.0350000e+00,1.6194882e-01
1.0400000e+00,1.6089186e-01
1.0450000e+00,1.5984857e-01
1.0500000e+00,1.5881876e-01
1.0550000e+00,1.5780223e-01
1.0600000e+00,1.5679880e-01
1.0650000e+00,1.5580827e-01
1.0700000e+00,1.5483046e-01
1.0750000e+00,1.5386518e-01
1.0800000e+00,1.5291227e-01
1.0850000e+00,1.5197152e-01
1.0900000e+00,1.5104278e-01
1.0950000e+00,1.5012588e-01
1.1000000e+00,1.4922063e-01
1.1050000e+00,1.4832688e-01
1.1100000e+00,1.4744445e-01
1.1150000e+00,1.4657320e-01
1.1200000e+00,1.4571295e-01
1.1250000e+00,1.4486355e-01
1.1300000e+00,1.4402484e-01
1.1350000e+00,1.4319668e-01
1.1400000e+00,1.4237892e-01
1.1450000e+00,1.4157140e-01
1.1500000e+00,1.4077397e-01
1.1550000e+00,1.3998650e-01
1.1600000e+00,1.3920885e-01
1.1650000e+00,1.3844087e-01
1.1700000e+00,1.3768243e-01
1.1750000e+00,1.3693340e-01
1.1800000e+00,1.3619363e-01
1.1850000e+00,1.3546300e-01
1.1900000e+00,1.3474138e-01
1.1950000e+00,1.3402864e-01
1.2000000e+00,1.3332466e-01
1.2050000e+00,1.3262931e-01
1.2100000e+00,1.3194247e-01
1.2150000e+00,1.3126403e-01
1.2200000e+00,1.3059386e-01
1.2250000e+00,1.2993185e-01
1.2300000e+00,1.2927788e-01
1.2350000e+00,1.2863185e-01
1.2400000e+00,1.2799363e-01
1.2450000e+00,1.2736312e-01
1.2500000e+00,1.2674022e-01
1.2550000e+00,1.2612481e-01
1.2600000e+00,1.2551680e-01
1.2650000e+00,1.2491608e-01
1.2700000e+00,1.2432254e-01
1.2750000e+00,1.2373609e-01
1.2800000e+00,1.2315663e-01
1.2850000e+00,1.2258406e-01
1.2900000e+00,1.2201829e-01
1.2950000e+00,1.2145922e-01
1.3000000e+00,1.2090676e-01
1.3050000e+00,1.2036082e-01
1.3100000e+00,1.1982130e-01
1.3150000e+00,1.1928813e-01
1.3200000e+00,1.1876121e-01
1.3250000e+00,1.1824046e-01
1.3300000e+00,1.1772578e-01
1.3350000e+00,1.1721711e-01
1.3400000e+00,1.1671435e-01
1.3450000e+00,1.1621743e-01
1.3500000e+00,1.1572626e-01
1.3550000e+00,1.1524077e-01
1.3600000e+00,1.1476088e-01
1.3650000e+00,1.1428651e-01
1.3700000e+00,1.1381759e-01
1.3750000e+00,1.1335404e-01
1.3800000e+00,1.1289579e-01
1.3850000e+00,1.1244277e-01
1.3900000e+00,1.1199491e-01
1.3950000e+00,1.1155213e-01
1.4000000e+00,1.1111438e-01
