x,p2(x)
5.8000000e-01,4.9732285e-01
5.8500000e-01,4.9727832e-01
5.9000000e-01,4.9723346e-01
5.9500000e-01,4.9718825e-01
6.0000000e-01,4.9714272e-01
6.0500000e-01,4.9709684e-01
6.1000000e-01,4.9705063e-01
6.1500000e-01,4.9700409e-01
6.2000000e-01,4.9695722e-01
6.2500000e-01,4.9691001e-01
6.3000000e-01,4.9686247e-01
6.3500000e-01,4.9681459e-01
6.4000000e-01,4.9676639e-01
6.4500000e-01,4.9671786e-01
6.5000000e-01,4.9666900e-01
6.5500000e-01,4.9661981e-01
6.6000000e-01,4.9657029e-01
6.6500000e-01,4.9652044e-01
6.7000000e-01,4.9647027e-01
6.7500000e-01,4.9641977e-01
6.8000000e-01,4.9636895e-01
6.8500000e-01,4.9631780e-01
6.9000000e-01,4.9626633e-01
6.9500000e-01,4.9621453e-01
7.0000000e-01,4.9616241e-01
7.0500000e-01,4.9610997e-01
7.1000000e-01,4.9605721e-01
7.1500000e-01,4.9600413e-01
7.2000000e-01,4.9595072e-01
7.2500000e-01,4.9589700e-01
7.3000000e-01,4.9584296e-01
7.3500000e-01,4.9578860e-01
7.4000000e-01,4.9573392e-01
7.4500000e-01,4.9567893e-01
7.5000000e-01,4.9562362e-01
7.5500000e-01,4.9556799e-01
7.6000000e-01,4.9551205e-01
7.6500000e-01,4.9545579e-01
7.7000000e-01,4.9539922e-01
7.7500000e-01,4.9534234e-01
7.8000000e-01,4.9528515e-01
7.8500000e-01,4.9522764e-01
7.9000000e-01,4.9516982e-01
7.9500000e-01,4.9511169e-01
8.0000000e-01,4.9505325e-01
8.0500000e-01,4.9499451e-01
8.1000000e-01,4.9493545e-01
8.1500000e-01,4.9487608e-01
8.2000000e-01,4.9481641e-01
8.2500000e-01,4.9475643e-01
8.3000000e-01,4.9469614e-01
8.3500000e-01,4.9463555e-01
8.4000000e-01,4.9457465e-01
8.4500000e-01,4.9451345e-01
8.5000000e-01,4.9445195e-01
8.5500000e-01,4.9439014e-01
8.6000000e-01,4.9432803e-01
8.6500000e-01,4.9426561e-01
8.7000000e-01,4.9420290e-01
8.7500000e-01,4.9413988e-01
8.8000000e-01,4.9407657e-01
8.8500000e-01,4.9401295e-01
8.9000000e-01,4.9394903e-01
8.9500000e-01,4.9388482e-01
9.0000000e-01,4.9382031e-01
9.0500000e-01,4.9375550e-01
9.1000000e-01,4.9369039e-01
9.1500000e-01,4.9362499e-01
9.2000000e-01,4.9355929e-01
9.2500000e-01,4.9349330e-01
9.3000000e-01,4.9342701e-01
9.3500000e-01,4.9336043e-01
9.4000000e-01,4.9329356e-01
9.4500000e-01,4.9322639e-01
9.5000000e-01,4.9315893e-01
9.5500000e-01,4.9309118e-01
9.6000000e-01,4.9302314e-01
9.6500000e-01,4.9295481e-01
9.7000000e-01,4.9288618e-01
9.7500000e-01,4.9281727e-01
9.8000000e-01,4.9274807e-01
9.8500000e-01,4.9267859e-01
9.9000000e-01,4.9260881e-01
9.9500000e-01,4.9253875e-01
1.0000000e+00,4.9246840e-01
1.0050000e+00,4.9239776e-01
1.0100000e+00,4.9232684e-01
1.0150000e+00,4.9225564e-01
1.0200000e+00,4.9218415e-01
1.0250000e+00,4.9211237e-01
1.0300000e+00,4.9204032e-01
1.0350000e+00,4.9196798e-01
1.0400000e+00,4.9189536e-01
1.0450000e+00,4.9182246e-01
1.0500000e+00,4.9174927e-01
1.0550000e+00,4.9167581e-01
1.0600000e+00,4.9160206e-01
1.0650000e+00,4.9152804e-01
1.0700000e+00,4.9145374e-01
1.0750000e+00,4.9137916e-01
1.0800000e+00,4.9130430e-01
1.0850000e+00,4.9122917e-01
1.0900000e+00,4.9115376e-01
1.0950000e+00,4.9107807e-01
1.1000000e+00,4.9100211e-01
1.1050000e+00,4.9092587e-01
1.1100000e+00,4.9084936e-01
1.1150000e+00,4.9077257e-01
1.1200000e+00,4.9069551e-01
1.1250000e+00,4.9061818e-01
1.1300000e+00,4.9054058e-01
1.1350000e+00,4.9046270e-01
1.1400000e+00,4.9038455e-01
1.1450000e+00,4.9030613e-01
1.1500000e+00,4.9022745e-01
1.1550000e+00,4.9014849e-01
1.1600000e+00,4.9006926e-01
1.1650000e+00,4.8998976e-01
1.1700000e+00,4.8991000e-01
1.1750000e+00,4.8982997e-01
1.1800000e+00,4.8974967e-01
1.1850000e+00,4.8966910e-01
1.1900000e+00,4.8958827e-01
1.1950000e+00,4.8950717e-01
1.2000000e+00,4.8942581e-01
1.2050000e+00,4.8934418e-01
1.2100000e+00,4.8926229e-01
1.2150000e+00,4.8918014e-01
1.2200000e+00,4.8909772e-01
1.2250000e+00,4.8901504e-01
1.2300000e+00,4.8893209e-01
1.2350000e+00,4.8884889e-01
1.2400000e+00,4.8876543e-01
1.2450000e+00,4.8868170e-01
1.2500000e+00,4.8859771e-01
1.2550000e+00,4.8851347e-01
1.2600000e+00,4.8842896e-01
1.2650000e+00,4.8834420e-01
1.2700000e+00,4.8825918e-01
1.2750000e+00,4.8817390e-01
1.2800000e+00,4.8808836e-01
1.2850000e+00,4.8800257e-01
1.2900000e+00,4.8791652e-01
1.2950000e+00,4.8783022e-01
1.3000000e+00,4.8774366e-01
1.3050000e+00,4.8765685e-01
1.3100000e+00,4.8756978e-01
1.3150000e+00,4.8748246e-01
1.3200000e+00,4.8739488e-01
1.3250000e+00,4.8730705e-01
1.3300000e+00,4.8721897e-01
1.3350000e+00,4.8713064e-01
1.3400000e+00,4.8704206e-01
1.3450000e+00,4.8695322e-01
1.3500000e+00,4.8686414e-01
1.3550000e+00,4.8677480e-01
1.3600000e+00,4.8668522e-01
1.3650000e+00,4.8659539e-01
1.3700000e+00,4.8650531e-01
1.3750000e+00,4.8641498e-01
1.3800000e+00,4.8632440e-01
1.3850000e+00,4.8623357e-01
1.3900000e+00,4.8614250e-01
1.3950000e+00,4.8605119e-01
1.4000000e+00,4.8595962e-01
1.4050000e+00,4.8586782e-01
1.4100000e+00,4.8577576e-01
1.4150000e+00,4.8568347e-01
1.4200000e+00,4.8559093e-01
1.4250000e+00,4.8549814e-01
1.4300000e+00,4.8540512e-01
1.4350000e+00,4.8531185e-01
1.4400000e+00,4.8521833e-01
1.4450000e+00,4.8512458e-01
1.4500000e+00,4.8503059e-01
1.4550000e+00,4.8493635e-01
1.4600000e+00,4.8484188e-01
1.4650000e+00,4.8474716e-01
1.4700000e+00,4.8465221e-01
1.4750000e+00,4.8455701e-01
1.4800000e+00,4.8446158e-01
1.4850000e+00,4.8436591e-01
1.4900000e+00,4.8427001e-01
1.4950000e+00,4.8417386e-01
1.5000000e+00,4.8407748e-01
1.5050000e+00,4.8398086e-01
1.5100000e+00,4.8388401e-01
1.5150000e+00,4.8378692e-01
1.5200000e+00,4.8368960e-01
1.5250000e+00,4.8359204e-01
1.5300000e+00,4.8349425e-01
1.5350000e+00,4.8339622e-01
1.5400000e+00,4.8329796e-01
1.5450000e+00,4.8319947e-01
1.5500000e+00,4.8310075e-01
1.5550000e+00,4.8300179e-01
1.5600000e+00,4.8290261e-01
1.5650000e+00,4.8280319e-01
1.5700000e+00,4.8270354e-01
1.5750000e+00,4.8260366e-01
1.5800000e+00,4.8250355e-01
1.5850000e+00,4.8240321e-01
1.5900000e+00,4.8230265e-01
1.5950000e+00,4.8220185e-01
1.6000000e+00,4.8210083e-01
1.6050000e+00,4.8199958e-01
1.6100000e+00,4.8189810e-01
1.6150000e+00,4.8179639e-01
1.6200000e+00,4.8169446e-01
1.6250000e+00,4.8159230e-01
1.6300000e+00,4.8148992e-01
1.6350000e+00,4.8138731e-01
1.6400000e+00,4.8128448e-01
1.6450000e+00,4.8118142e-01
1.6500000e+00,4.8107814e-01
1.6550000e+00,4.8097464e-01
1.6600000e+00,4.8087091e-01
1.6650000e+00,4.8076696e-01
1.6700000e+00,4.8066278e-01
1.6750000e+00,4.8055839e-01
1.6800000e+00,4.8045377e-01
1.6850000e+00,4.8034894e-01
1.6900000e+00,4.8024388e-01
1.6950000e+00,4.8013860e-01
1.7000000e+00,4.8003310e-01
1.7050000e+00,4.7992738e-01
1.7100000e+00,4.7982145e-01
1.7150000e+00,4.7971529e-01
1.7200000e+00,4.7960892e-01
1.7250000e+00,4.7950233e-01
1.7300000e+00,4.7939552e-01
1.7350000e+00,4.7928849e-01
1.7400000e+00,4.7918125e-01
1.7450000e+00,4.7907379e-01
1.7500000e+00,4.7896611e-01
1.7550000e+00,4.7885822e-01
1.7600000e+00,4.7875012e-01
1.7650000e+00,4.7864180e-01
1.7700000e+00,4.7853326e-01
1.7750000e+00,4.7842451e-01
1.7800000e+00,4.7831555e-01
1.7850000e+00,4.7820638e-01
1.7900000e+00,4.7809699e-01
1.7950000e+00,4.7798739e-01
1.8000000e+00,4.7787757e-01
1.8050000e+00,4.7776755e-01
1.8100000e+00,4.7765731e-01
1.8150000e+00,4.7754687e-01
1.8200000e+00,4.7743621e-01
1.8250000e+00,4.7732534e-01
1.8300000e+00,4.7721427e-01
1.8350000e+00,4.7710298e-01
1.8400000e+00,4.7699148e-01
1.8450000e+00,4.7687978e-01
1.8500000e+00,4.7676787e-01
1.8550000e+00,4.7665575e-01
1.8600000e+00,4.7654342e-01
1.8650000e+00,4.7643089e-01
1.8700000e+00,4.7631814e-01
1.8750000e+00,4.7620520e-01
1.8800000e+00,4.7609204e-01
1.8850000e+00,4.7597868e-01
1.8900000e+00,4.7586512e-01
1.8950000e+00,4.7575135e-01
1.9000000e+00,4.7563737e-01
1.9050000e+00,4.7552319e-01
1.9100000e+00,4.7540881e-01
1.9150000e+00,4.7529423e-01
1.9200000e+00,4.7517944e-01
1.9250000e+00,4.7506444e-01
1.9300000e+00,4.7494925e-01
1.9350000e+00,4.7483385e-01
1.9400000e+00,4.7471826e-01
1.9450000e+00,4.7460246e-01
1.9500000e+00,4.7448646e-01
1.9550000e+00,4.7437026e-01
1.9600000e+00,4.7425385e-01
1.9650000e+00,4.7413725e-01
1.9700000e+00,4.7402045e-01
1.9750000e+00,4.7390345e-01
1.9800000e+00,4.7378625e-01
1.9850000e+00,4.7366886e-01
1.9900000e+00,4.7355126e-01
1.9950000e+00,4.7343347e-01
2.0000000e+00,4.7331548e-01
2.0050000e+00,4.7319729e-01
2.0100000e+00,4.7307891e-01
2.0150000e+00,4.7296033e-01
2.0200000e+00,4.7284155e-01
2.0250000e+00,4.7272258e-01
2.0300000e+00,4.7260341e-01
2.0350000e+00,4.7248405e-01
2.0400000e+00,4.7236449e-01
2.0450000e+00,4.7224474e-01
2.0500000e+00,4.7212479e-01
2.0550000e+00,4.7200465e-01
2.0600000e+00,4.7188432e-01
2.0650000e+00,4.7176380e-01
2.0700000e+00,4.7164308e-01
2.0750000e+00,4.7152217e-01
2.0800000e+00,4.7140106e-01
2.0850000e+00,4.7127977e-01
2.0900000e+00,4.7115829e-01
2.0950000e+00,4.7103661e-01
2.1000000e+00,4.7091474e-01
2.1050000e+00,4.7079268e-01
2.1100000e+00,4.7067044e-01
2.1150000e+00,4.7054800e-01
2.1200000e+00,4.7042537e-01
2.1250000e+00,4.7030256e-01
2.1300000e+00,4.7017956e-01
2.1350000e+00,4.7005636e-01
2.1400000e+00,4.6993298e-01
2.1450000e+00,4.6980942e-01
2.1500000e+00,4.6968566e-01
2.1550000e+00,4.6956172e-01
2.1600000e+00,4.6943759e-01
2.1650000e+00,4.6931327e-01
2.1700000e+00,4.6918877e-01
2.1750000e+00,4.6906409e-01
2.1800000e+00,4.6893921e-01
2.1850000e+00,4.6881416e-01
2.1900000e+00,4.6868891e-01
2.1950000e+00,4.6856349e-01
2.2000000e+00,4.6843788e-01
2.2050000e+00,4.6831208e-01
2.2100000e+00,4.6818611e-01
2.2150000e+00,4.6805994e-01
2.2200000e+00,4.6793360e-01
2.2250000e+00,4.6780707e-01
2.2300000e+00,4.6768037e-01
2.2350000e+00,4.6755347e-01
2.2400000e+00,4.6742640e-01
2.2450000e+00,4.6729915e-01
2.2500000e+00,4.6717171e-01
2.2550000e+00,4.6704410e-01
2.2600000e+00,4.6691630e-01
2.2650000e+00,4.6678833e-01
2.2700000e+00,4.6666017e-01
2.2750000e+00,4.6653184e-01
2.2800000e+00,4.6640332e-01
2.2850000e+00,4.6627463e-01
2.2900000e+00,4.6614576e-01
2.2950000e+00,4.6601671e-01
2.3000000e+00,4.6588748e-01
2.3050000e+00,4.6575808e-01
2.3100000e+00,4.6562850e-01
2.3150000e+00,4.6549874e-01
2.3200000e+00,4.6536880e-01
2.3250000e+00,4.6523869e-01
2.3300000e+00,4.6510840e-01
2.3350000e+00,4.6497794e-01
2.3400000e+00,4.6484730e-01
2.3450000e+00,4.6471648e-01
2.3500000e+00,4.6458549e-01
2.3550000e+00,4.6445433e-01
2.3600000e+00,4.6432299e-01
2.3650000e+00,4.6419148e-01
2.3700000e+00,4.6405979e-01
2.3750000e+00,4.6392793e-01
2.3800000e+00,4.6379590e-01
2.3850000e+00,4.6366369e-01
2.3900000e+00,4.6353132e-01
2.3950000e+00,4.6339877e-01
2.4000000e+00,4.6326604e-01
2.4050000e+00,4.6313315e-01
2.4100000e+00,4.6300008e-01
2.4150000e+00,4.6286685e-01
2.4200000e+00,4.6273344e-01
2.4250000e+00,4.6259986e-01
2.4300000e+00,4.6246611e-01
2.4350000e+00,4.6233220e-01
2.4400000e+00,4.6219811e-01
2.4450000e+00,4.6206385e-01
2.4500000e+00,4.6192942e-01
2.4550000e+00,4.6179483e-01
2.4600000e+00,4.6166007e-01
2.4650000e+00,4.6152513e-01
2.4700000e+00,4.6139003e-01
2.4750000e+00,4.6125477e-01
2.4800000e+00,4.6111933e-01
2.4850000e+00,4.6098373e-01
2.4900000e+00,4.6084796e-01
2.4950000e+00,4.6071203e-01
2.5000000e+00,4.6057592e-01
2.5050000e+00,4.6043966e-01
2.5100000e+00,4.6030322e-01
2.5150000e+00,4.6016662e-01
2.5200000e+00,4.6002986e-01
2.5250000e+00,4.5989293e-01
2.5300000e+00,4.5975584e-01
2.5350000e+00,4.5961858e-01
2.5400000e+00,4.5948116e-01
2.5450000e+00,4.5934357e-01
2.5500000e+00,4.5920582e-01
2.5550000e+00,4.5906791e-01
2.5600000e+00,4.5892983e-01
2.5650000e+00,4.5879159e-01
2.5700000e+00,4.5865319e-01
2.5750000e+00,4.5851463e-01
2.5800000e+00,4.5837591e-01
2.5850000e+00,4.5823702e-01
2.5900000e+00,4.5809797e-01
2.5950000e+00,4.5795876e-01
2.6000000e+00,4.5781939e-01
2.6050000e+00,4.5767986e-01
2.6100000e+00,4.5754017e-01
2.6150000e+00,4.5740032e-01
2.6200000e+00,4.5726031e-01
2.6250000e+00,4.5712014e-01
2.6300000e+00,4.5697981e-01
2.6350000e+00,4.5683932e-01
2.6400000e+00,4.5669867e-01
2.6450000e+00,4.5655787e-01
2.6500000e+00,4.5641690e-01
2.6550000e+00,4.5627578e-01
2.6600000e+00,4.5613450e-01
2.6650000e+00,4.5599306e-01
2.6700000e+00,4.5585147e-01
2.6750000e+00,4.5570972e-01
2.6800000e+00,4.5556781e-01
2.6850000e+00,4.5542574e-01
2.6900000e+00,4.5528352e-01
2.6950000e+00,4.5514115e-01
2.7000000e+00,4.5499861e-01
2.7050000e+00,4.5485593e-01
2.7100000e+00,4.5471308e-01
2.7150000e+00,4.5457009e-01
2.7200000e+00,4.5442693e-01
2.7250000e+00,4.5428363e-01
2.7300000e+00,4.5414016e-01
2.7350000e+00,4.5399655e-01
2.7400000e+00,4.5385278e-01
2.7450000e+00,4.5370886e-01
2.7500000e+00,4.5356478e-01
2.7550000e+00,4.5342056e-01
2.7600000e+00,4.5327617e-01
2.7650000e+00,4.5313164e-01
2.7700000e+00,4.5298696e-01
2.7750000e+00,4.5284212e-01
2.7800000e+00,4.5269713e-01
2.7850000e+00,4.5255199e-01
2.7900000e+00,4.5240670e-01
2.7950000e+00,4.5226125e-01
2.8000000e+00,4.5211566e-01
2.8050000e+00,4.5196992e-01
2.8100000e+00,4.5182402e-01
2.8150000e+00,4.5167798e-01
2.8200000e+00,4.5153179e-01
2.8250000e+00,4.5138544e-01
2.8300000e+00,4.5123895e-01
2.8350000e+00,4.5109231e-01
2.8400000e+00,4.5094552e-01
2.8450000e+00,4.5079858e-01
2.8500000e+00,4.5065149e-01
2.8550000e+00,4.5050426e-01
2.8600000e+00,4.5035687e-01
2.8650000e+00,4.5020934e-01
2.8700000e+00,4.5006166e-01
2.8750000e+00,4.4991384e-01
2.8800000e+00,4.4976587e-01
2.8850000e+00,4.4961775e-01
2.8900000e+00,4.4946948e-01
2.8950000e+00,4.4932107e-01
2.9000000e+00,4.4917251e-01
2.9050000e+00,4.4902381e-01
2.9100000e+00,4.4887496e-01
2.9150000e+00,4.4872597e-01
2.9200000e+00,4.4857683e-01
2.9250000e+00,4.4842755e-01
2.9300000e+00,4.4827812e-01
2.9350000e+00,4.4812854e-01
2.9400000e+00,4.4797883e-01
2.9450000e+00,4.4782897e-01
2.9500000e+00,4.4767896e-01
2.9550000e+00,4.4752882e-01
2.9600000e+00,4.4737852e-01
2.9650000e+00,4.4722809e-01
2.9700000e+00,4.4707751e-01
2.9750000e+00,4.4692679e-01
2.9800000e+00,4.4677593e-01
2.9850000e+00,4.4662493e-01
2.9900000e+00,4.4647378e-01
2.9950000e+00,4.4632250e-01
3.0000000e+00,4.4617107e-01
3.0050000e+00,4.4601950e-01
3.0100000e+00,4.4586779e-01
3.0150000e+00,4.4571593e-01
3.0200000e+00,4.4556394e-01
3.0250000e+00,4.4541181e-01
3.0300000e+00,4.4525954e-01
3.0350000e+00,4.4510713e-01
3.0400000e+00,4.4495457e-01
3.0450000e+00,4.4480188e-01
3.0500000e+00,4.4464905e-01
3.0550000e+00,4.4449608e-01
3.0600000e+00,4.4434297e-01
3.0650000e+00,4.4418973e-01
3.0700000e+00,4.4403634e-01
3.0750000e+00,4.4388282e-01
3.0800000e+00,4.4372915e-01
3.0850000e+00,4.4357536e-01
3.0900000e+00,4.4342142e-01
3.0950000e+00,4.4326734e-01
3.1000000e+00,4.4311313e-01
3.1050000e+00,4.4295879e-01
3.1100000e+00,4.4280430e-01
3.1150000e+00,4.4264968e-01
3.1200000e+00,4.4249492e-01
3.1250000e+00,4.4234003e-01
3.1300000e+00,4.4218500e-01
3.1350000e+00,4.4202983e-01
3.1400000e+00,4.4187453e-01
3.1450000e+00,4.4171910e-01
3.1500000e+00,4.4156353e-01
3.1550000e+00,4.4140782e-01
3.1600000e+00,4.4125198e-01
3.1650000e+00,4.4109601e-01
3.1700000e+00,4.4093990e-01
3.1750000e+00,4.4078366e-01
3.1800000e+00,4.4062728e-01
3.1850000e+00,4.4047077e-01
3.1900000e+00,4.4031413e-01
3.1950000e+00,4.4015736e-01
3.2000000e+00,4.4000045e-01
3.2050000e+00,4.3984340e-01
3.2100000e+00,4.3968623e-01
3.2150000e+00,4.3952892e-01
3.2200000e+00,4.3937149e-01
3.2250000e+00,4.3921392e-01
3.2300000e+00,4.3905621e-01
3.2350000e+00,4.3889838e-01
3.2400000e+00,4.3874041e-01
3.2450000e+00,4.3858232e-01
3.2500000e+00,4.3842409e-01
3.2550000e+00,4.3826573e-01
3.2600000e+00,4.3810725e-01
3.2650000e+00,4.3794863e-01
3.2700000e+00,4.3778988e-01
3.2750000e+00,4.3763100e-01
3.2800000e+00,4.3747199e-01
3.2850000e+00,4.3731285e-01
3.2900000e+00,4.3715359e-01
3.2950000e+00,4.3699419e-01
3.3000000e+00,4.3683467e-01
3.3050000e+00,4.3667501e-01
3.3100000e+00,4.3651523e-01
3.3150000e+00,4.3635532e-01
3.3200000e+00,4.3619528e-01
3.3250000e+00,4.3603511e-01
3.3300000e+00,4.3587482e-01
3.3350000e+00,4.3571440e-01
3.3400000e+00,4.3555385e-01
3.3450000e+00,4.3539317e-01
3.3500000e+00,4.3523237e-01
3.3550000e+00,4.3507143e-01
3.3600000e+00,4.3491038e-01
3.3650000e+00,4.3474919e-01
3.3700000e+00,4.3458788e-01
3.3750000e+00,4.3442645e-01
3.3800000e+00,4.3426489e-01
3.3850000e+00,4.3410320e-01
3.3900000e+00,4.3394138e-01
3.3950000e+00,4.3377945e-01
3.4000000e+00,4.3361738e-01
3.4050000e+00,4.3345519e-01
3.4100000e+00,4.3329288e-01
3.4150000e+00,4.3313044e-01
3.4200000e+00,4.3296788e-01
3.4250000e+00,4.3280519e-01
3.4300000e+00,4.3264238e-01
3.4350000e+00,4.3247945e-01
3.4400000e+00,4.3231639e-01
3.4450000e+00,4.3215321e-01
3.4500000e+00,4.3198990e-01
3.4550000e+00,4.3182648e-01
3.4600000e+00,4.3166292e-01
3.4650000e+00,4.3149925e-01
3.4700000e+00,4.3133545e-01
3.4750000e+00,4.3117154e-01
3.4800000e+00,4.3100750e-01
3.4850000e+00,4.3084333e-01
3.4900000e+00,4.3067905e-01
3.4950000e+00,4.3051464e-01
3.5000000e+00,4.3035011e-01
3.5050000e+00,4.3018546e-01
3.5100000e+00,4.3002069e-01
3.5150000e+00,4.2985580e-01
3.5200000e+00,4.2969079e-01
3.5250000e+00,4.2952566e-01
3.5300000e+00,4.2936041e-01
3.5350000e+00,4.2919503e-01
3.5400000e+00,4.2902954e-01
3.5450000e+00,4.2886393e-01
3.5500000e+00,4.2869819e-01
3.5550000e+00,4.2853234e-01
3.5600000e+00,4.2836637e-01
3.5650000e+00,4.2820028e-01
3.5700000e+00,4.2803407e-01
3.5750000e+00,4.2786774e-01
3.5800000e+00,4.2770129e-01
3.5850000e+00,4.2753473e-01
3.5900000e+00,4.2736804e-01
3.5950000e+00,4.2720124e-01
3.6000000e+00,4.2703432e-01
3.6050000e+00,4.2686728e-01
3.6100000e+00,4.2670012e-01
3.6150000e+00,4.2653285e-01
3.6200000e+00,4.2636546e-01
3.6250000e+00,4.2619795e-01
3.6300000e+00,4.2603033e-01
3.6350000e+00,4.2586259e-01
3.6400000e+00,4.2569473e-01
3.6450000e+00,4.2552675e-01
3.6500000e+00,4.2535866e-01
3.6550000e+00,4.2519045e-01
3.6600000e+00,4.2502213e-01
3.6650000e+00,4.2485369e-01
3.6700000e+00,4.2468514e-01
3.6750000e+00,4.2451647e-01
3.6800000e+00,4.2434768e-01
3.6850000e+00,4.2417878e-01
3.6900000e+00,4.2400976e-01
3.6950000e+00,4.2384063e-01
3.7000000e+00,4.2367139e-01
3.7050000e+00,4.2350203e-01
3.7100000e+00,4.2333256e-01
3.7150000e+00,4.2316297e-01
3.7200000e+00,4.2299327e-01
3.7250000e+00,4.2282345e-01
3.7300000e+00,4.2265352e-01
3.7350000e+00,4.2248348e-01
3.7400000e+00,4.2231332e-01
3.7450000e+00,4.2214305e-01
3.7500000e+00,4.2197267e-01
3.7550000e+00,4.2180217e-01
3.7600000e+00,4.2163157e-01
3.7650000e+00,4.2146084e-01
3.7700000e+00,4.2129001e-01
3.7750000e+00,4.2111907e-01
3.7800000e+00,4.2094801e-01
3.7850000e+00,4.2077684e-01
3.7900000e+00,4.2060556e-01
3.7950000e+00,4.2043417e-01
3.8000000e+00,4.2026266e-01
3.8050000e+00,4.2009105e-01
3.8100000e+00,4.1991932e-01
3.8150000e+00,4.1974748e-01
3.8200000e+00,4.1957553e-01
3.8250000e+00,4.1940347e-01
3.8300000e+00,4.1923130e-01
3.8350000e+00,4.1905902e-01
3.8400000e+00,4.1888663e-01
3.8450000e+00,4.1871413e-01
3.8500000e+00,4.1854152e-01
3.8550000e+00,4.1836880e-01
3.8600000e+00,4.1819597e-01
3.8650000e+00,4.1802304e-01
3.8700000e+00,4.1784999e-01
3.8750000e+00,4.1767683e-01
