x,phi1(x)
0.0000000e+00,1.0000000e+00
5.0000000e-03,9.9947317e-01
1.0000000e-02,9.9890408e-01
1.5000000e-02,9.9829466e-01
2.0000000e-02,9.9764673e-01
2.5000000e-02,9.9696205e-01
3.0000000e-02,9.9624230e-01
3.5000000e-02,9.9548908e-01
4.0000000e-02,9.9470392e-01
4.5000000e-02,9.9388828e-01
5.0000000e-02,9.9304358e-01
5.5000000e-02,9.9217114e-01
6.0000000e-02,9.9127226e-01
6.5000000e-02,9.9034816e-01
7.0000000e-02,9.8940001e-01
7.5000000e-02,9.8842892e-01
8.0000000e-02,9.8743599e-01
8.5000000e-02,9.8642222e-01
9.0000000e-02,9.8538861e-01
9.5000000e-02,9.8433608e-01
1.0000000e-01,9.8326554e-01
1.0500000e-01,9.8217785e-01
1.1000000e-01,9.8107381e-01
1.1500000e-01,9.7995423e-01
1.2000000e-01,9.7881985e-01
1.2500000e-01,9.7767138e-01
1.3000000e-01,9.7650951e-01
1.3500000e-01,9.7533490e-01
1.4000000e-01,9.7414818e-01
1.4500000e-01,9.7294995e-01
1.5000000e-01,9.7174077e-01
1.5500000e-01,9.7052121e-01
1.6000000e-01,9.6929178e-01
1.6500000e-01,9.6805299e-01
1.7000000e-01,9.6680531e-01
1.7500000e-01,9.6554921e-01
1.8000000e-01,9.6428513e-01
1.8500000e-01,9.6301349e-01
1.9000000e-01,9.6173468e-01
1.9500000e-01,9.6044910e-01
2.0000000e-01,9.5915711e-01
2.0500000e-01,9.5785906e-01
2.1000000e-01,9.5655529e-01
2.1500000e-01,9.5524612e-01
2.2000000e-01,9.5393187e-01
2.2500000e-01,9.5261281e-01
2.3000000e-01,9.5128924e-01
2.3500000e-01,9.4996143e-01
2.4000000e-01,9.4862963e-01
2.4500000e-01,9.4729409e-01
2.5000000e-01,9.4595504e-01
2.5500000e-01,9.4461272e-01
2.6000000e-01,9.4326733e-01
2.6500000e-01,9.4191909e-01
2.7000000e-01,9.4056819e-01
2.7500000e-01,9.3921482e-01
2.8000000e-01,9.3785917e-01
2.8500000e-01,9.3650140e-01
2.9000000e-01,9.3514168e-01
2.9500000e-01,9.3378017e-01
3.0000000e-01,9.3241702e-01
3.0500000e-01,9.3105238e-01
3.1000000e-01,9.2968639e-01
3.1500000e-01,9.2831918e-01
3.2000000e-01,9.2695087e-01
3.2500000e-01,9.2558159e-01
3.3000000e-01,9.2421146e-01
3.3500000e-01,9.2284059e-01
3.4000000e-01,9.2146907e-01
3.4500000e-01,9.2009703e-01
3.5000000e-01,9.1872455e-01
3.5500000e-01,9.1735173e-01
3.6000000e-01,9.1597865e-01
3.6500000e-01,9.1460541e-01
3.7000000e-01,9.1323209e-01
3.7500000e-01,9.1185876e-01
3.8000000e-01,9.1048550e-01
3.8500000e-01,9.0911239e-01
3.9000000e-01,9.0773949e-01
3.9500000e-01,9.0636686e-01
4.0000000e-01,9.0499458e-01
4.0500000e-01,9.0362270e-01
4.1000000e-01,9.0225128e-01
4.1500000e-01,9.0088038e-01
4.2000000e-01,8.9951005e-01
4.2500000e-01,8.9814035e-01
4.3000000e-01,8.9677131e-01
4.3500000e-01,8.9540299e-01
4.4000000e-01,8.9403544e-01
4.4500000e-01,8.9266869e-01
4.5000000e-01,8.9130278e-01
4.5500000e-01,8.8993777e-01
4.6000000e-01,8.8857368e-01
4.6500000e-01,8.8721056e-01
4.7000000e-01,8.8584843e-01
4.7500000e-01,8.8448733e-01
4.8000000e-01,8.8312729e-01
4.8500000e-01,8.8176835e-01
