x,phi1(x)
0.0000000e+00,1.1976613e+00
5.0000000e-03,1.1970318e+00
1.0000000e-02,1.1963972e+00
1.5000000e-02,1.1957575e+00
2.0000000e-02,1.1951130e+00
2.5000000e-02,1.1944637e+00
3.0000000e-02,1.1938097e+00
3.5000000e-02,1.1931510e+00
4.0000000e-02,1.1924878e+00
4.5000000e-02,1.1918202e+00
5.0000000e-02,1.1911482e+00
5.5000000e-02,1.1904720e+00
6.0000000e-02,1.1897915e+00
6.5000000e-02,1.1891070e+00
7.0000000e-02,1.1884184e+00
7.5000000e-02,1.1877259e+00
8.0000000e-02,1.1870296e+00
8.5000000e-02,1.1863295e+00
9.0000000e-02,1.1856256e+00
9.5000000e-02,1.1849181e+00
1.0000000e-01,1.1842071e+00
1.0500000e-01,1.1834926e+00
1.1000000e-01,1.1827747e+00
1.1500000e-01,1.1820534e+00
1.2000000e-01,1.1813288e+00
1.2500000e-01,1.1806011e+00
1.3000000e-01,1.1798702e+00
1.3500000e-01,1.1791362e+00
1.4000000e-01,1.1783992e+00
1.4500000e-01,1.1776593e+00
1.5000000e-01,1.1769165e+00
1.5500000e-01,1.1761708e+00
1.6000000e-01,1.1754224e+00
1.6500000e-01,1.1746713e+00
1.7000000e-01,1.1739175e+00
1.7500000e-01,1.1731612e+00
1.8000000e-01,1.1724023e+00
1.8500000e-01,1.1716409e+00
1.9000000e-01,1.1708771e+00
1.9500000e-01,1.1701109e+00
2.0000000e-01,1.1693424e+00
2.0500000e-01,1.1685716e+00
2.1000000e-01,1.1677986e+00
2.1500000e-01,1.1670235e+00
2.2000000e-01,1.1662462e+00
2.2500000e-01,1.1654668e+00
2.3000000e-01,1.1646854e+00
2.3500000e-01,1.1639020e+00
2.4000000e-01,1.1631167e+00
2.4500000e-01,1.1623295e+00
2.5000000e-01,1.1615405e+00
2.5500000e-01,1.1607496e+00
2.6000000e-01,1.1599570e+00
2.6500000e-01,1.1591626e+00
2.7000000e-01,1.1583666e+00
2.7500000e-01,1.1575690e+00
2.8000000e-01,1.1567697e+00
2.8500000e-01,1.1559689e+00
2.9000000e-01,1.1551665e+00
2.9500000e-01,1.1543627e+00
3.0000000e-01,1.1535574e+00
3.0500000e-01,1.1527508e+00
3.1000000e-01,1.1519427e+00
3.1500000e-01,1.1511333e+00
3.2000000e-01,1.1503226e+00
3.2500000e-01,1.1495106e+00
3.3000000e-01,1.1486973e+00
3.3500000e-01,1.1478829e+00
3.4000000e-01,1.1470673e+00
3.4500000e-01,1.1462505e+00
3.5000000e-01,1.1454327e+00
3.5500000e-01,1.1446137e+00
3.6000000e-01,1.1437937e+00
3.6500000e-01,1.1429727e+00
3.7000000e-01,1.1421506e+00
3.7500000e-01,1.1413277e+00
3.8000000e-01,1.1405037e+00
3.8500000e-01,1.1396789e+00
3.9000000e-01,1.1388532e+00
3.9500000e-01,1.1380266e+00
4.0000000e-01,1.1371992e+00
4.0500000e-01,1.1363709e+00
4.1000000e-01,1.1355419e+00
4.1500000e-01,1.1347122e+00
4.2000000e-01,1.1338817e+00
4.2500000e-01,1.1330505e+00
4.3000000e-01,1.1322186e+00
4.3500000e-01,1.1313861e+00
4.4000000e-01,1.1305529e+00
4.4500000e-01,1.1297191e+00
4.5000000e-01,1.1288847e+00
4.5500000e-01,1.1280498e+00
4.6000000e-01,1.1272142e+00
4.6500000e-01,1.1263782e+00
4.7000000e-01,1.1255416e+00
4.7500000e-01,1.1247046e+00
4.8000000e-01,1.1238671e+00
4.8500000e-01,1.1230291e+00
4.9000000e-01,1.1221907e+00
4.9500000e-01,1.1213519e+00
5.0000000e-01,1.1205126e+00
5.0500000e-01,1.1196730e+00
5.1000000e-01,1.1188331e+00
5.1500000e-01,1.1179928e+00
5.2000000e-01,1.1171522e+00
5.2500000e-01,1.1163112e+00
5.3000000e-01,1.1154700e+00
5.3500000e-01,1.1146285e+00
5.4000000e-01,1.1137867e+00
5.4500000e-01,1.1129447e+00
5.5000000e-01,1.1121025e+00
5.5500000e-01,1.1112600e+00
5.6000000e-01,1.1104174e+00
5.6500000e-01,1.1095745e+00
5.7000000e-01,1.1087315e+00
5.7500000e-01,1.1078883e+00
5.8000000e-01,1.1070450e+00
5.8500000e-01,1.1062016e+00
5.9000000e-01,1.1053580e+00
5.9500000e-01,1.1045144e+00
6.0000000e-01,1.1036706e+00
6.0500000e-01,1.1028268e+00
6.1000000e-01,1.1019829e+00
6.1500000e-01,1.1011389e+00
6.2000000e-01,1.1002950e+00
6.2500000e-01,1.0994509e+00
6.3000000e-01,1.0986069e+00
6.3500000e-01,1.0977629e+00
6.4000000e-01,1.0969188e+00
6.4500000e-01,1.0960748e+00
6.5000000e-01,1.0952308e+00
6.5500000e-01,1.0943868e+00
6.6000000e-01,1.0935429e+00
6.6500000e-01,1.0926991e+00
6.7000000e-01,1.0918553e+00
6.7500000e-01,1.0910116e+00
6.8000000e-01,1.0901680e+00
6.8500000e-01,1.0893244e+00
6.9000000e-01,1.0884810e+00
6.9500000e-01,1.0876377e+00
7.0000000e-01,1.0867945e+00
7.0500000e-01,1.0859515e+00
7.1000000e-01,1.0851086e+00
7.1500000e-01,1.0842658e+00
7.2000000e-01,1.0834232e+00
7.2500000e-01,1.0825808e+00
7.3000000e-01,1.0817386e+00
7.3500000e-01,1.0808965e+00
7.4000000e-01,1.0800546e+00
7.4500000e-01,1.0792129e+00
7.5000000e-01,1.0783714e+00
7.5500000e-01,1.0775302e+00
7.6000000e-01,1.0766891e+00
7.6500000e-01,1.0758483e+00
7.7000000e-01,1.0750077e+00
7.7500000e-01,1.0741674e+00
7.8000000e-01,1.0733273e+00
7.8500000e-01,1.0724874e+00
7.9000000e-01,1.0716478e+00
7.9500000e-01,1.0708085e+00
8.0000000e-01,1.0699695e+00
8.0500000e-01,1.0691307e+00
8.1000000e-01,1.0682922e+00
8.1500000e-01,1.0674540e+00
8.2000000e-01,1.0666161e+00
8.2500000e-01,1.0657785e+00
8.3000000e-01,1.0649413e+00
8.3500000e-01,1.0641043e+00
8.4000000e-01,1.0632676e+00
8.4500000e-01,1.0624313e+00
8.5000000e-01,1.0615953e+00
8.5500000e-01,1.0607597e+00
8.6000000e-01,1.0599243e+00
8.6500000e-01,1.0590894e+00
8.7000000e-01,1.0582547e+00
8.7500000e-01,1.0574205e+00
8.8000000e-01,1.0565865e+00
8.8500000e-01,1.0557530e+00
8.9000000e-01,1.0549198e+00
8.9500000e-01,1.0540870e+00
9.0000000e-01,1.0532545e+00
9.0500000e-01,1.0524225e+00
9.1000000e-01,1.0515908e+00
9.1500000e-01,1.0507595e+00
9.2000000e-01,1.0499286e+00
9.2500000e-01,1.0490981e+00
9.3000000e-01,1.0482680e+00
9.3500000e-01,1.0474383e+00
9.4000000e-01,1.0466091e+00
9.4500000e-01,1.0457802e+00
9.5000000e-01,1.0449517e+00
9.5500000e-01,1.0441237e+00
9.6000000e-01,1.0432960e+00
9.6500000e-01,1.0424688e+00
9.7000000e-01,1.0416421e+00
9.7500000e-01,1.0408157e+00
9.8000000e-01,1.0399898e+00
9.8500000e-01,1.0391644e+00
9.9000000e-01,1.0383393e+00
9.9500000e-01,1.0375148e+00
1.0000000e+00,1.0366906e+00
1.0050000e+00,1.0358669e+00
1.0100000e+00,1.0350437e+00
1.0150000e+00,1.0342209e+00
1.0200000e+00,1.0333986e+00
1.0250000e+00,1.0325767e+00
1.0300000e+00,1.0317553e+00
1.0350000e+00,1.0309344e+00
1.0400000e+00,1.0301139e+00
1.0450000e+00,1.0292939e+00
1.0500000e+00,1.0284744e+00
1.0550000e+00,1.0276553e+00
1.0600000e+00,1.0268367e+00
1.0650000e+00,1.0260186e+00
1.0700000e+00,1.0252010e+00
1.0750000e+00,1.0243839e+00
1.0800000e+00,1.0235672e+00
1.0850000e+00,1.0227511e+00
1.0900000e+00,1.0219354e+00
1.0950000e+00,1.0211202e+00
1.1000000e+00,1.0203055e+00
1.1050000e+00,1.0194913e+00
1.1100000e+00,1.0186776e+00
1.1150000e+00,1.0178644e+00
1.1200000e+00,1.0170517e+00
1.1250000e+00,1.0162396e+00
1.1300000e+00,1.0154279e+00
1.1350000e+00,1.0146167e+00
1.1400000e+00,1.0138060e+00
1.1450000e+00,1.0129958e+00
1.1500000e+00,1.0121862e+00
1.1550000e+00,1.0113770e+00
1.1600000e+00,1.0105684e+00
1.1650000e+00,1.0097603e+00
1.1700000e+00,1.0089526e+00
1.1750000e+00,1.0081456e+00
1.1800000e+00,1.0073390e+00
1.1850000e+00,1.0065329e+00
1.1900000e+00,1.0057274e+00
1.1950000e+00,1.0049224e+00
1.2000000e+00,1.0041179e+00
1.2050000e+00,1.0033140e+00
1.2100000e+00,1.0025105e+00
1.2150000e+00,1.0017076e+00
1.2200000e+00,1.0009052e+00
1.2250000e+00,1.0001034e+00
1.2300000e+00,9.9930208e-01
1.2350000e+00,9.9850129e-01
1.2400000e+00,9.9770104e-01
1.2450000e+00,9.9690132e-01
1.2500000e+00,9.9610213e-01
1.2550000e+00,9.9530348e-01
1.2600000e+00,9.9450536e-01
1.2650000e+00,9.9370779e-01
1.2700000e+00,9.9291075e-01
1.2750000e+00,9.9211424e-01
1.2800000e+00,9.9131828e-01
1.2850000e+00,9.9052286e-01
1.2900000e+00,9.8972798e-01
1.2950000e+00,9.8893364e-01
1.3000000e+00,9.8813985e-01
1.3050000e+00,9.8734659e-01
1.3100000e+00,9.8655389e-01
1.3150000e+00,9.8576172e-01
1.3200000e+00,9.8497010e-01
1.3250000e+00,9.8417903e-01
1.3300000e+00,9.8338850e-01
1.3350000e+00,9.8259852e-01
1.3400000e+00,9.8180909e-01
1.3450000e+00,9.8102021e-01
1.3500000e+00,9.8023187e-01
1.3550000e+00,9.7944409e-01
1.3600000e+00,9.7865685e-01
1.3650000e+00,9.7787016e-01
1.3700000e+00,9.7708403e-01
1.3750000e+00,9.7629845e-01
1.3800000e+00,9.7551341e-01
1.3850000e+00,9.7472893e-01
1.3900000e+00,9.7394501e-01
1.3950000e+00,9.7316163e-01
1.4000000e+00,9.7237881e-01
1.4050000e+00,9.7159654e-01
1.4100000e+00,9.7081483e-01
1.4150000e+00,9.7003367e-01
1.4200000e+00,9.6925306e-01
1.4250000e+00,9.6847301e-01
1.4300000e+00,9.6769352e-01
1.4350000e+00,9.6691458e-01
1.4400000e+00,9.6613619e-01
1.4450000e+00,9.6535837e-01
1.4500000e+00,9.6458109e-01
1.4550000e+00,9.6380438e-01
1.4600000e+00,9.6302822e-01
1.4650000e+00,9.6225262e-01
1.4700000e+00,9.6147758e-01
1.4750000e+00,9.6070309e-01
1.4800000e+00,9.5992916e-01
1.4850000e+00,9.5915579e-01
1.4900000e+00,9.5838297e-01
1.4950000e+00,9.5761072e-01
1.5000000e+00,9.5683902e-01
1.5050000e+00,9.5606788e-01
1.5100000e+00,9.5529730e-01
1.5150000e+00,9.5452728e-01
1.5200000e+00,9.5375781e-01
1.5250000e+00,9.5298891e-01
1.5300000e+00,9.5222056e-01
1.5350000e+00,9.5145277e-01
1.5400000e+00,9.5068554e-01
1.5450000e+00,9.4991887e-01
1.5500000e+00,9.4915276e-01
1.5550000e+00,9.4838721e-01
1.5600000e+00,9.4762221e-01
1.5650000e+00,9.4685778e-01
1.5700000e+00,9.4609390e-01
1.5750000e+00,9.4533059e-01
1.5800000e+00,9.4456783e-01
1.5850000e+00,9.4380563e-01
1.5900000e+00,9.4304399e-01
1.5950000e+00,9.4228291e-01
1.6000000e+00,9.4152239e-01
1.6050000e+00,9.4076243e-01
1.6100000e+00,9.4000302e-01
1.6150000e+00,9.3924418e-01
1.6200000e+00,9.3848589e-01
1.6250000e+00,9.3772816e-01
1.6300000e+00,9.3697100e-01
1.6350000e+00,9.3621439e-01
1.6400000e+00,9.3545833e-01
1.6450000e+00,9.3470284e-01
1.6500000e+00,9.3394790e-01
1.6550000e+00,9.3319353e-01
1.6600000e+00,9.3243971e-01
1.6650000e+00,9.3168644e-01
1.6700000e+00,9.3093374e-01
1.6750000e+00,9.3018159e-01
1.6800000e+00,9.2943000e-01
1.6850000e+00,9.2867897e-01
1.6900000e+00,9.2792850e-01
1.6950000e+00,9.2717858e-01
1.7000000e+00,9.2642922e-01
1.7050000e+00,9.2568042e-01
1.7100000e+00,9.2493217e-01
1.7150000e+00,9.2418448e-01
1.7200000e+00,9.2343734e-01
1.7250000e+00,9.2269077e-01
1.7300000e+00,9.2194474e-01
1.7350000e+00,9.2119928e-01
1.7400000e+00,9.2045436e-01
1.7450000e+00,9.1971001e-01
1.7500000e+00,9.1896621e-01
1.7550000e+00,9.1822296e-01
1.7600000e+00,9.1748027e-01
1.7650000e+00,9.1673813e-01
1.7700000e+00,9.1599655e-01
1.7750000e+00,9.1525552e-01
1.7800000e+00,9.1451504e-01
1.7850000e+00,9.1377512e-01
1.7900000e+00,9.1303575e-01
1.7950000e+00,9.1229694e-01
1.8000000e+00,9.1155868e-01
1.8050000e+00,9.1082097e-01
1.8100000e+00,9.1008381e-01
1.8150000e+00,9.0934720e-01
1.8200000e+00,9.0861115e-01
1.8250000e+00,9.0787565e-01
1.8300000e+00,9.0714070e-01
1.8350000e+00,9.0640630e-01
