distance,flux0,varflux0,flux1,varflux1
1.275000,1.178075,0.218841,0.112323,0.047141
1.285000,1.175469,0.220673,0.111490,0.047158
1.295000,1.172976,0.222380,0.110670,0.047174
1.305000,1.169529,0.224030,0.108484,0.047486
1.315000,1.167058,0.225726,0.107722,0.047532
1.325000,1.164494,0.227503,0.106905,0.047471
1.335000,1.162018,0.229187,0.106208,0.047523
1.345000,1.159474,0.230895,0.105437,0.047424
1.355000,1.156977,0.232572,0.104735,0.047443
1.365000,1.154509,0.234234,0.104072,0.047472
1.375000,1.151968,0.235926,0.103417,0.047498
1.385000,1.149175,0.237827,0.102803,0.047529
1.395000,1.146680,0.239487,0.102224,0.047554
1.405000,1.143277,0.240997,0.100512,0.047728
1.415000,1.140813,0.242551,0.099918,0.047672
1.425000,1.138362,0.244175,0.099361,0.047709
1.435000,1.135677,0.245938,0.098839,0.047753
1.445000,1.133354,0.247413,0.098199,0.047660
1.455000,1.130804,0.249041,0.097598,0.047567
1.465000,1.128179,0.250740,0.097105,0.047583
1.475000,1.125751,0.252243,0.096567,0.047539
1.485000,1.123227,0.253840,0.096045,0.047490
1.495000,1.120903,0.255267,0.095460,0.047390
1.505000,1.117394,0.256671,0.094148,0.047446
1.515000,1.114949,0.258182,0.093691,0.047443
1.525000,1.112540,0.259656,0.093067,0.047204
1.535000,1.110232,0.260995,0.092492,0.047021
1.545000,1.107853,0.262451,0.091964,0.046921
1.555000,1.105524,0.263846,0.091382,0.046700
1.565000,1.103081,0.265275,0.090871,0.046538
1.575000,1.100660,0.266740,0.090425,0.046538
1.585000,1.098184,0.268141,0.089952,0.046370
1.595000,1.095759,0.269575,0.089561,0.046360
1.605000,1.092293,0.270850,0.088680,0.046541
1.615000,1.089889,0.272249,0.088234,0.046458
1.625000,1.087602,0.273529,0.087858,0.046402
1.635000,1.085383,0.274773,0.087446,0.046315
1.645000,1.083138,0.276041,0.086943,0.046134
1.655000,1.080746,0.277389,0.086472,0.045968
1.665000,1.078301,0.278715,0.086128,0.045883
1.675000,1.075981,0.280027,0.085700,0.045773
1.685000,1.073620,0.281273,0.085214,0.045552
1.695000,1.071220,0.282557,0.084913,0.045549
1.705000,1.067988,0.283574,0.084075,0.045518
1.715000,1.065650,0.284818,0.083739,0.045437
1.725000,1.063291,0.286100,0.083474,0.045448
1.735000,1.060980,0.287342,0.083174,0.045421
1.745000,1.058657,0.288524,0.082888,0.045362
1.755000,1.056479,0.289654,0.082628,0.045353
1.765000,1.054186,0.290824,0.082317,0.045303
1.775000,1.052009,0.291932,0.081926,0.045150
1.785000,1.049608,0.293133,0.081694,0.045102
1.795000,1.047395,0.294279,0.081428,0.045092
1.805000,1.044097,0.295213,0.080688,0.044933
1.815000,1.041815,0.296351,0.080405,0.044868
1.825000,1.039490,0.297498,0.080084,0.044713
1.835000,1.037215,0.298599,0.079863,0.044685
1.845000,1.034960,0.299708,0.079542,0.044573
1.855000,1.032737,0.300812,0.079130,0.044372
1.865000,1.030350,0.301920,0.078791,0.044159
1.875000,1.028263,0.302889,0.078478,0.044015
1.885000,1.025942,0.303972,0.078271,0.043971
1.895000,1.023728,0.304991,0.078096,0.044027
1.905000,1.020319,0.305883,0.077591,0.043995
1.915000,1.018054,0.306910,0.077412,0.043991
1.925000,1.015648,0.308026,0.077227,0.043984
1.935000,1.013532,0.308980,0.077067,0.044020
1.945000,1.011287,0.309970,0.076913,0.044037
1.955000,1.009038,0.310961,0.076697,0.043998
1.965000,1.006810,0.311915,0.076527,0.043975
1.975000,1.004512,0.312962,0.076299,0.043877
1.985000,1.002209,0.313993,0.076101,0.043825
1.995000,1.000065,0.314880,0.075820,0.043640
2.005000,0.996807,0.315587,0.075469,0.043667
2.015000,0.994796,0.316432,0.075209,0.043526
2.025000,0.992498,0.317397,0.074956,0.043356
2.035000,0.990265,0.318304,0.074764,0.043275
2.045000,0.988045,0.319264,0.074569,0.043241
2.055000,0.985872,0.320114,0.074300,0.043047
2.065000,0.983642,0.321074,0.074006,0.042891
2.075000,0.981437,0.321923,0.073659,0.042603
2.085000,0.979287,0.322785,0.073434,0.042506
2.095000,0.977193,0.323585,0.073144,0.042304
2.105000,0.973979,0.324113,0.072807,0.042228
2.115000,0.972011,0.324848,0.072619,0.042186
2.125000,0.969955,0.325609,0.072390,0.042081
2.135000,0.967792,0.326451,0.072146,0.041925
2.145000,0.965584,0.327277,0.071844,0.041729
2.155000,0.963554,0.327960,0.071648,0.041611
2.165000,0.961572,0.328703,0.071456,0.041565
2.175000,0.959473,0.329443,0.071228,0.041445
2.185000,0.957402,0.330168,0.071061,0.041365
2.195000,0.955497,0.330836,0.070791,0.041191
2.205000,0.952190,0.331323,0.070569,0.041172
2.215000,0.950039,0.332110,0.070358,0.041037
2.225000,0.947962,0.332850,0.070187,0.041012
2.235000,0.945926,0.333495,0.069921,0.040811
2.245000,0.943908,0.334165,0.069795,0.040795
2.255000,0.941886,0.334847,0.069628,0.040744
2.265000,0.939842,0.335458,0.069392,0.040546
2.275000,0.937768,0.336188,0.069288,0.040571
2.285000,0.935577,0.336864,0.069122,0.040464
2.295000,0.933404,0.337574,0.069103,0.040590
2.305000,0.930453,0.337839,0.068850,0.040541
2.315000,0.928314,0.338499,0.068642,0.040395
2.325000,0.926182,0.339158,0.068567,0.040413
