distance,flux0,varflux0,flux1,varflux1
3.535000,0.435303,0.101324,0.027592,0.008665
3.545000,0.434603,0.101305,0.027373,0.008526
3.555000,0.433878,0.101291,0.027376,0.008525
3.565000,0.433216,0.101271,0.027207,0.008459
3.575000,0.432578,0.101242,0.027109,0.008415
3.585000,0.431903,0.101220,0.027045,0.008382
3.595000,0.431257,0.101192,0.027113,0.008441
3.605000,0.428481,0.100047,0.027091,0.008450
3.615000,0.427795,0.100024,0.027124,0.008456
3.625000,0.427101,0.100005,0.027165,0.008478
3.635000,0.426440,0.099982,0.027210,0.008507
3.645000,0.425727,0.099963,0.027222,0.008510
3.655000,0.425058,0.099937,0.027195,0.008505
3.665000,0.424402,0.099915,0.027040,0.008424
3.675000,0.423727,0.099893,0.026867,0.008314
3.685000,0.423080,0.099865,0.026758,0.008269
3.695000,0.422439,0.099840,0.026593,0.008167
3.705000,0.419741,0.098689,0.026509,0.008130
3.715000,0.419092,0.098656,0.026398,0.008095
3.725000,0.418427,0.098626,0.026245,0.008035
3.735000,0.417799,0.098594,0.026119,0.007978
3.745000,0.417198,0.098559,0.026057,0.007963
3.755000,0.416532,0.098535,0.026060,0.007961
3.765000,0.415870,0.098513,0.026039,0.007969
3.775000,0.415229,0.098482,0.025903,0.007913
3.785000,0.414581,0.098454,0.025824,0.007885
3.795000,0.413963,0.098426,0.025676,0.007822
3.805000,0.411252,0.097280,0.025530,0.007755
3.815000,0.410630,0.097239,0.025585,0.007803
3.825000,0.409983,0.097213,0.025679,0.007876
3.835000,0.409359,0.097184,0.025555,0.007826
3.845000,0.408724,0.097152,0.025468,0.007770
3.855000,0.408101,0.097125,0.025215,0.007630
3.865000,0.407454,0.097092,0.025141,0.007573
3.875000,0.406851,0.097058,0.025197,0.007637
3.885000,0.406277,0.097026,0.025103,0.007617
3.895000,0.405708,0.096988,0.024882,0.007497
3.905000,0.403029,0.095852,0.024720,0.007397
3.915000,0.402416,0.095817,0.024612,0.007361
3.925000,0.401809,0.095777,0.024660,0.007369
3.935000,0.401222,0.095744,0.024703,0.007426
3.945000,0.400613,0.095711,0.024671,0.007397
3.955000,0.399999,0.095680,0.024687,0.007406
3.965000,0.399389,0.095641,0.024799,0.007466
3.975000,0.398782,0.095615,0.024726,0.007450
