distance,flux0,varflux0,flux1,varflux1
1.275000,0.755322,0.083755,0.054612,0.020682
1.285000,0.754008,0.084178,0.054382,0.020566
1.295000,0.752677,0.084606,0.054151,0.020454
1.305000,0.748301,0.084221,0.053878,0.020325
1.315000,0.746996,0.084631,0.053653,0.020226
1.325000,0.745727,0.085023,0.053466,0.020152
1.335000,0.744454,0.085421,0.053231,0.020059
1.345000,0.743176,0.085816,0.052914,0.019889
1.355000,0.741901,0.086204,0.052714,0.019788
1.365000,0.740618,0.086599,0.052592,0.019769
1.375000,0.739341,0.086985,0.052351,0.019661
1.385000,0.738052,0.087376,0.052152,0.019584
1.395000,0.736771,0.087762,0.051953,0.019493
1.405000,0.732449,0.087317,0.051799,0.019449
1.415000,0.731201,0.087682,0.051608,0.019344
1.425000,0.729938,0.088056,0.051480,0.019300
1.435000,0.728691,0.088421,0.051330,0.019261
1.445000,0.727444,0.088786,0.051191,0.019204
1.455000,0.726185,0.089154,0.051010,0.019117
1.465000,0.724948,0.089508,0.050846,0.019051
1.475000,0.723714,0.089858,0.050729,0.018992
1.485000,0.722487,0.090207,0.050545,0.018924
1.495000,0.721252,0.090551,0.050300,0.018778
1.505000,0.716972,0.090050,0.050131,0.018705
1.515000,0.715748,0.090391,0.049992,0.018647
1.525000,0.714544,0.090725,0.049885,0.018624
1.535000,0.713338,0.091054,0.049693,0.018529
1.545000,0.712152,0.091373,0.049447,0.018393
1.555000,0.710947,0.091697,0.049240,0.018279
1.565000,0.709722,0.092028,0.049125,0.018228
1.575000,0.708528,0.092349,0.049016,0.018219
1.585000,0.707346,0.092656,0.048842,0.018130
1.595000,0.706180,0.092954,0.048729,0.018080
1.605000,0.702003,0.092377,0.048587,0.018032
1.615000,0.700836,0.092679,0.048398,0.017941
1.625000,0.699657,0.092979,0.048230,0.017841
1.635000,0.698481,0.093284,0.048089,0.017796
1.645000,0.697309,0.093582,0.047868,0.017675
1.655000,0.696143,0.093877,0.047736,0.017620
1.665000,0.694993,0.094163,0.047592,0.017563
1.675000,0.693820,0.094456,0.047474,0.017514
1.685000,0.692674,0.094734,0.047340,0.017451
1.695000,0.691504,0.095027,0.047223,0.017417
1.705000,0.687368,0.094402,0.047107,0.017360
1.715000,0.686256,0.094668,0.046910,0.017271
1.725000,0.685098,0.094948,0.046655,0.017116
1.735000,0.683964,0.095218,0.046476,0.017030
1.745000,0.682835,0.095487,0.046285,0.016944
1.755000,0.681707,0.095752,0.046087,0.016850
1.765000,0.680572,0.096019,0.045864,0.016737
1.775000,0.679437,0.096282,0.045709,0.016668
1.785000,0.678314,0.096543,0.045639,0.016664
1.795000,0.677199,0.096794,0.045527,0.016627
1.805000,0.673140,0.096114,0.045401,0.016586
1.815000,0.672041,0.096360,0.045305,0.016542
1.825000,0.670953,0.096599,0.045179,0.016486
1.835000,0.669847,0.096846,0.045032,0.016421
1.845000,0.668739,0.097093,0.044866,0.016346
1.855000,0.667660,0.097321,0.044764,0.016301
1.865000,0.666576,0.097558,0.044653,0.016272
1.875000,0.665468,0.097799,0.044525,0.016194
1.885000,0.664374,0.098041,0.044396,0.016142
1.895000,0.663278,0.098273,0.044211,0.016032
1.905000,0.659277,0.097547,0.044046,0.015966
1.915000,0.658196,0.097774,0.043936,0.015909
1.925000,0.657122,0.098001,0.043802,0.015858
1.935000,0.656070,0.098214,0.043641,0.015766
1.945000,0.655016,0.098427,0.043475,0.015681
1.955000,0.653961,0.098640,0.043340,0.015618
1.965000,0.652903,0.098856,0.043218,0.015577
